Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,CURRENT_FAILURE
10.941360231342667,5.072296059284086,-8.132668935005993,2.840798768177954,13.329516104443545,-7.24938591286438,9.735598618402165,0
11.356151659353975,3.5670115035388554,-7.684285839690758,3.3956751456618504,11.113221203839942,-10.46593750321733,11.347398218992891,0
11.258478703444508,3.9926011439597984,-7.555052259454335,2.37401353022698,9.686075815721285,-11.426504080710567,7.932896465885219,0
12.038052719241039,3.347259267963349,-7.124974108023764,2.6931808561865016,11.015258774884185,-9.726886254155396,6.617234986276065,0
10.890933470175733,3.1784057176721685,-6.305239327150532,2.987266703805376,13.524791057241766,-8.081813554935952,8.228767901390858,0
10.198618084525036,4.490548874421187,-5.269702115102389,3.2322145065170305,12.464290071731906,-10.082217953102617,9.928717539661742,0
10.113692105911143,3.7696052577002734,-5.388911285102947,9.74351943981189,13.514228469325905,-8.007067289736241,11.212453698533624,0
12.307004496063808,2.123023561872678,-4.899369693792553,3.8540336948505054,11.795353448117234,-11.439946841002735,9.681367981645227,0
11.663058143492188,4.676889455199974,-6.845254162011188,3.6655552872260353,13.761961990468356,-10.192781135687149,7.916531492282114,0
13.057489660699622,3.8678730531440797,-8.591394054454891,4.390958028126734,11.2178622477817,-12.223487414552611,7.6329283698911095,0
11.612946348696177,5.159468890729505,-8.842753837622642,4.5889362260643285,12.864049799490115,-8.95081463559491,9.165705700510541,0
14.11536822525991,4.29631356676598,-10.616413341724286,2.7941181960009573,12.9096751331008,-14.489733099818777,12.778549569290785,0
11.855836569085957,5.495069045610622,-9.524810322618519,3.03635492173673,12.727290105520712,-8.734982369629106,11.389669766051755,0
13.237838715006518,3.942924019835506,-9.01128277415923,4.660974882238658,12.747706552579773,-10.848471879863801,8.270886558548975,0
11.258233647120582,3.914874463084095,-11.498457378984968,2.3918101078123852,10.564438141595799,-12.164911630650042,9.204264988778498,0
10.653003859779169,4.840463845579649,-11.341792705878737,1.9054125387385583,11.5758275196594,-10.58625790568873,11.497847341633342,0
14.081056056879037,4.9053077129080735,-11.31795418000743,1.41426577027628,12.32739295116123,-8.139366391492764,7.887878989684502,0
12.764063350229849,3.8449488213163394,-10.68878849171069,2.956577320920629,13.162607018440642,-15.303469481723699,9.963690279710814,0
12.27276809762179,2.3422255126341054,-12.398063315503373,1.473848579292158,11.100275273221573,-11.14421615414732,8.765590850200608,0
10.869929264864913,2.719383209359221,-13.113620192158407,2.2851537887212916,13.784452221116702,-11.142158152892476,8.602678372062933,0
9.83901272071766,2.419185253434709,-7.314050412397939,1.3500217011705387,9.55494285231661,-10.212109420029352,9.869661079065134,0
12.003305644615946,4.4935067758474645,-10.827351822588259,2.9526975493967313,7.935138249904219,-11.394523708545686,8.257261953432712,0
14.127399303450243,3.0436395309676785,-11.99424711622931,1.8767708032294212,10.862108220547462,-9.87270038734884,11.03681961426774,0
11.87057297463996,5.100554958064697,-9.680303302312295,2.3712360483802373,9.936312507057345,-9.176088876537047,8.8026138281961,0
13.084281791769456,3.208268713515184,-8.019819150495877,2.0161954025933797,14.823162701814052,-7.12296404742751,10.033166359142047,0
14.686369931124784,4.926002897130397,-6.218458737984532,1.6313270156451898,10.962227857367687,-12.260730255509364,10.304440089722997,0
13.59984557562321,4.764015122994377,-6.172568635218836,4.08216299233453,11.510316473675791,-9.713790151608727,7.348764004519481,0
15.938872923843926,5.8170410594158195,-4.533859875270406,3.812109106032224,10.18911094667332,-13.992343679131718,7.810236765778911,0
12.975168661381362,6.670191122812385,-5.8638283879439195,4.271241164126712,11.817878127889923,-8.450521168676623,7.488251508352714,0
12.908098716161593,4.228779498551413,-5.958505131910603,3.232451401723055,11.085577746534623,-9.993525296287697,8.066341505574421,0
12.457989478352738,3.8940204336605624,-5.190829053300856,2.4813810045944082,10.333995432526063,-11.861075362065247,7.629620662819898,0
11.9730822407329,4.863846274865558,-4.935048134499626,3.2007048783629366,16.802833612347776,-11.547950684717108,9.991816346173298,0
13.074369027712105,4.515051369731901,-5.357028942480458,1.0834788868489724,14.213973600527385,-12.486284850755581,9.058678711444871,0
13.786485150364959,5.496796211511806,-6.335394508914127,2.862426408056897,11.01179418513268,-10.705090478685545,7.624503773896073,0
12.75213876623517,6.730500523027247,-6.449180383157658,3.87835151644141,9.088880434235076,-12.266649565376785,10.272916639833987,0
12.245165293324899,7.67929889693963,-8.361164402885356,2.693981740899401,12.535625685793224,-8.746034835264364,9.086694485226479,0
12.14361023266764,6.104413074731319,-4.7022293053657895,2.807438179634103,11.65905157224946,-10.398068507568038,9.749526461975135,0
13.436848318756336,3.7352541942020405,-10.746456130230122,2.7745146394283897,12.591863802861294,-9.727572025698276,10.143387599073348,0
11.619542353013845,2.4944098877090997,-10.929891091493538,2.8149350383515293,10.333424977471715,-10.81683433273437,11.55519967673322,0
13.581903184686572,5.341311307482719,-11.378388749781964,2.747744770501675,10.92545741134277,-8.920282141786355,13.557049978975805,0
12.046017316668987,1.02771039279158,-11.655695824698551,3.079322568328725,9.967771822986316,-10.965193288651015,9.173957941568423,0
11.777982266256377,2.2408589756969377,-11.924351137880931,3.1008469544913946,12.752600981515716,-9.337557503391874,11.334163605990836,0
10.848232309312241,3.5260072609198874,-11.1333637750628,4.2312830770142185,10.625635227716364,-12.810051400404365,9.177865623310863,0
13.856165842263193,4.807316407148105,-10.553177197090932,3.6105872489272017,12.085099540619874,-13.813189808141892,12.861701110083692,0
12.92302991569423,4.731354741291833,-10.209853530579508,3.855835753264327,9.830895517041458,-12.957516950645108,11.271211944270807,0
12.485822332651257,2.551504748775009,-9.682687437385542,3.9855795481425185,12.65828614890357,-10.259168095689173,11.467877773016845,0
