Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,CURRENT_FAILURE
7.7350471914854255,-9.300763666909203,-6.006848865780382,8.637961423737785,-4.287658537681894,-8.03543601624095,-11.001408022200293,5.731568183199303,1.733479391033616,0
11.305211838900455,-14.628082496857349,-8.286452248415014,8.44826852254178,-0.012919549294408306,-6.902895695686899,-9.34446674423521,-6.779318006493693,0.10471663127807918,0
12.801287858628195,-12.281041677346487,-4.95943900010585,7.64045428787857,-1.2414104602379554,-5.455053737994445,-8.351449597151522,-4.503229984461881,-0.160858423128029,0
12.34222920197716,-8.617698545146755,-7.981648044973857,6.5798143542460545,8.19511270465874,-4.7415258618714775,-12.366005099198143,-3.8154125673723795,1.672205764792788,0
10.109790216488774,-8.656730198160831,-8.282861469221503,10.232312680009409,1.6577510865828666,-3.7077662382914767,-12.87811626317772,-4.122373254403534,-0.21097346451919363,0
12.295630749476906,-8.304445950018446,-7.5733362951657845,10.574324351664039,1.1109691358334497,-3.0981223073576354,-11.06265849281177,-4.561214138243333,0.6634386597383002,0
13.322223439214778,-6.537073846498902,-6.7313232689835765,8.277990366580122,3.1237304475113183,-3.3574207598697923,-11.073635213382184,-1.2417904276642382,1.0247053654099654,0
15.957911534911032,-10.701455335050822,-2.2620057849329696,12.107102287966052,2.22387431904483,-3.113006881089477,-11.47678404643174,-4.269991658777419,2.3365079264983484,0
15.474318598734655,-11.654091224428655,-5.727019653787102,8.91198655968586,1.2605400624673666,-4.689877346147784,-12.506060486587934,-2.6956556876753393,-2.011223287466811,0
15.144190023796895,-5.8775803217057705,-7.815299500793138,6.390889133644644,0.4501437324628571,-5.7787793378539165,-12.427038516308285,-3.3151345043086025,3.254060112302203,0
16.497649817816985,-10.13498709143167,-5.8861856475206915,8.044750611133479,0.49855298702844997,-5.924579839319048,-12.081730190213054,0.5112590717635048,2.9165110194950796,0
16.2024928667692,-12.675221861221704,-4.0557087132935425,10.896352854865983,-3.0551769889011595,-3.7338551196508627,-12.193752021869125,-3.4817064326560403,0.31622840312277534,0
16.69297173668939,-10.613066925321503,-5.063003618513508,10.57919107810513,-4.568532456778949,-3.7325493033409103,-12.134724982938495,1.6236433509676638,1.402262715070139,0
13.680928579552344,-8.489557703862712,-5.529382668065934,7.703751636898554,-4.241126023121124,-3.102641082312469,-11.122926026597485,0.941285311423065,1.6289109164363598,0
11.6658643580877,-14.165498808914041,-5.624506003571042,7.658640996904909,-5.9146010430469955,-0.4781573695118997,-11.916427492137071,-2.549084584625821,3.957107823634357,0
12.420294853510862,-10.005275531331934,-4.813043426133845,7.031895085219791,-7.083478797322203,0.6786136407459926,-11.020533868629645,-0.22161110783200083,2.3651677445786627,0
11.244154003340082,-8.660325278985614,-6.153904531802022,4.583462151920527,-13.615414949695678,-1.7559056973041545,-11.81793869271646,-1.1469057914677725,3.10750037559711,0
12.047988509383108,-10.073189480548505,-6.963660382597847,6.913833557708489,-6.287480059014506,-2.0290612417661302,-12.893276873175399,0.30139875807872757,0.7812697716980297,0
13.536459268220176,-10.003285570267469,-5.869907164476007,8.378579454165795,-6.636615483353431,-0.5437040602870007,-13.750004383073504,-0.9107527696614438,2.6783263806490085,0
9.098863415982537,-9.887008909629863,-4.818042584327493,10.761073212384815,-7.720333356549399,0.1031853217886769,-11.944093261772156,2.5947245084606396,1.0882517288653235,0
21.16869946405926,-8.626858099891177,-6.553666517616111,7.73514944134565,-8.74472972358833,-2.1930784758379325,-11.106779510868563,1.6333700527538673,-1.9113775877953336,0
11.506982333860702,-9.237886766211822,-8.54564880820321,9.819880449312707,-8.05391262806695,-9.264090786954862,-13.264217394988844,3.074741418203167,3.866649755865824,0
13.923732193581325,-9.251918628413497,-8.258793383596831,9.676076290682563,-6.518225692747701,-1.4737400640998546,-11.447846502271528,-0.9059944277760663,1.118378754990028,0
11.688952984950625,-9.093014977057,-5.583669512996404,10.509555341988252,-6.389109517863762,-2.9837002343001693,-13.312527983349145,-1.0243238703818465,0.014883695095153415,0
10.603691242826853,-9.792799430513565,-5.568269184138964,11.367403686202532,-3.7414162859247946,-3.10916920624834,-13.053110748222064,0.8106605805706141,2.5689509927863337,0
8.448185389945632,-8.182217502035025,-6.300049713518233,12.357910424681876,-0.7055575609980898,-3.190223563297729,-12.081649615285878,-0.5030646048047756,2.222937547218021,0
7.825267154430363,-9.729416981123771,-3.9516402884047643,8.469547171881937,-0.6691247309031954,-0.4271822778268386,-9.56690350709398,-0.33608897199961607,2.0761696706916495,0
9.555756685900903,-9.080718546628443,-6.409905701583145,6.708333545791199,1.2786633018775646,0.6112712238703244,-10.964792446145097,0.5369118550511268,1.2304109933384315,0
12.728189260471067,-7.749874121391288,-6.5375633340040205,6.171404820465925,0.3460807832295607,0.9982659387654369,-15.413232183529717,3.2794556413302107,0.8512580937572188,0
9.452563203396977,-6.24062936203117,-6.760714264280811,7.558353339108302,1.1898227910491332,0.7022919751843952,-11.55115017931666,0.1734835764475594,1.638564139522614,0
6.5938016173345595,-9.607906305816615,-6.98378333094919,7.89852177884974,1.7337962525928325,-2.2723678315741687,-11.08858021471005,-1.052177677814821,-1.3471584985376701,0
8.91120146218972,-8.991892782707502,-5.440133087471731,9.225490974662037,2.2024249626589283,-3.750135099764331,-11.909967193022725,0.49316995800817875,0.9644571428004108,0
8.655099374820116,-7.9671990583995935,-6.260984200057211,9.996286221437062,2.475956328067137,-3.9518931453568444,-11.865541429835092,0.09849720778295856,0.8349197776673665,0
8.929811768968936,-7.600624468087419,-10.278603006034253,7.639085178179479,0.20872544681275162,0.6527637334999676,-9.932203086135157,3.5165617244724516,1.2698395506984184,0
6.88666746304549,-9.149778936210652,-6.102633680269282,7.012317673503435,-0.3084087994538023,-1.4911004641025094,-12.623652949805377,1.0715548789637923,2.1718603135840135,0
5.31578632029801,-9.390279346609544,-10.130818311940477,14.936158870772104,-0.9753247375551374,-3.1319897643015437,-11.95707444231219,1.8204936241025371,1.5742876460817683,0
3.49248431059432,-9.091601303611458,-6.811781344335847,11.52583871998066,-2.2969357377075954,-4.963638425168721,-12.29011032504831,2.8414343082312166,3.34858514328995,0
11.691861517220332,-8.287939877559229,-5.925906661156226,10.22377389013053,-3.970054575166618,-3.8277052221320638,-11.13188181356574,3.534453434933643,2.578700809352373,0
1.6666967456641189,-10.243390648708633,-8.183413588865376,9.595768339190087,-4.811654107115645,-5.885955933983812,-10.537957610206389,-1.2430280846442245,2.5513967931831845,0
3.2937016144876954,-10.408089672191169,-7.1026085588051036,8.512563522478176,-4.05121951347,-6.445799068625922,-11.388615047426052,1.3757655958221435,-0.2922318278446665,0
3.088248130622233,-11.068640174574362,-6.464544318347557,8.385309086316536,-6.029624702999157,-2.530613543197806,-11.492017637872719,4.8608006954402,1.2634944045134264,0
4.267061699699122,-8.76768374749982,-8.538077208162996,10.520709173671484,-7.922873489341508,-1.2932349726458676,-10.654935495863034,-11.935444231186374,-0.364047671945936,0
4.7509351859774425,-8.881283186017662,-8.350940483831646,10.036762546803477,-7.832072922016508,-2.5561738834691097,-12.14023314740566,-1.3215131831582914,2.341933856903481,0
5.273716747298876,-6.349934206906903,-6.475523004471988,9.934703627889203,-7.769274170555389,-3.1228519280735263,-12.013153086346037,-2.832189546634916,4.622212773602936,0
5.9849133499550335,-8.718740175583479,-7.494252450697446,9.170501316380985,-8.273199752702647,-1.320421591604487,-11.539079100674918,-2.641611241016564,2.5475120877315023,0
7.0600780103597724,-9.491890187437633,-8.504843197926261,7.704787835061327,-7.844333435633985,-0.9112650405872067,-8.84813032422977,0.3676554421240684,-0.3399959210947425,0
5.665451417121592,-8.09697791183796,-6.85993270069117,9.36439407935318,-7.731390928640568,-3.831410017297097,-13.873563165789925,1.2972810588717176,1.4445145546229345,0
9.536574704933935,-9.915056703926007,-6.425705275649501,9.14341084367232,-5.518376941382075,-3.4200234868695927,-11.281882308561038,0.20365817869993097,2.493711735691179,0
8.510758879836121,-8.192303439587342,-7.29477622797177,6.939555572450347,-12.488060259831407,-3.643387571666794,-11.837047639703417,-0.0567413317400014,2.3021246525842236,0
11.52735392305816,-8.30430195631616,-7.2873696138325705,7.934880566662508,-2.646004341216829,-4.554266039665263,-11.141112800599839,-0.7773736057463245,0.8588532483063839,0
9.698252380129732,-11.359116012508919,-7.6765087809793435,9.216337428595338,1.8170599147714812,-5.951237722876825,-12.00212394377936,2.101778317270532,1.2604893447374321,0
9.787740060116302,-7.185341725960341,-7.517099970470986,5.198240847011455,2.28818260861734,-7.682698716709028,-12.404181590523871,-2.2319552592196343,0.2686276411542128,0
9.937934547893917,-7.359228070675136,-5.268725668684482,5.772942132068968,10.073525011993093,-6.616691013609591,-11.683123815767079,-3.9759632285304924,1.0561798160990477,0
9.512882128834635,-10.461287094963463,-6.220554571761102,7.8267895347558385,3.654855517744279,-3.60706647879232,-10.613247300291533,-0.5570554699038059,-0.15166314885825471,0
10.721237675178902,-9.73788652160243,-8.079752209960283,10.845711265911486,3.7972206741340733,-4.239063793977906,-11.947825756355996,-3.0617156849826284,2.4433276821232837,0
9.594622056946577,-8.050281944542192,-6.229793295305249,11.302548982728979,2.6201172742057888,-4.3719383005425225,-12.436715156735168,-3.0513550310690496,1.7528919178182223,0
8.613739178539703,-9.932444093593872,-3.2561761248065566,9.773586982583039,2.531978039357672,-2.6284484865454054,-11.606061439633148,-1.84144217127458,2.2114556496085043,0
10.691481853314652,-9.618681629915761,-7.027421774144187,10.453410803563445,0.47023751513406975,-3.7158814159160336,-11.83738895553205,-1.002796351895269,1.4433130227340272,0
9.758987960361058,-11.185304514910325,-6.525825688749306,7.61379476411668,0.23189741054114654,-4.93504285082552,-9.8124578183458,-4.939116944730156,-1.680394699692251,0
12.113578190686606,-10.790245101011362,-8.110130038441806,9.613138306090212,-2.002664087314934,-6.93355120867312,-11.874279052045853,-3.1686490892727823,2.354130680705602,0
12.649007737165995,-10.23371994084724,-7.719760535223728,9.553099981543744,-1.7998714309532393,-7.010240838241361,-14.877087779197531,-1.7488316926210286,-0.15655949639223143,0
11.910153575286632,-12.96789281814059,-5.376969373165092,9.17382727892033,-4.673052624514716,-7.359770779156397,-10.361390019609468,-2.9112376756158675,2.622580734430628,0
13.77496186888189,-9.2448044334272,-4.91867696148304,9.456494496145774,-5.9461971905062185,-7.604157603709351,-8.840200763976805,-6.805833050387387,0.020178524944375775,0
14.183227823701522,-12.365338948730901,-2.0528977392049432,9.092927756348647,-4.925120749451056,-8.860723043129672,-12.648918371675501,-4.120671593384873,2.245646345058175,0
13.067452846888145,-11.447832553496745,-6.341702754212394,12.055148008512742,-5.780368002504879,-10.131528483384812,-12.127128588541627,-5.797582493953502,0.15079517926939356,0
13.920974543425352,-11.799423694479472,-5.5627220454036745,8.708346643969149,-5.4347855385265476,-9.775492564279388,-11.654177753563939,-8.377724960027825,2.996827570405845,0
11.057196880203222,-10.315763425045317,-5.8436390813677335,10.45325667417206,-7.423969075370882,-11.102297921329264,-11.575726929844516,-4.062317267187721,0.8288377207708234,0
8.72179866110189,-9.549171866825958,-5.756829476434252,8.985267300269323,-6.473617403170485,-9.905734074000616,-13.033696004873457,-4.058680157564686,2.470073155815772,0
10.665362087054742,-8.75148624927622,-6.28323633629342,11.12036395536538,-8.033457818528772,-4.990725135784016,-10.033304000203406,-7.577484169590176,2.4582058762777748,0
12.617310837163895,-9.277859470271727,-5.352407680451903,11.982740398351899,-6.681521479906067,-4.590590506676173,-11.932078170609048,-7.379945305111272,0.2953247563970296,0
13.299415231771498,-10.13885866199301,-7.369093527603335,9.841564496067367,-3.870879120116695,-4.051589161088514,-10.927767185170799,-6.9009723286008295,2.1332613551742066,0
11.632842884249337,-10.681469240048767,-7.472415439347647,7.15428355031733,-4.825988387275917,-6.266106814426252,-11.600409948438022,-5.160224356959475,3.8024665299904457,0
12.554781787453416,-10.505790312020025,-7.041399781666582,10.055087426866228,-4.224514816966016,-7.511598950553778,-13.609858395110802,-5.610796612749736,0.895163748388639,0
13.661922004143907,-7.666524059762862,-6.293852950997349,8.345245156679642,-0.7034841447220013,-5.888472451663616,-11.423583030336115,-8.408320978685339,1.8123999250001792,0
13.287202327269764,-8.24048625705609,-6.170845058355403,9.276579175611584,2.8531145060166314,-8.58381801364863,-11.599100794154342,-7.720067568408182,3.1357939225319083,0
11.552321686459873,-7.964823218995332,-9.230730014977507,10.42287890499133,1.7072190023857745,-7.377315028450925,-12.793073232147563,-7.506554543570897,4.162607629088361,0
10.919102674963751,-9.239744644815566,-7.056180795715044,9.896121848767043,-7.553176593209815,-8.486113789015826,-11.934124743993276,-6.533822756261645,2.5719596930080066,0
9.548708086965876,-10.496442430263073,-6.922034572886187,11.830853418244223,0.38620425142462467,-8.820488312621299,-12.04272077032806,-3.657814485118722,0.018049999889257817,0
10.607003457373992,-8.416214262572598,-8.657105769286584,8.955440710956784,1.6631977637777404,-8.873134652339834,-10.436843627136243,-7.718991178267256,1.3828350551263275,0
11.774225884858014,-9.135909601694966,-5.936794101697038,10.868223590779834,1.9516432791846223,-8.767904183235734,-12.40191522256124,-8.828135498960071,0.3762600855782916,0
13.345047146100535,-9.27575171397004,-5.545394280423864,7.610765725193024,1.8345275738692397,-9.819694877501389,-12.4809761674077,-5.649202345661405,1.7767102443082825,0
11.945193519494854,-8.698811938181201,-7.324935529107517,7.704563117147134,-0.2732058313698963,-9.34443083703237,-11.243337362326514,-10.519115491152487,0.419183662137411,0
14.748550038032931,-8.948423998869552,-7.385900492151649,10.015545256308148,-0.01925111402550711,-10.853538916041607,-8.77547577824818,-9.561367668698482,2.3789121718278237,0
11.31149451258922,-10.892851854692992,-5.209178074738954,8.774889116471565,6.987658240819116,-10.781529986842013,-11.489235726013204,-10.39567983715979,1.007658321855461,0
13.739568272664668,-10.125730177394653,-6.481180402851738,10.00997147878154,-3.160369548071624,-11.744823533301027,-12.620668496230834,-9.587734677663487,0.5017711011961624,0
13.094022053176802,-6.708553322480313,-4.753316900498087,11.331973339035526,-4.980709858245716,-10.914796012115467,-10.194833341447952,-8.093632150166968,1.7921499219257009,0
8.6725217204974,-6.646855519272112,-6.174468676448862,9.880374932078082,-4.94041863901497,-10.595452081932132,-12.549593466098326,-10.006903245447855,1.1560971059347467,0
10.78657700778927,-7.828011433117512,-5.5507622088426345,7.126280404823634,-6.990154103356557,-10.230628946300541,-11.853402200089588,-8.052441847379347,-0.26853268639989136,0
7.991552833107463,-6.765650763036598,-5.073734929195898,1.9277538804072476,-7.483440281127556,-10.383868295828668,-12.234362596268925,-8.999230677392086,1.3391059361296962,0
3.370098417235104,-9.452858208551126,-9.648556584377792,6.1879640448717375,-7.418447221474654,-11.068577293640423,-10.829136087877018,-10.595811279742902,2.551811061168046,0
3.8040652245329634,-8.46347028636314,-6.330048940744032,5.455820383482902,-7.316861132947477,-12.651441738625131,-11.963581736057385,-9.836096447849524,0.7766804826566934,0
-1.9825315636224161,-8.714265058279041,-9.62610268156954,8.469144486557447,-5.728131987285552,-11.420842744327624,-12.565293129103654,-12.578807622045415,6.130498858278055,0
8.715821953610662,-9.913062072569996,-7.549193622298704,8.203689786378124,-6.097134296970909,-9.892237478195273,-11.634123921690817,-10.931876127015961,5.281045276921235,0
8.424372050069344,-8.99546891238393,-5.446035431875009,3.683017760959321,-6.043223461414937,-9.465986402173018,-11.351954134889134,-7.063301215739775,3.326823066421665,0
9.380821086891363,-8.925900366208257,-4.3097811893627975,8.172486884994601,-4.1777965282422675,-9.614503036181976,-11.147140674661996,-8.194767811672147,2.1086959727027623,0
9.029325144280016,-9.824460089790744,-5.837878466388842,7.133108301477122,-2.633119712151342,-10.87780918981178,-13.162209134330753,-8.214208099698455,3.481570623197799,0
6.825380928264181,-9.374611588224909,-6.297698209547258,9.046067380543638,-1.142246612520422,-11.20540348575796,-11.018861486839498,-13.334626510338932,4.2773146818066845,0
7.987366637857259,-8.867365694228848,-4.320626819796425,13.873017222331736,-0.8348892521250215,-13.155007575579813,-10.019689114164194,-8.665490546406557,1.0505242758715108,0
7.339704810312457,-11.932577705512307,-6.412053755193038,11.177676517441627,-1.1642194236517338,-12.779660888041864,-11.73795367367418,2.2225352842115846,3.1782052056210874,0
8.650270820839285,-12.778915460157245,-1.8654966000433646,8.978850026349038,-0.6153768096774579,-11.376387843169613,-11.74567688570311,-8.728859425674205,1.880351942522709,0
9.447980928782346,-13.190277595299367,-3.499813229115168,7.291640261653625,1.6986438035288083,-12.645405382744748,-12.46664918315314,-12.43643631737422,0.17803959894231802,0
7.342782020920808,-8.32072947570296,-6.378992393400513,6.226630788806129,1.3427711537014262,-12.484807837854776,-12.159097011512948,-9.129171355212971,2.9384505539074333,0
7.786190139182295,-9.537167859628578,-4.150653000286757,13.881534972925927,2.2464259103433566,-11.768742993899783,-11.27844198006233,-8.34684746353014,3.9764156287949373,0
7.389964596460414,-8.436925018577043,-5.532744623613417,10.144525753826821,1.6944393011720258,-12.2611149192936,-12.139523175130732,-8.193117212993473,3.090175215037828,0
6.731390473541436,-10.385073564073146,-6.3094608028623815,9.39300704501956,1.71677174338412,-11.394770226305647,-11.226821484601228,-6.804816826110457,0.2052094357288321,0
5.155420326216142,-8.837672971642299,-6.8269570226352565,8.330491122948509,-0.6338431784567222,-11.221634371088749,-12.150771522305517,-8.319618859770657,0.03848025122998466,0
4.954263993726563,-8.202907986170228,-5.45877507139325,9.545825964247683,1.596917887762619,-9.030119551812682,-10.11061743002419,-6.716147318959437,-0.43722640734152507,0
4.767137935685106,-9.346231187086481,-7.669502020452225,9.90973172009767,9.10046739254166,-8.242389683400145,-10.102308411054294,-9.3550687939826,0.7798431486387023,0
5.65673907871539,-7.943456456467606,-8.038414928072157,13.538073676554852,0.5188740567320163,-4.551942224998786,-11.73298044551983,-3.2086139069182646,0.17947877303562154,0
6.578786207433184,-8.06412751188201,-5.429663793106777,12.983098714641253,-2.299711040997508,-2.62927670951132,-12.276772794868519,-8.298423831562435,2.050075155288797,0
10.663961580540619,-8.3583467770998,-7.51771582885252,6.469979640861658,-3.8205195267993872,-2.784491901480914,-10.169849265383556,-7.427442967243515,1.397212467672857,0
20.389394761036975,-8.974369492321703,-12.018980045684938,8.843819614010451,-4.009071955014376,-4.551436231882201,-12.620148258414577,-7.032918141417636,1.6977691532186865,0
9.149981902025175,-11.094990971983695,-7.5411434540122535,10.963742939670873,-6.549436058185167,-6.78443469916264,-11.447293570521088,-9.435148758400063,0.5404204057462105,0
8.627032634357285,-9.438501753957928,-5.421653571296492,8.711274304641313,-7.459371502519922,-7.924574235702258,-11.53287833254009,-5.826174580055119,2.177928712233944,0
6.808213008653585,-8.402671922398168,-8.080974184428346,8.875003120382388,-5.275879091760812,-6.230321845560691,-10.308402222166421,-8.20831633774337,0.4211011456302278,0
3.605080242580761,-9.34388325006777,-7.896730362464527,7.458897911507,-5.4400711850721795,-5.13043257414285,-10.613754643347727,-7.545563997716729,1.9699473432449044,0
3.122766745742095,-10.162016754202368,-6.905070296977066,8.738015263364206,-6.784521994104723,-6.348012273577215,-11.14780414170856,-3.746538312974373,3.3544624285854585,0
4.924513284815909,-12.418839096738383,-6.877176967991803,12.37082785795754,-5.804874141802399,-7.127670289585782,-10.063872174780563,-3.9454526113143507,-0.32932867627936346,0
5.101695202102235,-11.794129182045047,-13.809635490889333,9.900049292129816,-5.190456403758402,-5.799401710728362,-11.2609355012242,-3.415667241506105,1.1940243641719752,0
6.543149063525197,-10.328807431029603,-7.109981072410526,9.428900462868821,-3.2745245986133398,-8.598437604102338,-11.7756049097365,-8.827867718943613,4.954076832938697,0
7.889158690938025,-9.339477440895758,-5.50272794966523,9.944945348869544,-1.9310270550802537,-7.126830105763089,-10.803445589223665,-4.600179770979171,3.5349469917456613,0
9.937389527021283,-9.032934465803239,-6.122221456788713,9.411508765045406,-2.7682532936415454,-6.014778925147363,-10.12829459637731,8.332691594188807,4.668547659049219,0
10.379570012853206,-11.359783004630815,-6.389627393520667,8.31025956312334,-1.9616422303699717,-6.6514566444345995,-11.424404802569654,-3.854104971242538,-0.022337019035306493,0
9.928420624788554,-9.100271322225623,-5.529999976511526,9.060368678988784,-1.1586408292212187,-3.5499234629973406,-10.652787013915784,-4.132829369625296,-0.5092008439562397,0
9.211077035279887,-7.461080833752637,-6.423166960734345,10.54306270196144,1.2393696969165178,-2.920470136051874,-12.403212569516468,-2.6834665642049336,0.032767608957667615,0
8.815699521503799,-9.3954574983579,-5.141387979676157,10.395662462008737,1.7923306218514006,-5.349924329763906,-11.73899965354473,-5.251076017968557,0.6682270673192964,0
13.666216100991313,-10.298444882479924,-6.086343900063671,9.067039151488899,1.832173791430563,-5.274182495132835,-12.142920621931196,-0.28810953903915104,0.12021689995785234,0
14.100148356042968,-8.841069349683208,-7.193999474508464,9.95677353492479,2.8843593183464407,-5.461115844540683,-11.407847023531621,-2.4757783118092624,2.1789565200788403,0
11.178030084084249,-7.391638548872367,-7.912552162033826,10.829090709513842,2.294871883769969,-3.8534691096822895,-12.302813451569458,-2.383607056452916,-0.5506349336572924,0
11.156217696624767,-9.060646673491926,-2.7456544083518986,10.077847885372645,-0.31954674219090906,-3.707384706557776,-10.375930184988672,-0.7609766656815471,3.184340405104372,0
12.58531859088599,-9.259656990028152,-6.495311176759868,3.8964271744069796,-2.2514739857396107,-1.0002541554576556,-10.733403605326279,-2.6242458919758906,2.2595805586094815,0
15.202177421336334,-10.679615263104413,-6.174605150938015,10.726956331509209,-2.3470343517172125,-2.4159999040045648,-10.63733535468459,-2.426960609823312,2.707402663966951,0
