Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,CURRENT_FAILURE
1.268594241979169,2.5877383995643903,-0.004391761674869987,1.168344806268945,3.1696322982400145,0
-0.0871237601488618,1.067304786505926,0.4026739214385683,-0.6975705044580465,4.360757239782894,0
1.335965127859832,1.1162524732335877,-2.1883561248173375,-0.42834888419079586,2.9533339280726123,0
0.5969093642551034,0.8059337676744301,-0.9609055898482011,0.9170796161355714,1.2862579292609353,0
1.0451907954360644,0.05602399706319039,-0.12373019840071264,1.6836866248865086,3.6537439526732447,0
-0.04572058541615487,1.9169173174923977,-0.9335716516391944,3.037133007398254,3.6109914385737536,0
1.169287057869024,1.4294821290136692,-2.0128549404684932,-0.742282382915056,2.888726488997398,0
-0.4345498513986298,0.029448705873861947,-1.1040134006478048,-0.5252717609011754,2.4031936578763524,0
0.35055169366749955,2.3438526997960096,-0.941678793965929,-7.343995391531487,1.2307905587589136,0
-0.3700744880818886,0.9484126173152899,-1.3569532786663692,-1.4561278630904053,-0.1372949822717464,0
1.988461863332852,0.9982534070654098,-1.601679555422658,1.2744122129676139,2.9756882636945434,0
-0.5210644382483542,1.314147656843755,-1.3409986217556202,2.069505034820631,1.9963820427037529,0
0.2590696803780711,1.3489788499991837,-0.5364424780980509,1.30307647886209,2.639093028338922,0
0.8942941191341804,2.152505498782801,0.5203105116046116,0.09235317967498236,1.748681596721664,0
-0.2667861047227449,3.080840406142914,-1.2765534420547755,0.6415812377915435,3.668394677368353,0
0.4717044668328477,1.8797608988165866,-1.7034027821778976,2.801059737297545,3.9394806996559604,0
0.3309188924183166,1.5577192079378515,-0.2966422132626415,0.3025405126238325,1.1987374966546598,0
1.3291969592166515,1.0720745622043992,-0.5963202067535676,0.8539548408187347,0.7908645280235211,0
0.618649768325413,0.8152395417609257,0.8833425320362751,-1.2353643903761704,2.2496403623738828,0
-0.16295485423531075,1.0669950814744944,0.22992726043819522,2.6068037690115715,-0.2722131985978522,0
-0.757875724477829,1.1049752907477046,0.9517112519100465,3.405323467879194,3.487574866580996,0
-0.18841861233748503,-0.07957635978106703,-2.7199434606657933,4.860109533033694,0.551915693917074,0
0.29236516166870474,1.287776525870409,0.03982845795791978,3.521052559026894,1.3728839886763846,0
-0.5066118075538647,2.2978960221501135,-2.6206632744682237,4.495476133340455,4.627260495181961,0
-1.4170382387317682,2.2228115564546194,0.3193964517211274,4.855459164370343,3.552314371631633,0
-0.2794707819072343,1.7052230611583672,0.3609269338887483,1.8285725506665027,-1.8778503273437552,0
2.5055567450110523,0.5426817040667812,0.3898774488407697,0.0180295865439124,0.8071059370449452,0
-0.4546163056303967,2.5770751992846233,-1.4716439164390958,-1.689591553380306,0.5369967340721504,0
-0.005137676387598322,0.045046581519279094,0.6630641130935725,2.2917104320480512,2.3571513818545258,0
2.1884177635794,1.3214068261039398,-0.09688981464693958,2.8154805366284923,1.603979390926291,0
-0.7820079261239383,1.6263148901276188,-0.03289333863807542,1.7849349695048249,3.0989390387316718,0
1.0782632150225215,1.283243509574086,-1.9220699718604384,0.8572255833409961,1.7560395253449803,0
-0.11168778354546094,2.2249675994351428,0.46900565115392134,-0.33016179258362044,2.745217305919364,0
0.22237234631838065,1.7512822853397014,-1.1436378375860905,4.508443949483584,3.3074289911595116,0
1.6664812422616333,0.9489474478925061,-0.9329886411257525,3.383189593384346,0.6735493575910709,0
1.7641324137744758,0.6642103913217231,-0.2274937409420562,0.5451617043118997,2.0579940977565347,0
-0.7610375186194217,1.866358636145644,-0.6381389652858723,2.6790998281890763,0.6549349649502554,0
0.5679114256665366,2.5484403254375065,-0.2407425436420062,3.09936229207287,0.37918274467024715,0
