Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,CURRENT_FAILURE
-23.298727432473825,-5.963837930543227,20.912717309435948,12.917832217101463,14.393556030930892,-7.3040955939447,1.880238497508786,-18.31518222736266,23.233443932205578,-5.812791506560031,-0.5185449678287988,18.903434105647815,13.172308576466559,22.18084477813473,13.063403016669142,0
-16.854713241803616,-5.73354150606308,22.196270455484996,14.715018486750537,17.237516039750687,-7.318810955547961,-5.759527098137297,-19.03924498584437,21.424771858071242,-2.107205108348741,2.647868567564968,19.300934284490726,8.176611616202349,23.884301936517286,13.30041962796898,0
-20.961576036615998,-4.282139702757754,23.77138524616584,18.26157664014943,18.841498683394367,-5.140456880948047,-0.3140484661871866,-16.070333993379354,22.306393840184185,-0.03558583939996374,0.3576871563549612,19.39371720562597,8.342831877594097,9.4803458674532,14.327994110630215,0
-18.56354894346749,-2.8200837904522995,23.751899339792587,17.95517544120827,19.83488254115154,-3.761917236693509,0.2312496137277673,-15.608107366026083,22.7716630710094,-3.5509052583144163,1.4535931382916567,18.480401545121733,9.852479688205845,23.0878392525543,15.54178764814171,0
-19.97197160790414,-4.076874822022196,22.52616972784465,22.66420778731164,21.790414507324634,-4.341601172301701,-2.37874812022225,-13.630712534853275,25.605421748687235,0.2681518755710798,-2.045406167685902,18.71052146095553,8.552720464185668,22.704240786127222,13.514458581778616,0
-21.29457212794522,-2.936364196681897,21.328417567256093,21.034330274199718,20.716469637402934,0.5508009873580111,2.6048732256301026,-13.063086922006969,26.574465392705665,4.857833870100415,-5.244769677342215,19.662145347047105,8.571056662072714,22.36147519514713,11.867047592433675,0
-21.586863515278367,-1.6546578139544956,23.64847714594321,18.915754074424807,21.692889785583844,-0.3795033868448483,-0.5876968461848413,-16.944146994234654,24.845838702341684,0.8926295674142604,0.02533662441484541,20.438031184094065,8.166093356866801,22.13173400016942,12.714066464790424,0
-16.694731079838643,-0.25903340412921105,23.986415620150453,15.358939595083077,21.365040098816685,0.20602935160246716,-2.446821565656011,-14.210824191766687,24.487368318890084,-0.6522380940814843,-0.20775984436628336,21.556237223833296,7.7859730330184505,26.387076248995278,12.387020784707088,0
-17.42733158269646,-1.9345815826618358,26.09927504857825,12.732918711014667,20.44577316128861,3.1155060990170167,-1.8956711536365396,-9.523665875568717,24.853329694138594,0.07897226886284137,-0.12125140174625226,20.38271469700756,6.899227374174419,24.617810406275645,10.029986878776818,0
-21.374725014022825,-2.939429393620088,26.539206685777025,14.061825893879243,22.440009036596944,3.750321613462199,2.444593708127744,-10.605599714033964,25.94559441380126,0.5833564218732387,-1.830673357748815,18.62548212990662,7.88173931741228,19.89595947272795,10.749981530368531,0
-23.934135019827064,-1.266087807856671,25.609792171491193,14.972387248221867,26.24802940722475,1.3186362252268042,1.7611229217470203,-11.603139049234041,26.351252693851404,-0.05301016904293587,14.666532765309686,27.636953143442202,13.490953470738322,25.258955222058717,12.029823987990415,0
-17.638362852331817,-1.3318293702708244,23.46626154518208,18.15700976302512,24.863746510007584,-0.5739896743410466,-3.181066712088965,-11.609713905378602,26.77556574003128,-6.805701229629031,1.5769435278971695,21.324777638744006,8.056615922747357,30.938790877585042,14.103658619054693,0
-21.449768519352347,-1.8994595095873401,26.52775873262297,11.140254939472486,21.8803493137047,4.167881590320158,0.10147886490811175,-14.757484719617473,27.56450114753945,-19.265272195754843,5.357539108457866,19.75928180925749,4.775157721592672,28.106160508389536,9.503974729494361,0
-14.598612476228972,0.6033981959592962,26.56428950276855,10.505308494994997,19.916248605105817,2.5165301526485604,-1.3034003263681182,-10.966152459166384,28.29780041090299,-6.678305952683778,14.736030715710545,21.459848754083694,10.781515994619001,27.300633014696327,10.626768812017062,0
-16.657056725179572,-0.48133924265677497,23.581777538950114,15.794409262806468,22.569002160621572,2.879386762954016,1.4493867889227345,-12.574524527894958,27.44015355878092,-10.054781004916974,4.892530747408424,22.796588345770967,9.231808341348762,29.435533622029077,11.865342204927412,0
-17.42568446645835,-0.13267189781903788,27.31221124288719,18.296744218086406,26.0159869801216,3.2895978790908673,-4.457728830326556,-13.690261228674174,27.56698235094205,-11.063573220076663,3.8618613101743,21.955357685827682,9.583156467246427,28.119482142558805,9.436998929893171,0
-24.352700976617612,-0.17507002189568288,26.34835347749932,16.45506466900648,24.3447678998056,6.473659813711979,-0.762794155860985,-11.673444211681831,28.366486130682294,-12.935191546481024,2.56230449211426,22.98809636052114,8.959187733627447,29.994471981787775,10.798003433915971,0
-17.48780444706756,-1.2928703197893712,26.236081121388345,14.502094686540856,22.14668256464219,5.347160016387355,-1.8153215145806016,-17.258017789748674,29.03531029499588,-13.621384324328785,2.011637049792583,24.92056429259443,11.28007890769062,25.30453881476856,12.389092280727768,0
-19.28036971181407,-1.3131830998702485,28.825901709586347,17.304456250515326,21.983793795867413,-10.957886634183035,-3.3060543395076483,-18.04987021211682,28.612962359291647,-10.138529301081968,6.564805014645097,22.45346340726657,7.593376439048161,25.88693441690744,16.226372810332816,0
-14.379379609678445,-2.389198282604317,27.025109980055515,14.41671803705293,16.522854867816722,3.199376686779907,-2.5761736225401908,-17.015760078118625,27.76487728677685,-12.199442904273587,8.577745758237368,22.715970340659368,8.302324568505409,28.13434435558509,14.473183626095116,0
