Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,CURRENT_FAILURE
-16.061438035139552,-0.16088706065621616,-15.530249794467117,-4.0682013970204025,-3.4775391540659406,-14.620342635510061,-11.91613375207443,-8.031120144359214,1.6693229229993514,17.512332952161092,0
-18.8903488957461,0.411340248919424,-13.324238555608416,-2.3863986403485784,-9.91137550663637,-12.814093647358881,-10.732035574406554,-5.323780540526217,2.7253409821040395,20.234925452991167,0
-18.436495720426553,2.1701937589477946,-14.575686187868005,-5.190884624864562,-8.745063639543357,-14.316363892199291,-12.102596423858017,-4.817461648381768,2.303352504555677,18.129997893894075,0
-20.181585282428887,3.866423607063081,-11.748356610166063,-4.261094123064762,-9.53931846392612,-17.198444454280136,-10.446676100400637,-5.472547182185041,3.8670527235269714,17.727167575273842,0
-17.979171576414434,4.459918563367461,-10.337800392262203,-1.7306911440772361,-6.634858190879786,-17.672419840603776,-11.612140798051273,0.288166996314414,4.536624318890288,20.849985930550183,0
-17.936440754242902,1.6726533720804884,-10.880423226932924,-2.36412432659035,-9.282563612647493,-16.724877310462062,-9.24736611095952,-4.9526768524966815,6.178807161770161,18.3399359495693,0
-19.232553489271613,2.0754108154863093,-8.157000138704475,-1.935591369756897,-3.2527156848787495,-17.694622839837567,-8.13067570448911,-1.8271603407048627,4.748424382655896,20.847255367145927,0
-18.495388751794962,2.5951545981702075,-5.316816475952487,-2.561149272896711,-6.011802514824215,-16.996748370725147,-10.242930128652874,-2.588914005201954,4.483288709953509,19.611225633772673,0
-17.812495377510707,3.247260050671187,-8.76079167332271,-2.727270668043978,-3.279239409972764,-16.34955821177442,-8.536292671963977,-4.101684932365004,3.8653485924768756,21.13700646392061,0
-17.67725290402351,5.1180359509651945,-8.373864744300693,-1.924948115786347,-4.767703569832051,-14.935219867462788,-8.278677380766844,-4.293413378917872,4.412724213969298,19.94697112631207,0
-15.883311016322445,2.288463681273124,-7.124381868036011,-0.8688665152831252,-1.0250672729273251,-17.987352095154453,-7.574865667039735,-5.75576395203131,5.786151600389716,22.34301407736136,0
-15.105270643360866,2.886288608062613,-8.133286077463982,-1.862166631049967,-7.149262037875257,-16.588062803160128,-7.464141179242635,-9.934646175850814,2.37142092303957,24.076527048173357,0
-16.85364610057482,2.8119117283671162,-10.360758013828926,-2.146237222576162,0.0988689004486436,-9.754051513900219,-6.0134553163478435,2.8598735630575245,2.5748979547541664,23.33621799742056,0
-16.87496407459101,4.162970273912867,-8.871843692691908,-1.8537433346330787,-3.56837947611221,-14.691828728199098,-8.314899193850971,-13.069618662767814,4.09784309301169,21.674260866404268,0
-19.700942155968193,2.778013913036544,-7.336319884587337,-1.4203423253222642,-0.22167139148656778,-17.20538920103948,-6.4536743546736,-12.828351977590875,4.67833719474981,23.437213119497436,0
-15.066104532943593,0.9785505860536898,-4.622733525106799,-5.166891527514856,-1.453033583373672,-16.508068235679353,-5.428814013569982,-17.857026639645085,6.391034498269173,21.435300492746894,0
-11.319292598085756,0.4822542490323003,-6.470711237799912,-5.019821477118238,-3.642963882209754,-13.147379687785651,-6.019710738770838,-14.603853345434178,7.511814165089316,21.840382738135816,0
-14.440317736422598,2.0430070562817586,-3.3245613014610536,-3.4823170437400464,-2.77213722943407,-15.547527487255511,-6.70818449167926,-14.973670792412126,6.28619736646783,21.039348405476268,0
-14.586785155806023,2.6753651317723497,-4.629481478890899,-3.258438576106978,-0.9615145976289332,-16.322689344529525,-5.973854832678494,-18.094195679719324,5.373160280748182,23.079964634312155,0
-16.191679451612057,0.36056608743980767,-3.0386342156102435,-2.4512608717682705,-0.007665773274796006,-14.473458087636594,-7.131623328108267,-18.08837567815769,4.4413658778771685,20.04718034628144,0
-15.88939943727714,-0.9619154169291597,-2.1305914040495564,-6.0157058696038535,-2.0356402728069547,-19.035053684087472,-6.106619662823508,-12.75081567281414,4.590281936307282,22.08094628447219,0
-14.977420087312659,-2.2049039066596516,-5.508144770296021,-4.506917110790887,-0.8193478711030895,-14.730159516238105,-5.505840036412007,-13.45493807187909,2.626316716615178,21.97399248207612,0
-17.90039546379109,-2.002325525865539,-0.822219233051662,-2.407230899614369,-1.0083628649792549,-15.050786455250359,-5.63538057159926,-12.794051197701593,1.8857722153416008,19.526034874981924,0
-20.351789083848203,-0.9024412044697991,-4.720319586309861,-2.573756238802343,-3.1678703141473985,-18.84150680375512,-4.243956637257319,-10.856694298132888,0.9625999232222062,20.009205631878345,0
-17.567070379162633,-1.0381822941386063,-6.9616696043176045,-5.065470450236503,-0.9468807897624067,-19.392613635166818,-6.031823018564272,-8.690352515723854,0.8263139824250523,20.28208115059505,0
-16.375905462975073,-1.3078828697918263,-10.49650911680692,-4.358339885470784,0.02374362443651501,-20.56109874671761,-5.846579196768644,-3.870063240673693,2.810032387294502,19.27535042381093,0
-17.11608208205226,-1.1656339799544484,-8.479727346933377,-2.48675947914409,-1.3335113267941014,-12.896852231809834,10.968828134838427,-1.6162299394270683,3.9173911752127233,18.219658818461216,0
-17.527580175155073,-2.3935503634001534,-12.089247256552907,-6.273690045385004,-2.2631535773983678,-13.04037748398466,-3.5571199100590603,-6.279810126386451,2.3894938453710233,18.228772833332272,0
-19.287417694683473,-2.413714557851561,-14.491085733027358,-4.1955237572303155,-2.529476456927523,-11.746925245131646,-5.12130130779928,-7.17967397272957,1.0060714980398857,18.35016614337019,0
-18.880607113913996,-2.5877712097635333,-17.71594592583663,-5.2907169254916155,-1.9543344520689212,-8.53067067007185,-5.454671982803039,-9.431666861918753,2.672026688407432,17.084840366660654,0
-16.280430152802182,-2.4932492135332365,-19.287716261404867,-3.933905832157344,1.175875817814,-14.765168591381407,-4.2881993908927685,-0.9422714162481902,5.516995021036097,16.904393915975437,0
-18.01767257054494,-3.1717623298182795,-17.082990500792512,-1.8951252981626305,-0.6972876581664034,-12.909011904665341,-3.707590537443064,1.2510913022943022,3.733250452957242,16.943743194159225,0
-18.122268679958832,-3.0411849819584376,-17.50748577483739,-4.095418669913256,-1.900623212947905,-13.080627420312272,-6.173801126324629,-4.305321815756703,3.977034060336811,17.54689903037519,0
-16.627702843456753,-1.8067575072630953,-15.970365948725977,-5.197342386523191,-3.5967926313910183,-12.744605996573608,-3.883961929937077,-1.597367811007146,2.207239346833642,14.069140166237165,0
-19.008777924382425,-2.0498449490632837,-12.833693545039075,-1.2068662587877892,1.8173986258039863,-15.762034691260444,-3.496051149677938,-2.175539118520146,3.7010679670573094,13.032942033082064,0
-14.842666330630792,-0.9217637754093837,-17.036650968646384,-2.13697005853564,-0.4386719712351751,-15.27755676151835,-5.4895407845999475,-11.575281673587881,3.558044421888322,14.30603438557196,0
-16.2596654713825,-1.0378167393159494,-16.972826690960716,-4.7409813891962305,-1.5349083324571497,-15.64401392484388,-2.6786285774544734,-11.048247451944503,6.636881753701646,14.366221076563273,0
-15.35911568208721,-0.057266104324925404,-21.189965619608955,0.7452994049698147,-3.474956937454916,-15.869959125828673,-4.675647615022939,-16.111375980897773,6.701147202314132,11.718350989148984,0
-17.320553584352826,0.11279943590708674,-21.651981997755435,-2.872412819289316,-0.08087330037506946,-14.932569909063535,-4.034357492530882,-15.881939371158278,4.440253119986686,12.036298635687467,0
-15.75335940857835,-0.24929678683351503,-18.681659674529655,-3.82513426190049,-5.663656853087541,-19.288891336501344,-4.112898859462528,-16.35650097611988,5.046462225503258,12.895976012267543,0
-17.139655189060324,-0.5367468923338079,-19.573980008456708,-5.18448397043859,-4.755998165309656,-17.73904537609649,-7.240767156838086,-17.2592033719738,4.586255381295539,11.721709257217753,0
-15.13305127920152,0.4591565752962392,-18.099051588337872,-3.467732500724793,0.4403664121522044,-11.309707159034811,-3.8058458042747754,-15.641351942112841,5.795533594667319,12.087055677618205,0
-15.23338153304681,2.1531757791531607,-21.398639385145295,-3.5319417001540536,-2.679190496546646,-12.933946342324106,-6.402112421207143,-14.931542393666113,4.430915480825179,10.466016732202743,0
-13.869421086982268,2.2303596222495523,-20.241989629223433,-3.8908449037167454,-0.23900717378567338,-11.616224307784055,-6.3687582550802535,-15.349872300906757,4.229093520128576,12.881213369573786,0
-14.296085807526774,3.0913567353920937,-21.466013311544447,-4.416093179980187,-2.788541031951587,-17.350909243867278,-6.76667011175646,-13.099431762258506,2.9989074166281546,12.547355854669524,0
-13.976362780524516,1.9408640667637955,-19.493286868496966,-3.4420707622451205,0.20758845161330486,-16.857294884823244,-7.712950280957513,-17.38718632484912,2.66068285080051,12.893203479398865,0
-15.733841288365921,2.9259214980450015,-17.012744032209454,-3.4426362182061023,-3.9297884583428364,-13.988563693393925,-5.6456878362306036,-9.885824113041839,3.298310405354015,11.494119320457429,0
-19.03833399544726,1.9724196236440494,-14.76636573736569,0.07933255257836169,-3.4841140598882263,-18.352454735327225,-7.7116163481228375,-11.531462459657716,4.720896163882415,12.112818785037069,0
-16.78192859724032,2.3942791516474653,-17.810549237267537,-4.239372764702702,-5.358169020595428,-22.741806170241567,-6.599032908279748,-10.01987417562576,5.171701940280705,11.65827903749369,0
-16.141069868981216,3.650304425584997,-17.055303162753532,-2.760658708389631,-1.3219433963544058,-17.28510755571489,-7.899836997138355,-12.194545775873996,5.763951256664678,11.201422048118397,0
-13.744800013101752,3.647012689918223,-15.509991281923746,-2.604987635751252,-3.817510572994152,-18.59111172056148,-8.105070824926702,3.5516104890838402,2.6100676094532744,12.437021924829457,0
-13.302517695986902,5.291746552278484,-16.88861692304283,-1.3952288996141968,-4.237443476765282,-18.569852039076405,-8.268477073366876,-5.983094076098937,3.38908832511504,12.85359599834336,0
-18.012864186474378,5.444891047842788,-18.096975540116105,-2.9778149560709126,-9.568498639495873,-21.688831569686727,-8.098634140135443,-6.548631537919972,2.5833064296869814,12.933101006193514,0
-15.107989494926533,5.701715750192644,-14.248499449040647,-3.5314904572057872,-5.309563443255302,-17.856039582764435,-8.951002330257934,-2.1566829762488657,4.023434726807844,13.995106062505005,0
-15.286703050752632,2.2967904753934336,-13.813781031122126,-3.372540600401499,-6.667850552228869,-12.454956678985564,-9.137599679453485,-0.9145863845732112,3.817148380008819,12.11414414918341,0
