Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,CURRENT_FAILURE
1.822505556391423,1.533730304201836,-1.7681991299079418,0.34680327274674644,-0.19258299459468997,0
0.6502405007081287,1.4875648545879125,-1.547729354085758,0.05629378914438066,0.8565860996870867,0
-0.74118159968537,2.1139646641097913,-0.4345854261637485,1.6182448860861247,0.7005273212066401,0
0.4185099631792537,1.3235471710663158,-2.3849860794059388,-0.4463849660848679,-0.6571063809481532,0
0.278198664655243,1.2226618247802532,-1.3483775124153496,-2.8993807280122006,1.1783513769514204,0
-0.1657522370204496,2.3525092368598086,-1.8012989217698339,-0.9775974759621439,2.294806769176844,0
0.5587423370187095,2.322182670789472,-0.42696835950254897,6.099811500020106,2.8867731325237753,0
0.0771306963031958,3.2713425835682512,-0.7342715644921524,-1.2582361704373948,1.3611483793522132,0
0.9306038148837182,0.995907398664945,-0.8750014823996761,1.7974907350955023,3.2955646714528046,0
0.9515343956567529,2.717556990190653,-0.1814178204868887,1.6561963281047185,1.423924136276683,0
1.4280931944298598,3.129262555440336,-1.6115848337257122,1.6382574101766183,3.516217654452647,0
0.2998884129733669,1.4613413418250176,0.05279494833206888,2.769223817686984,1.5963703611895723,0
1.1496711390423278,1.728503494336962,-1.6867534746569075,1.418533418353901,3.258409369587712,0
0.789639452792177,1.2935345858779614,-1.042483040171136,0.6605177840884335,1.8941319032498705,0
1.5586287203148554,2.1077636685780936,-0.4815069754865453,3.4999780355519077,2.600888524561304,0
0.3255629271610348,1.126907601095942,-1.8582960839198917,2.1153078358252646,2.26131380845414,0
-0.07361918315588167,1.5853832002072104,-0.6818815510695698,3.6279512581740017,2.107817958355598,0
2.997855623315978,1.5932664800331202,-0.5458111340884613,1.1952476670224548,2.838383298621462,0
0.05383836331047953,1.0775074368815705,-0.9750654040980076,2.347562160923996,1.5989996786851384,0
-0.9576508751642465,2.6858555215332833,-0.3385402173733586,1.4514402808401772,0.8757930017350049,0
0.2842015423577284,2.1964395472375813,-0.48275034942582157,3.0497792689948566,0.7565033145149236,0
-0.3131039807257918,1.3023056339987615,-0.10814922074525157,1.8489318738704377,1.5702597218294985,0
-0.052631486404506767,1.9829868328096096,-4.036061875653922,0.5469798557041503,0.8010783171831557,0
0.42236548489901604,-0.2807120328896693,-0.5257848299771781,2.5787380067614323,1.0196802025086358,0
0.34934751801481373,1.7743071562922834,-1.4408051186501667,-0.006639420690206732,2.618768773428477,0
0.5673497178467827,2.0237473960306107,-0.8902254644899322,1.3793326003968693,3.222335692626377,0
0.13797601091028866,0.8236145879444094,0.30498023703045907,2.1184447749479856,2.739848558592484,0
1.9326726708517377,3.3855325609812157,-0.5241783718566648,1.9618306206809863,2.2763614100162504,0
-0.7986868759475841,1.4339956123038122,0.1729324187400746,0.6726025875469928,2.2402664662803153,0
0.7401373729593134,2.648910561243564,-0.9874590865699565,0.09711667661914225,2.27794529696122,0
1.0339283310154292,-0.13118727669733254,-1.2689306387825718,0.5727049160540502,1.2015655471641655,0
1.5160943604600932,2.264162849244239,-1.314339487841505,0.6550012954434675,4.8639992083337,0
2.203284325283527,2.123146619562368,-2.168564209555936,0.5536956470008809,2.2370972810157914,0
-0.0946175524022681,1.0787402700606998,-0.4444988671358779,0.28794150477033453,2.336627599637342,0
0.5491030049325485,1.6464121962553029,-0.8995629647892053,0.6871626142077781,1.7985534250446262,0
1.3208579543804886,4.649340409616743,-1.4564717523797484,1.157497336356595,2.0946530390390987,0
1.7615247543432577,1.254543011927954,-1.3237672621686314,1.4521957453060441,2.2678251767064954,0
-0.014817752392209727,1.2001896180943372,-0.9851702917144137,-0.8303343707449784,2.3522452574885735,0
