Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,CURRENT_FAILURE
-6.578670535565595,-9.539329408813261,-8.72077381414053,-7.670737026298098,-6.07174306095274,0
-5.54426872857422,-9.80406044641232,-11.952216261185164,-9.532897173318386,-6.485418872863029,0
-5.34480081894409,-12.218413295786362,-11.323687617943449,-8.987915553497592,-3.998261131560064,0
-3.182412533627322,-10.641909856939826,-11.463536798829328,-7.990426978272874,-6.592617459398223,0
-2.6880696258773042,-12.304403159427547,-8.330500506644327,-7.0593441428984125,-6.3765875098349545,0
-2.9749784857015333,-9.225468517074106,-8.339738150004385,-5.2577848338279285,-4.860494875612292,0
-0.3808750658708093,-11.947058743503572,-12.26159627324089,-4.984811058635002,-5.409680425886055,0
-1.245046114518717,-10.320236203938762,-8.414503200545981,-4.068081242046104,-5.0593026418048055,0
-2.1526832662976245,-8.41274196804112,-7.843862622898174,-2.7074991913759257,-4.097563183530739,0
-1.1921579846310613,-7.196112659186461,-8.83653159510177,-3.16954378599444,-6.521675972399128,0
-2.5459586449257685,-7.287179581432064,-10.57519442514414,-2.3889351509877486,-7.395386228103526,0
-3.7547360383852486,-6.578386418997043,-7.535031604844724,-2.521982674826603,-5.11647459581728,0
-5.693721417319215,-7.321270859045156,-8.908456864924894,-2.5501994372683283,-6.723455838023215,0
0.01770260025614112,-8.978813689795988,-12.304180070033345,-2.7613637582535713,-4.808058408803904,0
-1.3200709165066447,-7.23917424580152,-11.485723985692214,-5.018917891310988,-5.403582112178462,0
-4.9488774055079086,-6.516735727582832,-7.9892466772384365,-4.557075036792372,-5.9376777445635405,0
-6.905002811006016,-6.282347360241983,-10.400361847038168,-4.816679995702663,-5.852883421826027,0
-2.1564990825260355,-4.856016778519031,-9.663756589584787,-4.17799949641787,-8.259230554090614,0
-4.066568815969491,-9.44986531348502,-10.35755377093536,-2.7117147912756425,-8.48325336835139,0
-6.5169120409306105,-10.658874908480314,-11.421292783569772,-2.737076599956197,-6.200986625192162,0
-6.4813919356907315,-8.686157134971985,-10.89551817486127,-1.6567259037108424,-3.647413775269399,0
-7.236784797839658,-6.760411419368743,-10.3418698716411,-1.9409901106190741,-6.821131631349911,0
-6.601544405569012,-5.842808438280299,-11.277385104105381,-2.7387914154930146,-5.775694960233497,0
-8.751781007824194,-8.190319221960829,-10.799830123221597,-3.601244659783729,-4.428147076812822,0
1.3965098816057004,-6.7745799313359125,-13.212627066241254,-1.353184928944539,-6.338361218836593,0
-10.109620149009018,-6.283104153701102,-11.715175675400822,0.5470532832589527,-2.6639398497563134,0
-10.778806259925144,-9.232174652258266,-12.428268634007152,0.015224521914788625,-5.941442913969136,0
-11.262637300670113,-11.515189714926452,-9.395233548021757,-12.357759443728433,-6.282935928389706,0
-11.958285644744663,-6.884233820509817,-9.15359328234611,-0.4937773489964261,-5.463661235946602,0
-11.155751946050026,-10.588368232574133,-10.911276083552364,-1.6420050195600795,-7.261403976200672,0
-11.017949544162976,-7.2317124212391635,-13.034035784982997,-1.6820486443398532,-6.189014125318645,0
-11.773889184888125,-9.50727982781955,-9.120708303704841,-2.180802929046913,-6.233486370792895,0
-11.150857045824837,-7.257392839515369,-9.339215560061383,-2.595391292178113,-4.776764040365835,0
-13.225422947147681,-4.456090354964456,-7.270017146802316,-1.792379362344911,-5.747166461915858,0
-9.274244333907161,-13.217022044221945,-9.025528397954215,-1.2138996653242202,-3.0777833575181104,0
-11.729672743744727,-10.441736329592036,-10.365022738314147,-1.1195997196697949,-7.708117229261421,0
-7.693811855091397,-10.815294729003078,-11.749257446994834,-1.7481405732831938,-4.476617583967869,0
-8.855960247478373,-13.117000757646228,-9.34974685419871,-1.1484919599794323,-6.639264338775085,0
-9.995621161750734,-11.797545094411344,-10.610332935276443,-1.2377724904603622,-2.7864503800051543,0
-6.634823137256298,-10.880599884339517,-10.303753497721782,-1.3284056153243324,-4.828393076613173,0
-7.05829104842698,-9.45469880331838,-9.179405443487893,-0.9995524625236136,-2.291865901685207,0
-7.978108649113604,-13.678252472975036,-8.322234814524615,-2.612083883285523,-7.346940639104676,0
-3.718960722330971,-11.17180522753576,-8.799159146316338,-4.572771761821706,-4.632447353956599,0
-5.645684324879992,-9.563173248991289,-9.54051441282461,-2.6669812585784616,-5.188857766089085,0
-0.5651528305003182,-15.407031640531484,-12.029397076682336,-1.638665355577003,-7.923149099817076,0
-5.845828163294837,-15.761366148730527,-10.316347799831515,-4.066825504686486,-6.727185302832524,0
-5.307185295792346,-23.72055811843807,-12.323293033645207,-4.467846516746478,-4.65449593554898,0
-1.8911753336117694,-13.28628426566585,-11.819802084691815,-2.3917322864437733,-6.308752227351772,0
-1.856121924365754,-16.153577009552297,-9.175456380673051,-3.6843503341345154,-5.297141003179202,0
-0.6717680560096819,-14.08855445854267,-9.334870793872106,-3.4147214028856614,-5.915479878702174,0
-2.911485880030919,-12.576491489078297,-7.005533835842771,-5.426067233906585,-6.741231956469936,0
-3.282276946682418,-14.148905093480204,-9.408850607840337,-5.361607615792421,-6.019184215556502,0
-3.0264365885173294,-12.930567563932021,-11.09459271019621,-5.26091401800717,-4.568447341037771,0
-1.7751239417870917,-17.341548470799754,-6.755911382612541,-4.89586428040521,-6.570338396474626,0
-4.0209203969577665,-17.39480487330645,-5.598143063530623,-5.501914555266753,-5.614378104633047,0
-2.694752076139558,-14.831057996458272,-9.514870913220953,-5.696519655866656,-6.111399179046105,0
-4.013526844347381,-17.456789554028465,-12.986880304919978,-3.842693291970346,-4.764988754014537,0
-6.175014405037622,-13.32771872065669,-6.487548701697939,-6.4523511223119,-8.451030038604229,0
-6.736635069414088,-12.954724873494742,-9.959432011011154,-6.618299236811311,-6.389451044460633,0
-8.932760810761923,-17.043126265843473,-8.486720645733389,-4.563017629553161,-7.456595846620666,0
-7.101867948793477,-17.380350631418985,-2.520615771380209,-6.022851581756976,-5.966153660498403,0
-8.181511012634111,-17.007341420063742,-10.36966514027145,-7.491071611039346,-6.690302202026695,0
-9.79047272350693,-17.414081986635445,-9.585826318573911,-7.6858826728437535,-5.614707481986096,0
-11.786938521945167,-15.807767301045876,-7.74303669187854,-10.190231587248178,-3.4881963391435993,0
-9.833130165487352,-15.11224149494679,-11.029475831904708,-8.536387637982372,-7.745437911607091,0
-11.004950557409533,-16.78831626023843,-14.259820238984528,-8.825902494037914,-4.813879886967937,0
-11.800071503013468,-17.486468181001378,-9.22009753480476,-9.936744165589777,-2.349206591805429,0
-9.260150330599158,-21.047933018848365,-9.274989121412224,-10.9287159844424,-3.5959694583296327,0
-10.495419514106493,-13.303791774619624,-10.565027815495082,-11.051476583765517,-6.372888062869862,0
-11.850110624263428,-16.27990696998547,-11.613588957767941,-11.203817894987068,-6.730971470823883,0
-7.834878050830117,-17.928721697941,-10.446824726450693,-11.044750611597808,-5.838624426179053,0
-9.01015886046645,-12.663660331833423,-10.767462240617089,-10.463361272544109,-8.831742543963687,0
-11.463196731176884,-13.434301278207334,-7.156506841559411,-11.301862221752991,-5.398854612300499,0
-11.518541501702405,-18.45159183625332,-5.892148541965001,-11.554276503391511,-3.3350734755338736,0
-7.65077520517772,-11.268559786903005,-8.108455192192052,-9.972828883423242,-6.509574186293657,0
-12.567164786648046,-15.55102723994444,-7.012587544400856,-10.60653740619415,-4.922946443871792,0
-10.665957013047759,-12.335907863835857,-10.166253696054314,-11.467668254108009,-4.56618545136219,0
-6.698896666535741,-7.90907971309352,-9.847098061838441,-12.719072739851972,-5.817347915532103,0
-8.423642696369239,-12.796672587313807,-11.410107627768808,-12.606444586557785,-5.485729138868858,0
-6.802985083170597,-12.107719471086906,-9.984523628970194,-11.790056902298948,-4.24425077729505,0
-9.996921839654274,-7.1120565112180705,-10.49168569077505,-11.569147020928733,-6.105694125331381,0
-2.991775637850885,-21.361026456665158,-9.844424911632903,-10.911088319367483,-4.379169632279913,0
-5.48808939953904,-9.166177074085399,-7.817233765602939,-12.874753786470636,-5.052432727796083,0
-4.545313085013468,-8.316723143428316,-10.749881217148692,-13.447963793753392,-3.3352930035803414,0
-5.409695517187544,-9.794995113494103,-13.220980488149799,-14.538604979923972,-3.662248598571131,0
-1.9660826889479643,-12.012517139944427,-9.452683154949217,-14.520478797765874,-6.3079368529466535,0
-1.9875045888734253,-9.09695597746097,-7.3012389244679525,-13.932556502431522,-6.295457103735819,0
-13.518106512963097,-18.856146162692227,-8.543382745703093,-14.661529346847255,-6.093701780626252,0
-0.8641183469616971,-4.551198938731494,-14.742767911709144,-14.572859437270324,-6.697601416508963,0
-5.107437998057192,-6.896579603852389,-8.676225194165836,-13.477345231027956,-6.020856910767735,0
-0.6840635426573587,-7.582775709429546,-10.077500118332548,-13.110387353013781,-5.457076364887523,0
-1.6151567261899646,-4.631741964579476,-8.618706194793795,-13.302401655236697,-6.764437377859954,0
-2.7658081065671123,-8.093376225099346,-7.953831894087595,-12.347170215852936,-5.222403127676126,0
-5.395923478596491,-9.673721593911695,-7.621888775653817,-10.513376192799365,-4.784330379208252,0
0.5721456839299406,-9.193777914230829,-7.697433033569212,-10.929503457508064,-7.953290377151134,0
-2.1118683067219193,-8.399743495323246,-10.217291394838188,-14.42342813567651,-5.809937482597925,0
-0.9622550933992078,-7.831832609295587,-6.857467589151199,-14.599892902677244,-6.208137242559946,0
-5.516065724495238,-7.731302880797712,-9.075958091332359,-13.027028512543463,-3.7289964145646914,0
-6.245947270039904,-3.4225115197777303,-11.25048162332787,-12.623497028546344,-7.1908134767164,0
-5.586146103956475,-9.016000383040538,-11.52443457072453,-11.102128476708893,-4.155662948494818,0
-6.6986143378744805,-6.5633848829418895,-11.020011020116243,-12.849359390193957,-6.946988557452229,0
-6.518922691852726,-7.386015465646506,-9.04030586661493,-10.150053899911903,-6.137852949646451,0
-7.7206741540630395,-8.951008144483271,-9.510718782542122,-11.089544764992194,-7.056643250736764,0
-10.373943902184203,-3.8400256469860077,-10.163860155173543,-14.15199790315305,-5.208921526214153,0
-8.179460066080823,-10.856086552907461,-12.749510191401269,-12.730486587224116,-8.20387557987724,0
-11.743452664580103,-6.5099449012958965,-10.47540227061389,-12.534429632782228,-6.186864336250392,0
-10.182709514469362,-5.590305658573936,-8.800951116518027,-13.05741306127046,-5.596452145215351,0
-10.719485557731259,-7.95717518966956,-8.245974675297745,-11.626759939875509,-5.059710750212541,0
-7.825091305978772,3.1707888712675016,-6.098322746127679,-11.769927306664991,-4.280171475009577,0
-12.489294648700719,-6.716593254409046,-12.10066787948941,-11.302923314924943,-8.079694624949784,0
-10.179312285310447,-6.579650551972477,-11.000117049978767,-11.239518620448884,-5.9440935234288,0
-10.834203482783845,-7.158846957529869,-10.4749449468051,-11.496083864109423,-11.68429804851838,0
-11.968225604218363,-7.090499718897668,-9.078735494033879,-13.277259971997601,-3.4465199896067666,0
-9.632587253428685,-7.774337919634417,-10.577053034841867,-11.117874645032684,-6.680881336871193,0
-8.343829092109463,-8.00814922011314,-10.646672084085974,-10.984897677242602,-5.37539523317244,0
-8.905406585257412,-11.306367656810721,-9.197682439576683,-9.28449119705631,-5.346665075799062,0
-8.5370284592348,-11.916718496285432,-9.818390456514424,-8.190746294227752,-10.184464785011944,0
-16.971909835488706,-8.730663804269753,-9.341363661218688,-9.293746549200314,-4.915581265683231,0
-7.121896707203518,-9.290810255543784,-9.099453864162065,-7.718230056374449,-6.434929699809477,0
-6.5581133656613,-11.271629601917768,-9.762175065776601,-7.9807626667172205,-6.00453790972506,0
-6.009548297074105,-10.582172836866274,-8.402564115536501,-8.52687565394384,-4.054654903101627,0
-7.414859794538227,-14.769351086412748,-6.423526680351898,-8.553897103779557,-5.869178024581706,0
-4.705506148648893,-11.780328804574788,-8.308017407429375,-6.613045141895329,-6.0318856532212,0
-5.5795539667135845,-13.793047141923685,-11.862941926086878,-5.430387163983841,-6.167947275799926,0
-6.198612523560553,-12.037434318016198,-7.88947895203376,-5.981140277630293,-2.9009624922003403,0
-3.0808969622966624,-13.974389066844946,-9.069287280001523,-6.828316659991296,-4.1537624701790925,0
-3.3175348453518883,-13.082131060364695,-11.8586749503154,-7.239421437326518,-3.010343319101381,0
