Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,CURRENT_FAILURE
-20.550304263561262,-13.481631739909814,12.58917856455063,15.868910607049093,-5.08406386530228,18.44487470729383,11.25938684431519,-12.778970537314136,-16.360926806939403,-5.875441509645329,-31.858820749983323,13.275509414663919,19.702521985518466,-19.54904980474704,-7.754838179986455,0
-19.647626746870326,-13.703779580265179,15.42693459899054,17.366787370692354,-4.797327949676927,23.191689397292507,15.419340185624886,-12.398450200481408,-14.771594538005541,-5.183453785784687,-16.200319575565416,12.806312997799841,19.396491483920183,-18.239549045078263,-8.183363811565386,0
-19.596245886746814,-13.538423429944586,12.284676674902778,19.446850183705813,-4.90857772051675,24.881878492231852,14.451107566231315,-9.598873583589446,-13.116738838941705,-6.793976930130154,-16.484060036810696,13.13778966840894,18.612292175436863,-17.71410892626469,-11.148364235815851,0
-18.913839243577307,-15.184247248371442,14.907768086285017,24.317967368521767,-8.298330279062965,25.131000189770656,12.257717537854422,-2.4303768494743583,-11.757134520264898,-2.15165767332528,-14.572417136118247,13.337188078465116,17.218803953990935,-16.03719495522381,-7.4833846282967516,0
-20.50087901083378,4.322373308863858,20.32066514248192,21.025715155215416,-8.21719936137804,25.596467497735276,12.906811369398488,-16.73799491215611,-11.838192545121865,-3.579702904230135,-15.646876141823169,10.843895147725117,18.696971203671904,-14.067295227262518,-5.466172485305148,0
-21.25577939722682,-11.04924746085858,18.728204037084684,21.661127909415082,-8.04205585669787,27.743190688918393,13.182233478305262,-9.868292306167927,-9.736739711966335,-2.8508923131659256,-16.049845561341332,11.813659612237602,18.349759692239648,-14.773780263582863,-5.411141915293919,0
-16.984630844757344,-22.75033575642642,17.978743279530075,19.862593163502392,-4.663450492562365,29.734836101847538,14.921540418684407,-9.375365364697952,-10.649603913837794,-3.0835778556716966,-13.090142448465905,11.437394749274448,18.676274652868745,-11.783248821766204,-6.623704138931302,0
-19.773032980627057,-6.137564670684496,17.78276404779149,18.783579790840047,-6.593405467699459,27.42207566742639,15.015582698266321,-5.134879292803023,-13.04622365984242,-4.197805405817971,-15.189642383934725,9.894589510255605,16.912971933773395,-11.28424923903596,-8.548104767007008,0
-19.108897071657,-6.81617275328967,19.398523344000736,20.340908590224313,-6.271843959306723,24.510313408876172,15.818794992700635,-7.718264097780226,-13.010537910679375,-5.837236606759853,-14.594228239818783,10.102594617741683,18.374405579988906,-11.511878248243248,-7.95469683611956,0
-20.378387111739308,-14.114459309990114,18.105465373571555,18.52852667510708,-7.313325653033743,24.780376562894048,12.970941001043654,-6.2010126159510195,-3.819284884660492,-4.545823154932138,-12.88513544111079,13.679718508513215,17.557874867708982,-10.51591262246429,-6.7821188262440995,0
