Sensor1,Sensor2,Sensor3,Sensor4,CURRENT_FAILURE
-2.5780797840161296,1.8810321816770612,-3.4182961944479944,1.370844813994816,0
-1.416849293562354,0.8653333494403538,-2.9758663715445133,0.8272196922841117,0
-1.4041488325088274,1.3086262528862782,-3.5188173977853068,2.28352623299045,0
-2.613695627059243,1.8079187817585196,0.4042237443332196,2.7504260500952444,0
-1.7137407639279423,0.8504150035699001,-1.1357347835154976,3.9853150957579153,0
-3.0360797270288353,-0.39770458192500646,-0.6769403060329034,1.5677681667724122,0
-2.9764285412749327,1.0646545062432118,0.6982764377198162,1.5474851856208955,0
-3.154730787006967,0.8363719678007354,0.6391293005396792,1.4636113852244967,0
-3.133016932407149,2.7999909675912535,0.8590502603551294,1.2580962355142427,0
-1.8565243537945437,1.7730159067864435,1.0324401986167446,3.2237093467273654,0
-2.542470369332901,1.6310455319503896,1.0098252608360392,4.004294325105524,0
-1.7264503643747175,2.4411705982446765,-1.6272958133801247,2.2543642649087614,0
-1.9460270527748418,2.989458809738494,-0.40362600228501666,2.6714286818378135,0
-1.839902761744633,0.8210264622809993,-0.38370815150200477,2.034011862201116,0
-1.9389457906026186,1.2707441320754014,0.14965977169416683,2.3355672735645787,0
-2.068315693324263,0.1579791188609414,-0.5091401524330338,4.165515372362149,0
-0.8796897029332831,0.28059102547696013,1.4497820678352509,3.0635307957425737,0
-1.666788414290494,1.4181533788637,-1.320466612718358,1.644932752385655,0
-1.6399524542898547,1.5200228593137814,1.8042305521603523,1.3830216450168,0
0.08024087222697807,1.4420827380739192,-2.0021519162086543,3.50454769694299,0
-1.9375901096354387,1.1712516616004507,-1.9182121150536822,3.557674616785534,0
-2.701621123145799,1.3299296751728373,-2.592388047381692,3.054428832891456,0
-1.2863538870634195,0.5416619164334369,-2.213686791055057,1.9001112199726422,0
-1.4344529714613508,0.8343562339877906,-2.3124798868534144,1.1761942325415642,0
-2.3880948668942197,2.211652260498263,-0.3005875208871389,1.7651938811574306,0
-2.0268702375204692,1.254882975181451,-3.797537049499421,2.9312225585431024,0
-2.9454980519606715,-0.3656666629434542,-4.134519540578659,1.7201425434321176,0
-1.327941744577387,1.915830944640667,-1.3991122934873492,2.2121221665892445,0
-1.895048082928442,1.4681283788600927,-3.980402447771332,1.5666436430957589,0
-2.209217154687593,1.6096937008885686,-3.929542394798656,2.1607674963473067,0
-2.360460691201471,1.9598065818293753,-2.5059145171496833,1.2927959164494114,0
-2.156425770550711,2.7844353658337413,-4.571474747558316,1.3837915172150441,0
-2.0594139378136322,1.7796548384467488,-4.202154816154408,2.212928412564027,0
-5.501913355218903,2.2457995145761727,-1.3125131889340642,2.510612181544632,0
-1.3456036503300828,0.9497924669411804,-2.001654120070018,1.493403281208478,0
-3.0911551918533937,0.6538541208997806,-0.7177801837541302,1.7288742320492554,0
-1.4156001610972595,1.7173748090801944,-0.612960261433434,1.1892286337284974,0
-2.499874937236012,1.9575841529276392,-0.9834772627172151,1.9468429044640598,0
-1.7345656110239378,2.1886182467343875,-2.178245742081885,1.7738514456991001,0
-1.684741934156793,1.961083800037396,-0.9390982095880959,1.418967285411009,0
-1.9543083073870833,0.29198040594285746,2.3162551172504533,2.224304440049418,0
-3.20181237149878,0.6310151529438175,-2.979057891670804,1.9775980946683929,0
-1.9111655371535357,0.3824061837245538,-1.568580589248264,1.7808717009700556,0
-2.04707550857156,1.1488509566600753,-2.904476861065326,1.8896100257579798,0
-2.5549923882479484,1.6287252700377395,-0.1741231210150014,1.0153253511489244,0
-3.1954110173425265,2.392858353910521,-0.7027171650845109,2.523786125734346,0
-1.9698842869933304,1.0672102596526256,-0.010090482625807216,2.8239000114790045,0
-1.4018283336850557,0.6789844687850364,0.3710910199543049,2.4642522360566965,0
-2.135816828100848,0.8911810232757145,-0.04541465590195756,2.2769931289207666,0
-1.6403309034977935,2.2817743447880066,1.3459276238171272,1.3738134308223287,0
-1.9460022561312502,0.5331596177926501,0.12355104058158466,1.715260150964531,0
-2.5641377302350965,0.8032591587638025,-3.6746847870540753,1.57233115584925,0
-2.108888761316401,0.47731470509735585,-0.8592274575757592,4.273611547516291,0
-1.5691927570093682,0.9010605955305505,0.4246328564290947,2.75800920870866,0
1.164785675220251,3.542256429642542,1.5450405257823763,1.680634539507565,0
-1.9885218792625996,1.3655941176905433,0.8441597595638239,1.2116186149378116,0
-3.338193146332724,2.2165924482911334,-1.251576123524993,2.4706270588249137,0
-1.3878832303640554,2.105961300818777,1.7104387526191696,2.1292620795529333,0
-1.9115019413966314,2.3776842118928747,-1.0832162660911275,2.675996431994311,0
-2.1950997702008994,2.7209123715172185,-2.709942014959468,2.5759102017240925,0
-2.372323930556271,3.049398067864667,-1.6349094386342764,3.141497869629526,0
-2.0710626420869636,2.9509834732028946,0.12340416620439609,1.7337079929836139,0
-1.6240844174138727,3.708109381447088,-3.9657972356138207,2.93331920761237,0
-1.9637352281465832,2.8756459624159056,-1.3440661479702074,1.6806167705463597,0
-1.1499220538964372,1.3502806313572056,-4.23823656535277,3.3865688200571573,0
-2.043563029718878,2.353954032212858,-0.7549408257943764,2.9785383583202694,0
-2.3843777708364393,6.404975420337374,-1.6195274381679272,2.070346231098467,0
-2.9582318116933033,0.31590841866919095,-3.454732660173611,2.8526414282509744,0
-3.3747372718217603,2.043832040459567,-2.6724515643219227,1.763067314882572,0
-2.3190728392499884,2.425072932467783,-3.1689181835510443,2.034292076698931,0
-2.7731588525508477,1.9103016272852598,-4.348532359234743,2.8330742650622085,0
-0.690034392357709,2.8587945810840036,-2.284991059069932,2.6621634846190934,0
-2.82648674570241,3.657463688762453,-2.180851640966069,3.029341090019859,0
-1.2490812508694211,3.4078166833988885,-3.0596736355142315,5.8093393802074305,0
-1.8440879525319598,2.0998924148078304,-3.3240225277375366,1.9947469841712249,0
-1.5505468554743005,2.206831975419988,-2.5448682280550377,2.0841043012215446,0
-2.8467989909597793,2.1962778299501506,-1.9800834825809643,3.155457388031648,0
-2.100489671892964,1.509059344152984,-4.428722679645135,-0.3131089221952412,0
-0.8476091779884309,1.5506766931866536,-1.614219704883326,2.7323505411488975,0
-2.8331268236833833,2.7281590801410154,-3.3741201548766626,3.016789178084988,0
-1.7712806802183665,2.2015823994792187,-0.5878582224464552,3.357542342861083,0
-1.5252084846149023,2.2258340667926806,-1.8264952207170273,2.876414392803825,0
-3.3134925921472966,1.6533050378811047,0.41985361351920125,1.8278992473653097,0
-1.8976612067705927,0.7301809751617054,-0.6549116584567791,2.604319277129412,0
-2.8529626510445025,1.6664620762178526,-2.3120804157372152,3.298017748277982,0
-2.1305928971254913,2.255214006456764,-1.9842331565687397,3.3246284542154507,0
-1.3930623344764779,1.454096103532164,-0.08111200811013267,2.4744740323884895,0
-1.5029297359155778,1.8918410570168191,-1.06671090568644,2.7274005704960147,0
-2.1793764646520537,1.76369609583978,0.9521423831411884,2.684958268951089,0
-2.847868758479497,-0.5174757731265656,-1.5235486542640502,2.7212091447850266,0
-1.7077135003000112,0.14584548149660792,0.9692533789387183,2.521615756818516,0
-3.4266392547026028,1.0076521456649368,0.011855135224075775,1.4177711432306064,0
-3.0598542337370045,3.246935100590739,1.6672307435323288,1.2145037965582814,0
-2.6138675054214295,0.782971359882043,2.4657241377094348,2.930152140157534,0
-2.4724504335557054,0.06505304617427621,0.2058751056823221,1.6343753647407975,0
-1.81600182419638,0.8399202681160961,-0.3027382117371636,3.5903348243175337,0
-2.39325214105092,0.5242843190427162,-1.0065764085650946,-0.050734484095456445,0
-1.6151323412644478,2.470955289027611,-2.0192677922986024,1.446167366347718,0
-1.5384983190513633,1.6832754190062555,-0.2436669327020604,3.1589731207707015,0
-1.3250887381315277,0.7675940036699985,-0.7292847767025734,2.0743096631492586,0
-2.009892820512841,1.6905193143236912,0.3214698168072889,3.4261761737608,0
-1.5475932620484505,0.8690870254361693,-3.160184845529445,2.32567310783253,0
-2.8079104676425826,0.8769868579198552,-3.093421330177467,3.3966236597697663,0
-2.053114596309663,1.4830690054943498,-3.2750500343584026,3.7705653985125656,0
-2.9076152172683942,1.327674214269184,-4.043252117463124,3.2983097756403947,0
-2.1424308953615614,1.500558380617165,-1.6062137017627314,2.5899640952739778,0
-2.8871282042574844,2.235500771511993,-0.9481040991978136,2.189075014648049,0
-1.9807791588772123,1.794305235139102,2.7698348873361236,4.656480104492103,0
-2.6816998411584625,2.1026792753947614,-3.634727570383231,2.7658896111887823,0
-1.17094265880128,3.2962496677650464,-3.702655572110354,3.372054770154267,0
-2.765235738831384,1.2658098760143568,-0.5237090566492353,2.9747072989405208,0
-1.3511173407492953,0.8063886472712316,-3.697125433180359,3.1221582451738765,0
-2.698717802658899,2.1552963036386563,-1.243262267737396,1.8600555325413697,0
-1.6590347265803225,2.509324513774085,-4.229283702788313,1.6815348297393191,0
-1.793093950490307,2.0182869198182805,-0.2205311525740079,0.39460226308662705,0
-2.4076901267765765,2.094458437510783,-0.9763112597457082,2.245205438090893,0
-1.6101175871704512,1.83562738714197,-4.656418741312431,3.000313964963753,0
-1.8708749273313887,0.1309646462240699,-2.6404012540954853,2.6151192099138627,0
-3.606743691170865,0.9009016967691699,-0.6736533307362087,1.875369261868401,0
-1.9206385362112888,1.4252001562390122,-3.2262034407306617,1.3860814044656589,0
-3.1310429360967675,0.771279956683991,-1.8996698887317058,2.1191210942355347,0
-2.865396931465626,1.150838191949922,-3.5531316279803824,2.4952930045562383,0
-1.5281972347023154,1.5068853868519083,-0.5908083485650917,4.763252117152007,0
-2.601511606629975,1.417895425555205,0.5996645835857108,2.671739692129788,0
-2.219277344558797,1.070858835639209,-2.5531241634740756,3.0388491036948277,0
-2.298710194207124,1.2637199949462392,1.039487216956948,1.7902419280083697,0
-3.0294484661931245,1.8786201876991764,-0.11618673281967637,2.525813633946826,0
-2.559236191495592,1.9540533678719778,-0.47087074999431044,2.714924357060025,0
-2.8771494315879833,2.5263392143961747,2.6830637982338126,1.4693553513612043,0
-2.1043169111982363,0.6163498296358663,0.7150972085125866,2.069990294219627,0
-2.511204999797322,1.7183266887089226,-1.1460868230296717,1.7809139657814876,0
-2.677291447956659,2.709707027039645,-1.6796136950110254,2.369143634536031,0
-2.3891803465253507,5.3916671665973315,-1.7047651257398984,1.8888378976132916,0
-3.1433442008024586,1.0478885115260184,2.2641462815133284,1.068576843673356,0
-1.9961400675682082,1.7898508101659822,0.8775212152506862,1.3202310260708647,0
-3.0586618983448135,2.6635313840906285,2.2080604577328518,2.907806862972892,0
-0.0699120314082835,2.255878485618517,1.4100264376034883,4.16926529158792,0
-1.5932872367076945,1.830754615705838,-2.3962833061985958,1.8087080019063033,0
-1.984984855902141,1.9546331308755698,-0.4352540575961423,1.3125262288157074,0
-1.6108658888086127,1.7622686637188325,0.7247974058215809,4.1400151092556365,0
-2.077673438922533,1.4465119221437424,-2.001643935915456,3.0468463766741483,0
-2.0373599723942144,1.5151733383282715,-2.126612771554843,2.6385626585568396,0
-1.999860575694413,1.8421099630504134,-2.097933249207682,1.477258579941736,0
-1.6744486946457235,2.052136679258491,-2.547369035894325,3.4598736515938313,0
-3.304745655065757,2.0553202567829016,-2.7483063917783817,1.427210353928164,0
-2.5410888049233105,3.389054087966378,-2.4474281823833,0.8383053389415576,0
-3.2578327191749454,1.4862831082271142,-4.040451604821459,2.7624289896132526,0
-2.5521483481751015,1.0689371930253913,-0.6167466739231144,2.191755393973496,0
-2.56315062419071,1.1464459467247723,-3.720665085771071,3.3604818910318164,0
-2.502451422977971,1.719575642873146,-1.7838768124920275,1.2513098576914532,0
-1.6499000271876225,1.7487171772664878,-1.7964057407812155,0.9844459049039198,0
