Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,CURRENT_FAILURE
-13.890042305327055,11.478799198806879,-11.701188180251462,13.424018567092746,-4.289847827656228,6.925705568161446,-1.7985689515487049,-0.25951702534686244,0
-12.79596012015197,15.265611906405663,-10.7214470734555,9.53866956795302,-5.757890211437421,8.265902159124021,1.0077882840321686,0.4957976076778441,0
-13.708051840892876,14.99315876763962,-8.394063892722613,13.468950115603556,-0.4723327351016917,8.324112990979115,-3.1209606259758154,0.7306872031937679,0
-14.404033455184061,15.772486624640496,-6.149407997202735,13.94930241356015,-2.252496481300405,9.609270881708401,-0.4832222144422652,0.08749827291644907,0
-15.464767966928038,14.647352784914762,-6.0951814809729115,15.649361802641351,-1.681065739649794,9.386531062937925,1.3722164530782428,-1.335376221130085,0
-14.146931516758414,13.621158960841578,-8.997413507030554,12.986655441576938,-0.7840920947410739,10.44197272146167,1.508349520395199,-1.6468832643817233,0
-13.599270459225623,15.348593959057396,-9.038386242587885,13.860924752578265,1.3313877440089774,9.469961149471423,0.3254694965749234,-2.9577137080808513,0
-12.518619499855937,15.087269080212536,-10.108277417803077,15.314198931705542,-3.5060754274927457,12.362906010092045,5.465062034958249,-2.4074002112667725,0
-14.053804274074833,15.431619383749851,-9.348969986602754,14.402991921977199,0.9778192569670208,14.046281396577358,2.2217525777174787,0.5950826062478396,0
-12.016237991775839,14.000314469231752,3.42658704728084,13.251407426359343,-0.5234517849991421,14.582655989100541,1.378410929548241,-0.38576581837993684,0
-15.262712809793046,13.832892742328292,-5.320456395588606,13.466980057095116,-2.6556160172206758,13.994147466607032,5.357329256821558,-0.19322355699974525,0
-16.185839011263415,14.219321347558916,-7.306995913258501,13.827750385989134,1.2881116136408857,13.678567663086941,0.7963068880341062,-1.187098754150269,0
-14.694645147874327,15.845109725256398,-7.093637993997905,10.318152812867169,0.7188614849425035,12.385697193544154,2.649636849152765,-0.3357748481253614,0
-14.100957750564907,13.29065205748863,-5.7793598107610284,18.202224542456413,-1.282947659787621,13.100808962071449,1.7223024322110172,-2.3524735979415334,0
-13.474413968384736,13.365385682871718,-5.922880646896136,9.816750620870808,-0.36455556527619637,8.549513298637999,2.549454234442941,-2.028247357167507,0
-15.45910161778801,15.222817756323275,-6.3307606292761625,9.09643775442059,-1.4392408907397773,4.144147080210523,-0.3434506466811964,-1.5258898486046064,0
-13.226022405737462,5.3401940141169035,-5.056350428980648,8.301259484701026,-2.615933448924741,7.490537052766701,-0.1950090063054457,0.6652954216616354,0
-14.37628874824107,14.830293765880352,-2.4776897809252665,8.33409575133115,-2.426019742064278,9.243460120840902,-1.1112837282280874,-1.3530749100759105,0
-13.443723091420651,15.474518798117263,-6.06753602249979,6.31619007427767,-3.6482321063462972,8.945308254772275,-0.43607594441778624,-1.1912747864935036,0
