Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,CURRENT_FAILURE
5.919595794030692,2.244586594004695,8.41077405370551,-9.098063845689511,4.462408054042534,-8.27365926849179,-2.630642946438775,-7.39897967804509,9.250262498216237,-2.0700642549042096,8.179097609531713,0
5.811806451632842,7.378734110046927,11.695545742303903,-8.5323374381097,4.577823632458644,-11.647318783962568,-1.563166027503794,-6.746287215062456,11.418913800859862,-1.78678724493691,8.705884350437692,0
4.727517468184331,5.208624106706442,12.342489713791116,-9.10595408306362,3.488599893883773,-12.601609014071435,-2.0061481591350576,-7.380689278036851,10.50939211626301,-3.4375851744135546,9.232965450613133,0
2.0337210369403307,5.489676051685115,7.314123057701597,-9.495812880204168,5.859238733633997,-12.934464998808716,-1.1299868184126822,-8.833152433639254,10.782379618014417,-4.895288762099323,10.305494760990909,0
4.241493056347665,5.2480607451746035,10.884671712140218,-7.382861402247114,4.345535366945744,-11.762198391122169,-0.4399990028534438,-7.3546504907125225,11.586931208890544,-3.1552646111433367,11.49662649625322,0
2.5671994868569126,3.5005445465960543,11.14688378323202,-7.361432778433803,6.755095333598728,-9.904455844630077,0.8413411212034976,-7.91009757978148,9.135913892987176,-5.6096492107591995,10.096108400699823,0
4.411215074536902,11.757000800674673,10.615742887333717,-9.089452576153477,6.436486835869232,-9.928797031416277,0.5396412887225914,-8.585516008933944,5.16520702512293,-4.908736012809319,10.000672435792618,0
4.987207965861509,6.454646617154692,9.70197725378755,-8.061550337082902,14.132032869790615,-8.403836960629715,-0.0753092252944112,-7.515382512190641,6.553753650015072,-2.5631416917816816,8.49695543682736,0
4.22610453006919,3.4841730051284547,7.772911800877277,-7.733758571003835,6.9535672605395265,-10.941614872214197,0.9013008513572528,-5.92989034619391,8.767931058371241,-2.2600084569606316,9.068230397898532,0
3.7368585158239416,1.187562521699538,8.629209522630699,-8.028154002815825,6.510861072387145,-12.242273174959584,0.2950060284540048,-6.992894805533431,10.83876421061699,-1.6758387126497036,9.310981747511672,0
3.818294990955211,3.949286055526989,9.059117897125935,-7.222330406855557,8.696799516993693,-10.95783155799371,1.4203128441789306,-7.485357057701245,11.356506701556256,-2.288863134351358,10.401001986595436,0
2.9888218254360237,5.647629378521145,11.472069056265465,-6.944557117300021,9.482334002468546,-12.077974492262193,2.5453764255652147,-8.288751617071707,11.061635321806452,-1.5899328132075123,9.09826215901889,0
3.805936466660733,3.277120823771829,12.185969964619224,-7.152030618823178,8.78458687837321,-10.614557441892192,3.197179664904887,-8.297229255128906,13.282398245911644,-1.8373585242956243,7.603248353813126,0
3.692023959259134,0.811864640934677,10.991005765935268,-8.28636694603684,8.618039574554103,-9.000139789507394,1.407002755376595,-8.883701434678954,8.958004217765524,-0.04164182735988797,8.594796095876278,0
4.693050052502927,3.256119316953801,7.394909607908506,-8.371247378126874,9.836437714923495,-10.086984236444536,2.3370669585422625,-8.157468067139677,10.962114272516969,-5.449140594752638,8.186405849751718,0
4.801702768148857,1.6526544503106244,8.571495380896144,-7.121597463596442,9.936431580662662,-7.790454508044714,3.259640968789035,-8.229314157866556,15.57273167524616,-2.524810309160244,9.296157301263017,0
2.4994113134760916,0.4693035416141791,10.280823438733703,-6.53371108282752,7.562100401146173,-8.492403344562486,4.488833641561972,-7.228441482758516,11.458679937424364,-2.325301424776296,10.710157008088919,0
2.963813132998847,1.6354844496294696,8.86988537405269,-5.404371800474009,8.377856142382925,-9.299100837514201,3.744915525066077,-7.65693438663684,10.733564600424451,-3.113155529455092,10.339265382430586,0
