Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,CURRENT_FAILURE
-2.257281002421122,-5.35471416418854,-7.184989415050516,-5.888749466832049,-7.533887971365287,0
-9.087705791497582,-5.551849860507373,-5.235848438011025,-6.43818471845932,-7.11404821057859,0
-4.2287144969304356,-0.6366513776758786,-3.22529075201279,-2.7936062964326895,-6.526167716362897,0
-3.3177188973661256,-3.4356353138778046,-6.869738771271262,-7.987116310060837,-7.36819930014739,0
-2.4589953533809794,-7.5395612487227535,-5.026301460165416,-4.793158686663878,-5.56922749879217,0
-2.0898898188534822,-5.739470976080204,-4.319177954618518,-6.389550468790656,-4.577109239400389,0
1.7731706263145623,-2.2306478435364223,-5.125914109741088,-6.607396693706265,-4.599661306305465,0
1.3800902668719282,-3.859015538952984,-4.033989277971433,-3.4119308497444942,-4.971472147506604,0
1.5051039712842496,-1.4973214176431977,-5.400333737318957,-4.691378528560579,-3.4095066971547876,0
2.5352848656649707,-3.239090512977422,-3.0833808356200185,-5.710238709845825,-4.8571728262166864,0
4.533826840681874,-4.692608278523653,-2.4018304286658942,-3.6915580227665137,-4.572232918606432,0
-1.1220237869576692,-6.693556842800637,-3.148605853464542,-4.5514480315133845,-3.8957448671401154,0
-4.292263207056452,-2.0724641527689487,-3.723957926091659,-4.25537257350324,-2.493756676314531,0
-5.8445925858276375,-3.3435788915751568,-2.928410213158137,-4.8911058436706565,-4.349917088455759,0
-6.6684937522125045,-3.733259095040467,-0.5031501624954702,-2.7069533937348393,-5.5962290458700075,0
-5.037445385337053,-3.507938399592365,-2.7506401123617783,-5.4424486949471635,-3.9545903832211504,0
-3.9356932914979503,-8.038471345951669,-1.5600214945860347,-5.546172178134561,-4.560330543225383,0
-0.42637491795103655,-4.838223260656016,-2.94006680660932,-7.42742412819077,-6.380612822482792,0
-3.0553291041726673,-7.442587444415693,-2.8106459220241993,-5.559850586400004,-5.322715658906888,0
-4.497898539394326,-5.693717619419319,-0.9136993407331944,-2.5335012451644374,-5.169717412650482,0
-0.475075437727261,-5.287919264357092,-4.229809534348956,-3.068999913971136,-7.965432262321769,0
-1.1688406846408101,-8.152085282420154,-2.060684350639871,-3.4555396702011936,-7.530704293647546,0
-4.348885488752506,-3.9788623759625827,-4.6997330919161655,-4.739400029943159,-8.577764121562291,0
-2.5388352717264864,-3.5453379481727594,-5.151030146741249,-2.241823402498377,-7.167172869147931,0
-5.148796316576714,-4.624946171590805,-4.501833584136981,-4.25953989846936,-6.69830197819506,0
-5.567494251033845,-5.304508857488907,-5.628365305512762,-3.138885501199634,-8.407939879729332,0
-5.688278540697853,-2.85454890378183,-4.896997936535958,-3.871984834711196,-9.697333926336187,0
-5.884094678632154,-3.491334160964026,-6.44293267123392,-4.6733839174881915,-8.493403557865186,0
-3.034089230752007,-4.454291263019971,-8.002441719413875,-4.581796239203696,-8.465939585180662,0
-1.6062898182506562,-5.443573342096643,-13.854239470716061,-3.9397660586259726,-9.816560932868752,0
-1.4668893889647814,-4.484317277922783,-7.185310302672282,-3.395864660376473,-9.369195083947538,0
-5.323329951490402,-6.932826531087516,-6.100079406247954,-5.29928948210524,-8.322170203577823,0
-2.6456134259382162,-5.139398888983464,-7.416851193390666,-2.870019512304721,-8.001562398190977,0
-2.4050377456787326,-3.5425688571148615,-6.279297351101008,-5.304299700567608,-8.287257633361216,0
-2.712353830580428,-3.334526068751033,-7.188050071254569,-2.8899008762482072,-7.0589071805341455,0
-4.591631179937874,-4.839141941674954,-8.850509160912626,-5.511327931610146,-8.094221480917218,0
-4.620285051772333,-3.9203990407178195,-8.794512406045044,-2.9556232994218785,-8.706614291664481,0
-6.7859824430767,-2.927303490484867,-10.984427318789988,-3.8275978913879882,-6.31798922952832,0
1.5633296564782615,-6.679075785402251,-8.309053207591994,-2.228216064602014,-6.710821405961479,0
-4.818749351974915,-5.317544582965065,-9.989140223605052,-5.0050038585435015,-5.935146091247922,0
-4.104874791192563,-7.169629038590748,-10.392870917864864,-2.7634358277233133,-5.832744228982488,0
-2.587234595253655,-4.344619429061927,-10.376477321084058,-3.6145489151661687,-5.121925642625541,0
