Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,CURRENT_FAILURE
-0.9333138019599572,-0.09809491069112952,0.579713339064668,2.06076104663066,-1.0555113784183545,1.4881436596968596,-3.475025537333863,0
-1.114584560631417,0.05609597818961404,1.7310549734536276,1.6530874118775913,-1.7194928370849636,1.2376609032526256,-1.6861729676120232,0
-2.64751494957199,0.051654080122696316,3.221214967093073,1.3866563048692226,-0.17020129512931714,2.0942374689520955,0.7569357643379693,0
-1.992077508766764,0.9866203595952989,2.8810853349915826,2.033959899317314,-1.2055810581158053,-1.295506992251788,1.1890688906128133,0
-3.3127067768131413,1.4564119656796992,2.5271826044779906,1.927661944704543,1.3704406825820623,2.4508516280649353,-1.0329386337100543,0
-1.6484839839369152,0.5417308782706192,1.730867300352541,2.4518393017799553,-0.1665789416083281,0.3359410500787795,-1.1745818465535827,0
-1.5690038674949014,1.8267134281367994,2.653591791735619,1.883532031787683,-2.2850738022555546,1.497820197104911,-3.1593323303100043,0
-0.5208504647671116,1.0254992941606522,0.8024041670407787,2.389180629316322,-0.2420754974217436,6.596121825272607,-2.2351770611217576,0
-0.3095105400163197,1.619283560427185,2.6552745710342376,1.377040420148856,-2.7294173681522977,0.5427890280305491,-3.2172202492003468,0
-0.33370685311688564,2.4639017848731313,0.9395832155185295,1.8040538636180767,-1.677450054285088,0.38383022012333906,-1.5561486392178656,0
-0.18288003166977052,2.346680209368561,1.9330719355116182,2.2378674713702726,-2.3445245084050645,-1.3549072851648158,0.025856061063020075,0
-1.0081526816586266,1.936599419153853,0.10280265368052155,1.411767082755547,-2.3396391558251213,0.7654172345388778,-2.2992296618851107,0
-0.34095108871860147,1.9435840752550242,1.6523090129114486,1.915733952864556,-1.6430924440381305,-0.6087790429106127,-1.6765262219094788,0
-0.4209966547310622,2.035573285324234,2.827827685707537,1.526426055131401,-1.8363481707395106,0.5602522144331508,-2.3444335031160746,0
-0.28747395952376953,3.1960319530708565,2.836324902840425,1.7756247176705797,-0.8095552818078984,1.1679941644551501,-1.475218998716942,0
-0.03690579620206336,1.9917667592519361,3.435305697248862,1.529137804174697,-3.302819075657717,-1.036929785852309,-2.809625814015409,0
-0.6657215741305758,2.032037253883465,2.731745744517373,1.2871077403622238,-1.3814335491445169,0.6833573854225266,-0.8407844623322978,0
-1.5511478549983235,1.559903468717037,2.11120519619079,1.526984490285902,-1.219946802772437,0.07028104892077883,0.12956061948185815,0
-1.789205672269809,2.2740221765149804,2.32622004356616,1.537952416771168,0.04735435631844376,-0.10654453986124379,-0.8545275593054102,0
-2.2039164891543015,1.6102057386619333,1.9603846882873122,0.9371038337432551,-1.762176131164864,-0.6182350592928465,-1.9384812449558362,0
-3.8639308149693194,1.625087002137177,2.2471256411470706,1.919524902706381,0.10672494906492513,-2.409803921168652,-2.585137315708553,0
-3.1717792433601755,1.8460811438365865,-0.4779604297911926,1.8563515761989036,-1.449961907281927,0.7608819293544793,1.3732902523706605,0
-2.1784451528715394,1.2070428351710052,1.875312608315167,1.5998594916889834,-1.45280977069992,2.7373524810426186,0.22645583432852212,0
-2.49079484481729,1.5985614453286197,0.12522055232895135,2.078116855975541,0.9428161346687316,2.8980516423774043,-2.435388189673475,0
-1.5171857493897614,1.417319156061756,1.2110556672597985,1.251392847232807,-0.28766953832743725,0.8805418818497851,-2.202031901598799,0
-0.6532508926561323,0.7625227923509506,2.5976480661202084,1.388489014229829,0.7458199023043217,0.5892913166965208,-1.1269608442425394,0
-0.6372442135123113,0.608984210777236,0.4971819232143668,1.8119071075501976,-0.9114211584322522,1.5032707686480271,-1.7218393676400612,0
0.6897386679628865,0.5482626784744603,2.4182558091430577,1.1503274845592741,0.17696101789933238,-1.091089233392109,-2.8563553304682205,0
-0.8580785413034285,-0.5126023237128181,1.8166604181310309,2.2727166767816733,0.7731066498609676,-1.9548722549273103,0.1613308492730423,0
-1.664632786852967,-0.22003640942009814,0.7073560367378458,1.5863743893955002,-0.6019909788943812,0.1029547320366151,-0.5954882753493568,0
-0.17071909270026775,-1.0746787540964091,3.517546754393554,2.107350853958765,-0.9450613750737994,-1.9326137289709324,0.5628939409624578,0
-1.1699676032276822,-1.14315862617247,4.244277407612882,2.0225901897959018,-1.2485047320503664,-2.924141623492528,2.5506575295774363,0
-2.2044320873240437,-2.4778709879167837,1.5529876510896654,1.9863283993252034,0.24067114463644868,0.40138617884456895,0.9312644930818881,0
-2.4179876927084485,-2.3040190681150228,2.174773355952351,1.8941594944586126,-2.1615533742540305,3.1107098791549994,0.061433874236914265,0
-1.333776366844904,-1.413597905145064,1.777732436453181,1.833941366579292,-1.0772321414762291,0.6155704655242022,-1.1562343697718038,0
-1.3749005873996676,-1.9975894473622637,0.3255223256977664,1.4222276091252175,-1.6258438633919692,0.47500822991182834,-2.193494761685823,0
-1.1049587133559713,-2.1270743692626213,1.2528277176593965,2.852883139044159,0.47471474343970943,-1.790303773329037,-0.1683852250616542,0
-0.9940611051388112,-2.0139420067921114,1.385389820342621,2.0331493563127445,-0.7661062714530056,-0.9827935640003689,-2.6653314292432824,0
-0.7199406608270582,-1.7333428197174796,1.0103589661652865,1.5375854752431433,-0.6499556012615453,0.255654298731079,-2.018176095788122,0
-0.09275265754454365,-1.7667316564517566,0.8775676631845377,1.7295969753165439,-1.4675442247783004,-0.7324149669178583,-4.268258123195137,0
-1.034334041535784,-2.3482719122609645,1.5412609655713196,1.6631759509179473,-1.4171746398892822,2.032860649487661,-0.952643391407606,0
-2.292680072513463,-1.9819249015037965,0.5051220730083019,1.784495645441193,-1.011043290687797,-1.5890143803005885,-1.2066998628401506,0
-1.5034685016618894,-2.9115932404708786,3.5496693363520353,2.7710098525573024,0.18316620763561664,-0.4607916030372301,-1.0370872584341504,0
0.8382906286625136,-3.2513525193432713,1.907742394078986,1.2921264217703727,-0.5133200020136996,1.2299923665873496,-1.9171715308858879,0
-0.22627335410728966,-3.172314716913122,1.371737185988765,1.8236045340508087,-0.2697082753759794,1.2475480240650838,-3.1070286398679756,0
-2.548420965329793,-2.4257593062644784,2.9329265057632052,2.6013468447738943,-0.6117581982834498,2.4009563905666056,0.03406509674615754,0
-0.916513703018857,-3.2913035118778065,2.623590506634014,1.6527104043966732,-1.143705628205147,-0.20976857689466566,0.0637585247342225,0
-0.16219382194371046,-3.007201258196773,1.9617224844577463,0.6668335304457074,-1.994392634898944,-0.40402086439718976,-1.6233641125726286,0
0.015328142938407785,-2.9259119114951275,3.0919015577134266,1.5219296211276145,-0.6146880695145394,-2.440037545830248,-0.8691810828078176,0
-0.8583244038090507,-3.50309776279364,3.174954930309735,2.427171256566252,-1.4490348682601697,-0.5224909497343886,-3.4374441251489944,0
-1.7157207551327347,-3.1068976289457426,1.5919453719428365,1.7813048283948565,-1.1700661762060756,1.2013638947013456,-0.8263395466114712,0
-3.338570089529088,-3.5939079679312993,0.2861138105572385,2.175882810930195,-1.742418490853873,0.7413915724276616,0.8352116274100381,0
-4.141892914600329,-3.0859077114276565,1.8762800741455432,2.1278715444639826,1.3584107599251103,1.2954156472721219,1.310671691667723,0
-2.8152321666080584,-1.9280489296045566,1.3513119634689548,1.195798256293126,0.8966410717258546,-1.051930185847111,-2.023567064987815,0
-1.7079577131810013,-1.2317758694195649,4.060062388601379,1.502820060130842,-0.443185087501312,-0.1506540059623641,1.369279016978327,0
-0.8967506248633389,-2.4979690067403393,5.5923749565339165,1.0734382003365304,0.13433637826215383,-0.5280834756477861,-3.1973542329984337,0
-0.26566393595198456,-1.7257376972727543,2.556107143215093,2.132555189123388,-1.1934845977872581,-1.4459718046515315,0.07048166678761358,0
-0.04204742914524684,-0.9766523280281166,-1.1864065704572169,1.5758402081463478,-1.239036666221557,0.525675096498779,-5.837065734908266,0
-0.0682586002957215,-1.3028078462594677,3.4007884877924814,1.3164045943630276,-1.4711820314941222,-1.098230989177843,-2.680553915340978,0
-1.1954293210099716,-0.5391228156022649,4.5125477401182685,1.6729569351547968,-2.668857742271526,1.473934961573064,-3.049507585704532,0
-0.46536074416150175,-1.4287556743705987,1.9470130545939277,1.7859166462763887,0.1455937744914324,0.5915211574125683,-1.2881480887323569,0
-0.12596901928183768,-1.2838670747543048,0.9270312115201205,1.4312918953297238,-0.7043217221512446,-0.82527083862752,0.9244780780202493,0
-0.2658084418217588,-0.5139595573356973,2.594165920873979,1.4450613562146872,0.09155806502709796,-1.2497617489320705,-1.3486789792007166,0
-1.273769942102676,-0.40109725627833315,2.40283408908544,1.9334487995399061,-2.5558557685720293,-0.7478256224771882,-2.6384882312753932,0
-1.5299244271172898,0.10367531249843986,0.41955571642694456,2.3218239305815374,-1.2004896773498444,-0.8754878143868272,-0.7251111116264367,0
-2.262704174707519,0.9977375511518058,1.5911274205973593,1.3817914994775575,-0.34893346383511614,-0.8062878710160468,-0.20893534395086855,0
-0.13216757819510616,1.0615860200605223,1.553597728703134,1.6022353183337228,-0.0945682183604617,-2.3634956301533596,-0.6392125569475726,0
0.11976493713659786,1.5778564045007462,1.9389196171442629,1.612026780286707,-0.6587447660533592,2.4102139265716787,1.4257556310979658,0
-0.8251470230912482,2.3346690514849184,4.279819502809066,1.8663297518620074,-0.16733413205348602,1.4935346386305397,-0.6043960643441372,0
0.16423647135130692,1.4084909140461215,1.9988503552881671,1.1312236228727466,-3.5793320357208698,-0.15392998227870253,-0.8675217540513583,0
-0.00891936952093908,1.1649162359511365,1.261296309217251,1.2352803844694495,-0.5844865773396533,0.7623364977043263,0.5497302104182615,0
-0.6208182836412673,1.7597196840125804,1.6024239569523413,1.8839544348149964,-0.23239144466315376,0.2932736469089189,-0.558898916088034,0
-1.2686924132586554,1.7636379068622634,-0.1861710760939208,1.911308086186679,-0.14510963578574265,-2.350268658299557,-1.4681867671851414,0
0.29626921771670256,1.5775877790414459,2.304640235014315,0.9254885912730054,-0.5544984144602703,1.1504614638792325,-1.0928250179414392,0
-0.6609860208571312,1.959236129861424,3.009413424173263,1.9387782617829417,-1.5675170930172981,1.5190673928932097,-0.9505729413385112,0
-0.6928667731988883,-1.929551088139811,1.213514804118373,1.4275334725854814,0.28368863276376866,-1.578232633223639,1.1152221894890906,0
-1.3764334523593067,2.8591951169025718,2.756070189289944,1.4399826185903726,1.5375497222134316,-2.693134308082177,0.6451077154815528,0
-1.941485400042831,2.765155805796933,3.1993076085737187,2.1871075529473147,-1.122824595568019,-0.583337203336475,2.105771144695117,0
-1.736632067261319,2.3237589507240974,1.8633710526542646,1.1832562620078513,-0.20677233813382045,0.6722581105540739,-1.424294119733214,0
