Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,CURRENT_FAILURE
11.251876116374243,-11.318505801329483,-4.834173653706163,12.284412460093883,-3.664044906897989,-6.937634430538824,-11.70914485935687,-4.038633043780098,2.0932240240044875,0
8.391651944525295,-11.935380987319032,-5.828182762389114,11.14505912164298,-0.8144773460130847,-4.82526486144434,-12.898422090020086,-4.749511657093665,0.47252747021297403,0
10.151501867312692,-10.305653969625968,-7.540818151478752,10.75257014460559,-1.1598712716931212,-4.022408995878035,-14.100407867894788,-13.314734505084953,-2.325041766544273,0
9.843373968095374,-11.760520603547665,-5.742836681494892,10.768386493123318,1.4774442953870683,-5.3693744207468255,-10.988943137310534,-1.3133541638584751,2.715849371755702,0
10.73469366044564,-10.785996429840317,-7.852199974746821,11.172805471967912,-0.5177073223104662,-7.175658966573596,-11.03380779856711,-2.2790193064899764,3.508917918309735,0
12.340238134735527,-8.050934809689638,-4.235081825994332,12.528824489493417,1.128618787601941,-6.634122749649813,-11.694375524076493,0.3169743345866767,-0.45345732657511384,0
11.283087054163696,-13.729524223714549,-5.177174447759581,10.260479062221044,2.4227269222058645,-5.155943668350857,-10.191015656389508,-1.761882197562278,0.3057683561186879,0
12.716329009019551,-9.38982425179479,-3.7157537236441955,12.440537533809021,2.047155828670598,-4.9323005858669,-12.550962872879184,-1.339383423530766,1.5376583100262409,0
9.369861281076705,-9.316410076019412,-7.583069924762272,10.75255960529032,1.8603467161528642,-3.9376555711494303,-8.737532971231937,-2.6767784391631153,-0.865000824190238,0
-2.487545968421699,-9.838427614856892,-4.631973884863314,10.887871052102655,0.6931832094290535,-3.175599792980479,-10.7558740142511,-1.3973036732968438,0.06225507016711762,0
9.286132160202413,-8.732064273481784,-5.1153580528065845,8.664799238740326,-0.5090107801267111,-3.4510606213902197,-13.519359334185527,-3.3944998909153514,1.6438405309479847,0
9.887549171893554,-7.85323966240219,-6.314023281120502,8.093378755728967,-3.080207053363034,-1.0006734056537328,-10.136002110810798,0.07060199153628899,2.298051103800094,0
9.695715560030724,-10.198540911927294,-6.6213220108346365,6.510755112866045,-2.0394069979470206,-2.8903084459014075,-11.612083118218745,-2.0775757723163766,1.8070685650785285,0
10.097307667585374,-9.83971605906595,-5.421458875144145,10.174329143813424,-4.255084038696573,-5.141902018833838,-11.048040011585812,-1.1807089770738117,1.4669422952016296,0
10.181415616627968,-8.657452821516888,-5.224208624890582,8.910575368440696,3.2456086193685856,-3.5466639659009704,-12.827644463014337,-0.09334817127865758,1.4624536218844613,0
