Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,CURRENT_FAILURE
2.510023831414953,-5.385350619668238,-12.91128002015147,-8.276677461642455,-2.735233380000289,8.624200700667437,-12.217226604066129,-11.459118881838034,0
4.293804945125814,-4.5909176678600785,-11.605785349052764,-10.070428942841799,-3.8623003482744553,8.329395702352965,-7.436779926179616,-9.8458650453934,0
1.6808123442059042,-7.416209599184931,-13.751015344236723,-9.565084856776465,-0.17297390105216515,9.35514536012752,-8.51712812511128,-11.75146383053807,0
1.5697375669698488,-3.304674703524812,-8.69558023387523,-10.58174789282214,-1.7137232290614803,8.07565412165383,-6.398595615229824,-13.522112815167404,0
2.3719870187698238,-1.3779181251799233,-7.862759167887832,-8.80263408695932,-0.4466053561084813,8.993789133641295,-8.854413452049316,-11.157923359666704,0
1.158167282503865,-3.855223312043646,-9.405085233038232,-8.883061270947872,-3.121143644288562,8.078844773757904,-8.647535549080828,-9.859686895590455,0
3.127732122438532,-1.5427559880791137,-10.862245060897118,-8.731169276618456,-4.0884320980410225,10.636008430886294,-5.44677640818264,-12.861068870411005,0
3.912454124995738,-4.088159709062461,-13.722699996997738,-9.152239858640849,-1.2057858272595312,13.273563910859549,-6.829035526068834,-12.15118595664831,0
3.6535815490413484,0.9369899261973678,-11.49752435483622,-8.76506222189441,-3.13434233146972,14.545624640968958,-10.117561294946388,-10.95946788976233,0
0.17202820497590166,-2.6237925246399154,-9.450773805078063,-10.66287927415869,-4.5039611707235325,12.69048476973051,-5.915314757641777,-8.319755974095173,0
3.2349233370285164,-3.0309130562500584,-10.476123462790614,-7.038680212091373,-4.8155989846433345,13.552809185483945,-8.375544038859438,-11.905347842427044,0
3.062496448984667,2.183170842534632,-12.271550846930085,-9.447822202342573,-2.8210030963773365,11.52103678191693,-7.983956672980652,-12.886791671456905,0
3.431918419660831,0.5087891348841972,-12.26359218377795,-8.745586770658324,-5.232591968084485,12.894908392022732,-12.103035185628322,-9.160487795926201,0
2.8316131613306164,-0.023213075862537264,-22.45141544745373,-8.24831457723161,-0.6964929141289491,13.32976780435005,-10.207371116555152,-10.739372754099065,0
2.5434489171576207,1.8559744982956445,-11.330061953606966,-6.964669875076159,-0.41391275756292556,20.168483878760057,-22.59038293932587,-9.884854645262472,0
-1.2897643094614097,-0.4511908327397963,-9.16778345688266,-8.605478144087812,-1.2007079365523854,10.289931477007613,-15.816176520268968,-10.737173651231208,0
-4.315019111037469,-1.3209337158988708,-9.871796421653732,-8.30214767679828,-4.010804242463061,11.307733547796257,-18.4946531169472,-10.867600769004046,0
2.8743183204379843,2.3000597497421147,-10.241744114558163,-7.819235949735152,-4.44504514569633,12.121123918409841,-16.505624889458968,-10.577007422287133,0
4.127327525814175,3.503069688560681,-10.12479402590901,-8.128033132314094,-4.395920502998016,12.17990871380339,-16.430305338348735,-9.308663630807702,0
3.036999105465413,-1.6280343906515897,-12.641409731046533,-8.463225864850624,-2.623963564386526,17.245841125692113,-19.42392660084266,-12.017096509705192,0
3.2378687013547394,3.3594469025239326,-12.900587703226108,-9.346908842039285,-2.4960091640455513,17.039793524192394,-19.57063114901538,-12.121525412074416,0
2.8731304362499013,0.8362206936738404,-12.253521092021371,-9.640307822126452,1.246711083903187,14.32934753622045,-13.278837284668754,-15.120566118544625,0
4.713515483921489,1.6891939352909855,-14.854195051602233,-9.668616316303522,3.468666813503823,14.074814519167381,-11.888193862790727,-10.735450151607038,0
2.779863839051707,1.401235916968373,-15.667208033024156,-10.29824714486747,2.5145387685676677,15.8659562227531,-11.637895020417815,-7.839028651982181,0
1.9363791723345432,0.13301573196009764,-17.160490116198133,-9.156203205966154,-2.1652158904294447,17.836964175035813,-6.8812980956849685,-7.703994930523561,0
3.339580931811434,2.639827425491344,-15.610016744751585,-9.59584798388294,-1.6599727022099995,16.858097485479817,-7.159541799988194,-15.171570367353457,0
2.215483980452054,-2.95811510358748,-17.760630194906625,-8.213257630965067,0.3774864787033927,13.586942638553856,-3.782091406495204,-12.379289175816561,0
1.0485013361866833,-0.5687803716442069,-20.21858588579294,-8.086802705836188,2.716829937310443,12.58172848683187,-5.212760726601974,-13.477561819372692,0
0.295138977740085,-0.04697960852438782,-23.3936313504843,-10.791100724946986,-5.609955154332978,15.325777896222034,-6.869654667750577,-12.192859970930414,0
1.587866373575996,-5.664572413057117,-21.856954555952925,-7.597307243316097,-2.6201947545825974,17.60197081486636,-5.169036174590252,-18.90137408442812,0
1.6186423371017178,-0.3171769434327508,-24.702574298874126,-7.351808653866473,1.451630684567644,13.215156243524008,-8.123135859872285,-10.606298662930584,0
0.7269732964066333,-2.7352817584897204,-21.24600199227651,1.1252334975408758,0.8496301755277118,17.390680027701094,-8.806006967979062,-15.212229345290437,0
4.270344908592434,-2.5006452336630183,-24.1106664637896,-7.6091955231904365,-1.9168003279485895,16.434316345785255,-8.028403087748995,-20.945083830668693,0
1.327719526298096,-1.9288476121130058,-23.883765883368184,-7.961075154133024,-3.111679433637773,13.651217317871385,-10.524795077688166,-14.282096542008494,0
0.7613095776371535,-1.224230440370527,-23.086888756013053,-9.226425136722517,-2.1572682466649913,16.129785471653857,-10.711662137667172,-8.240118598909785,0
0.9623294187471991,-6.297303443827333,-22.766242107787463,-9.528034571597155,-1.180982074139877,17.894580295924694,-13.318520186832949,-10.374312534188988,0
2.887992007658884,-2.017149585602608,-19.64037542985582,-10.375141238939612,-2.8734550831577548,15.789523581051954,-12.66143970436427,-12.870860458471743,0
-0.3951382671333432,-1.0265932459453753,-17.72388050781769,-10.38649602196565,-0.9736377821454659,14.60477037506345,-10.079184014236805,-12.080432885192446,0
1.0929932693373021,-7.312655025872781,-14.403666245618709,-10.544783290410784,2.215206910825952,15.95576199997395,-13.02344680895532,-8.422444630237795,0
4.469621448885517,-6.690969856790304,-12.471605316962137,-9.768585796480469,1.727749699411186,13.050665409025378,-15.431686324381749,-7.818226593867706,0
2.827958523549837,-2.9723286282950143,-13.552240552028602,-5.794874446189294,-1.8661011826300258,14.495969105534297,-19.08249204939241,-10.91218681570985,0
2.0308488575557697,-5.090622830647785,-10.200244751860271,-8.865419330146063,6.28233089254347,12.30985672947395,-19.36911651569606,-10.116125445966258,0
3.1923547493477247,-6.364521887780247,-13.969628345362233,-9.468984364625575,-2.192084589889769,11.981166408050248,-28.426614729368893,-6.786553955807616,0
1.209782497333473,-4.661455103511989,-22.125369709380355,-8.659669290490092,-2.738752149151178,14.729076349245794,-14.532042756518866,-11.125813296851696,0
1.3909749784603966,-5.643207566801369,-7.045308742910198,-8.014424706776675,-6.141254597011056,13.42815134650303,-17.515479956534396,-8.579462370641803,0
2.900607079166805,-7.48256682213288,-7.722716163469287,-7.461441312092807,-4.234845334683357,16.90208966722239,-17.756780800353823,-10.84998838787997,0
2.8938999329670865,-7.702730517619847,-9.298045241749985,-7.050192164383707,-0.7274860276537889,13.721986014744472,-14.295850572551522,-12.525340825774615,0
