Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,CURRENT_FAILURE
3.073663685642643,-18.32131233952231,0.4518457601055037,9.689838726446872,-7.497184047689242,-13.346676912369183,-17.971255096317307,-2.928396083737022,-8.50014818794733,-6.365172523360268,-25.06392309666979,-17.054435944765498,0
2.533677135654039,-16.72562249989113,-0.6646860530607288,10.616837593339453,-7.958100232695202,-15.277183621979894,-19.20111379160396,-2.9579582866323673,-8.663015658283115,-7.183446963332949,-2.6743856935130017,-15.732881292330411,0
5.700598178343493,-16.445562312100233,3.478296598330222,10.417007870478562,-8.171362842701061,-11.824687939532819,-16.306509852869283,-2.5001745719769635,-7.503720555625993,-9.360853019858965,-1.9080810441266642,-15.627917896060788,0
5.662609116052527,-18.90819327754338,5.364241031569292,9.031724084403669,-7.803071128469132,-10.744426321112721,-14.369373754100515,-3.1051921528323474,-7.072916265558533,-6.85493644290427,22.525299843106563,-15.268889750640305,0
5.841410552393249,-19.16924557688503,-7.543299970664965,10.691681229085614,-7.821187932858493,-6.485434180632799,-13.231525564631324,-4.339173888798516,-8.507177586515489,-8.061146409201028,1.4371088005081196,-14.248866310176837,0
7.014318666074663,-17.987799468083146,2.8721284426840628,12.351525123444361,-8.633148904627962,-6.02666395356445,-14.826617222051363,-1.2479953485331328,-8.678513428665736,-4.250868036326354,-1.1064649134731979,-11.964010837769623,0
10.061377667443306,-18.244842293624966,5.026220413743028,11.41107866962885,-6.8955346343877,-14.239483837153932,-14.13271986293238,-0.15140443746508103,-9.118124153069,-13.259748794360792,-1.2551819112861895,-11.812578986191163,0
8.008421960348489,-18.153654375722198,3.1791162743052928,10.661591110445132,-7.489712036462599,-11.658324076879863,-14.163219103602465,1.4971874620139578,-10.50616796387532,0.9930880910281195,-3.2359641102527683,-10.624522256017519,0
8.194182440897947,-17.84839696883275,7.152665753639377,9.671566684085288,-7.034252120053185,-7.984055375422964,-18.531423516609085,-0.8949800697775355,-10.329765797043493,-4.805471293704643,-2.80426729520278,-12.764350862861324,0
5.747328073590988,-16.7932371609376,0.9088295066160081,10.778038654708213,-7.86987047032129,-8.268989802704416,-18.255186114807355,4.2016076634956345,-9.367193314561987,-1.879848571675331,-23.472517036426,-13.552621846693159,0
7.483559762503785,-15.06411432073699,5.012036011861511,11.296015158532619,-8.229818002211571,-5.992601715244956,-16.706561031543398,3.590212820095489,-8.594930716611424,-5.271506172676201,-5.173369070896687,-15.659130020705156,0
5.294646612313433,-17.26116390424915,10.346222399883878,11.861223457971063,-7.466020627799745,-9.0551263188596,-17.328989506425287,2.7700608441826478,-8.199156507573678,-1.1321380776410286,-7.250172370740383,-12.792331245091583,0
8.233572234806992,-17.124137026249034,2.780300229209789,8.24253845809038,-9.22730583021574,-12.175808875968668,-13.189455245470132,0.6339616864681453,-7.790054348625488,-2.7370142439712994,-6.0333620078223325,-11.671580753327286,0
3.134237582397354,-17.253098482586434,5.523177743419898,11.590745054174747,-8.466226457976054,-11.310983641997066,-16.32230827652711,1.8429280403097597,-7.58134818638235,-1.7824894731306058,-8.384994647602424,-14.078840845174193,0
5.49963988244885,-21.344750627211504,0.8544589803743476,9.476535246900424,-9.450250004782283,-5.12392563797655,-15.990820454461435,-0.1286465126868621,-6.932518310450249,-1.3860340019936572,-6.108185515422611,-12.77729423765734,0
6.434742265851501,-16.21032757013133,6.734626521715576,10.145060457586702,-8.582863449780405,-7.044796030781157,-15.209299608605253,2.4555981298262273,-6.1977677021823325,-4.2596941966305835,-7.319361322396839,-12.067334452981967,0
4.42604879690865,-16.941426076335258,1.6516012285142438,10.328973676696572,-7.324172852221416,-7.487712383549219,-14.890170386448514,2.849300922631764,-5.852931558086501,-0.11423059277677972,-12.052241969852766,-11.61327071742419,0
2.564053761481729,-16.626802238714916,5.439369697891879,9.700711578048764,-7.306075881673897,-10.960126658454914,-13.935892599153679,2.5857476484861652,-5.21259329418191,-1.0065364443375864,-10.518884184868456,-11.483801085916715,0
2.4723414237753945,-17.403929095575478,4.988846439461851,9.15942620477814,-7.26675291362009,-9.594993054811194,-12.192548501485161,3.754174964770515,-5.668072896372118,-2.107491699623,-7.161526376104391,-13.350838304384268,0
-1.1341633984649904,-16.980919744286627,6.357874215940184,9.831209147667801,-8.094938840085515,-12.904974823503101,-8.83681942507117,1.0273946418833177,-6.563262381880572,-0.8290740617504331,-7.00012387533445,-15.095069471976299,0
-4.633792564918414,-17.27504314166811,4.761126447396842,9.415492693815802,-9.424759171271864,-12.14860968429096,-8.614686382045562,-2.3123768556641906,-10.690114001643522,-1.0451490384363316,-6.083026256212342,-12.384112639429855,0
-2.1723706826442246,-17.272660405533134,5.919248261056954,6.232191761666458,-8.95121758995196,-13.641388183699204,-10.487419683337718,2.2983014941282476,-5.60606576019365,-5.846433046482935,-2.9688709058436062,-12.631220947160937,0
-2.921784599069076,-16.60937494447176,2.2155633852350975,8.825192936263837,-8.677850881342996,-16.984652298207457,-8.478018981138892,0.1280009728894771,-6.950553290671288,-2.712580639728389,-3.5322777334033804,-14.180214973432442,0
-3.548034982154499,-18.466352593459725,8.54960896099877,9.223903637171246,-6.781567683097247,-15.219146574720817,-8.86442291924002,1.0698572792141319,-7.490143850884266,-5.958439179754693,-5.471060870812807,-13.53659668938578,0
-1.4603007481847872,-17.14060614746956,7.916082607965468,9.264455868704568,-7.308657296439471,-17.914767472969313,-10.532117346118923,2.0783478026186057,-8.490900727970846,1.0999904529458862,-5.262089072875894,-14.954867010777685,0
-0.12288880343869213,-21.702364126361132,-1.2482748084699375,11.680175714371108,-8.355206648546659,-20.621123330462723,-10.095622799126918,3.6752771548985472,-8.985027647572403,-2.572972620467722,-3.819235862012773,-16.32608826552837,0
-2.4048704021142706,-19.305720775830416,1.768914712912613,10.2138423241166,-8.201671329125082,-17.791504315542824,-5.379500488951675,1.9965302428742617,-7.899514094262075,0.15599644043337202,-1.7572924434129742,-16.008886123909964,0
-4.5829014642179295,-16.417410154679313,2.096762262174273,10.65964112628652,-9.927741725973496,-19.23596293975907,-7.355901721307906,3.892801560882497,-7.500169906066513,-0.6959794519828972,-1.4517366764171769,-14.160409249309971,0
-7.569673420325465,-16.950694282066188,4.664889875067519,10.90724948155057,-8.829983472772517,-18.24065874304429,-9.386448108300824,0.9261027584804973,-8.243821160172338,-2.6328995607374472,-0.4441649187310164,-14.659683699614215,0
-6.795390301280683,-17.685930219372597,11.624335732231113,10.422028552645694,-8.974351330753201,-16.48003850785109,-7.547543953126073,4.151107995979983,-7.574657772027719,-2.1759364808429833,0.7875851133970933,-12.677078795896922,0
-2.9955410374400446,-16.472534174417586,5.588846761214351,10.167838054788778,-8.753538848336538,-20.99271133862445,-12.243978217011643,0.5433640926896,-6.542443690444403,-1.6465881792915997,0.7925262635893628,-13.568128354421711,0
-5.240405419814112,-17.366030512867745,2.245742281063384,10.226684446090196,-9.005447607797784,-19.07762880799985,-13.042141641252876,10.839666892147946,-5.962750154709849,-3.751984295194801,1.4724190658162972,-14.726433258106715,0
-2.2403281140312736,-15.928848957414093,4.631339407732581,8.900365634850354,-8.601725655122012,-23.654242480930023,-15.398687386744973,1.6448786169985026,-5.94667740038068,-6.544727460439889,0.3686952669884236,-13.95297388782565,0
-3.111300746328774,-17.812023425660716,5.57193258864689,10.605717497067804,-8.712644311278387,-15.334347775127235,-16.2140394631404,4.812943214874088,-6.609098013162494,-7.4192545271115256,-0.2784443360689828,-12.62826147348153,0
-2.3911063717947045,-17.65801653485486,6.676549615995214,11.37888861817075,-9.344005427741216,-18.49948394462628,-13.018205217190035,3.741976605903984,-8.622381095274076,-13.711577585384674,-0.5298467866788161,-13.252550382809911,0
-2.5256849988253993,-17.92458212620724,3.1775714352723683,9.110643598978438,-8.067007237024828,-17.290383796045127,-13.54905873876049,1.247428998228502,-8.873845374635447,-4.868239645654388,-1.7565851079773793,-12.5048713248382,0
-0.24548023571587518,-17.72128951498765,2.032928091893909,9.209313542708347,-9.076837677601297,-13.160469222431804,-12.063606074162454,1.184917219017439,-9.575536601534022,-3.1304272447051416,-6.1110128495598595,-11.849639552961369,0
-1.8994591344758267,-15.676991284262051,6.260343972117671,9.317561162005276,-7.877771127443293,-13.168053659055573,-11.893815406108544,2.201855060945064,-8.82331927365141,-4.957933749520326,-6.825965262908707,-14.779065991177509,0
-2.296315735512033,-15.942651693980686,5.478134222372379,9.913876618719543,-10.283767452292345,-16.933232620850216,-4.729391612688211,2.1308909257113617,-11.05819090971665,-6.534743293335507,-8.261597022396153,-14.03803679983848,0
-2.742192378301611,-16.6893335665959,2.4299577782637605,10.935868464982137,-7.613797159764821,-29.94324313711892,-12.832916094498376,-0.6436371921655653,-9.033297224226093,-6.926775353471891,-10.507949984841314,-7.614995821100049,0
1.190011432880306,-17.36452586308187,0.487848078336667,10.42854995080523,-9.24896713443927,-18.053752083446668,-10.945727665883497,-0.12416999502279635,-6.38942696335029,-4.280328801826871,-9.757740528759433,-12.510771519327289,0
3.320029310741165,-19.57825880480934,0.9516323978502956,9.206846255743017,-8.828034291765652,-15.345192222659962,-12.951912564487891,-0.32009540094679867,-5.944630226885996,-8.995183920885442,-10.466038121969264,-13.465413161094308,0
