Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,CURRENT_FAILURE
-4.934539066541797,-14.206765061218178,-10.679803294994901,-7.279686277949499,-4.417290798149871,0
-2.219260630376247,-11.055486168021325,-8.1275239778652,-7.618378494477901,-7.186709651011557,0
3.9886601355143805,-8.677893412359486,-7.9154767134792365,-7.123640130753389,-3.1845208711060486,0
-7.690041520340351,-7.976275015855911,-9.0618937762678,-5.676984252774949,-6.092071618452989,0
0.1921297753486737,-8.886218856662538,-9.118411893447599,-5.182499316622975,-6.847164856213212,0
-13.541176349152838,-7.673551671951894,-9.755689494320334,-3.229317982159429,-6.695382362771247,0
-3.802658437202204,-7.645141650861607,-7.586108298650464,-3.4485361271962063,-5.717451255783262,0
-2.966399687570937,-8.892464333291501,-9.70766967088426,-5.471464873729245,-6.97530864969116,0
-4.442201212757753,-9.27915566288651,-8.030897975701706,-5.231070648559506,-6.634049391890563,0
-3.416427452555965,-8.407335347209608,-7.832332591265994,-2.5554384554756546,-3.575228910521375,0
-3.509655976646127,-4.338848285356036,-7.60614398185324,-2.4451914078329064,-5.720315825319032,0
-3.3522605490832236,-5.455013206767561,-9.991053544137879,-3.4516014774723742,-4.153175585954777,0
-3.77495093302045,-10.161276190077114,-12.033912667436613,-3.914331034813514,-9.62438848176976,0
-3.1670687046571193,-8.280005036097037,-10.97428517113441,-1.1588040543300422,-4.946206907083445,0
-1.8978448581310847,-6.890890446517703,-8.402200454344952,-1.3808694882903687,-4.361966185779961,0
-4.445128807910036,-9.893707775578097,-10.157057782281287,-1.1726069220080437,-6.105620200070867,0
-3.017049669729155,-9.195543687005262,-10.960941864540038,-0.44110047454887713,-6.324079762364482,0
-2.101352714600345,-10.31411309526698,-12.131637544809458,-2.64527222511483,-5.26792644386127,0
-4.001997923822615,-7.692960160879975,-10.473808423686659,-4.89518102209423,-4.359067583368272,0
-4.596305321372286,-5.143255680705542,-12.003928097349704,-3.2798910852188126,-4.646912895542291,0
