Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,CURRENT_FAILURE
0.7702942687075522,8.523300917268141,-11.229604134952965,-10.029820383190968,8.974572208387967,-0.2585658716246853,0.8267398431622479,-0.35206211240284047,-2.9791683346112356,-13.770267631253542,0
1.2802990620581278,10.130107253372856,-10.617213883018236,-9.800587704277246,9.84651788878432,-0.34290545673988815,0.6321601917571118,2.9080781116133503,-10.642297850478215,-12.873847070818892,0
2.340966984529797,7.5694658415274825,-9.251005710004526,-9.436008289633252,8.04758600625906,0.07646846566194493,4.211208626319662,2.690763385031659,-5.32693957175977,-15.018831512044414,0
1.2143171072378873,6.619652694356437,-10.068467363297007,-10.611389482385679,8.852273569842698,0.7768594720520272,1.9401157390339545,2.407036078363638,-5.657820449971657,-20.93781482631487,0
3.628979364807228,7.115310349225266,-6.9036318512440635,-11.107211393167422,9.997622342089823,0.6424814960389771,3.448274644118095,2.0479034414141957,-6.289196534129247,-10.036666165192717,0
5.601968166400816,9.560630091932651,-6.363392632828923,-11.975157211748959,10.357834150815007,-0.3409485411931034,3.574350181219296,-0.1686939975585129,-6.81289354221809,-9.140374250792101,0
2.772631912692102,10.817913389738184,-5.441643561009968,-9.269676596620966,11.930838431976127,0.6336187569983796,5.779298791684424,1.4709320963228096,-3.859179562963432,-7.5654100931075945,0
4.072564703536593,6.837701881711255,-6.017002012710883,-10.344203096624383,11.4280287768672,-1.510849403615107,5.805924287723744,1.7667932972353662,-3.8333723086651146,-8.116617447085407,0
0.7999525388003601,8.336066493046484,-4.290816836412631,-9.164224839921046,13.16960230617473,0.5401562142392125,3.8797976757275756,1.2494230360456464,-8.392098026417386,-9.66169431902555,0
1.086406741985086,8.594861219523573,-4.809530056254762,-11.050447632857573,14.956145037845713,0.7218267793023259,2.3331590780750826,3.613475238890361,-7.527037477701478,-8.034240796028866,0
2.402914513428925,6.581676045782371,-3.3772081195828,-9.409180473698205,13.996631192694062,1.1875432451646206,2.941950198711273,4.837014134943871,-6.818410987352802,-11.261236825572041,0
1.8928365836671652,10.195941384464858,-8.153980895664963,-8.98997718977043,13.05221280398066,0.4354514470745679,2.9961343417074113,2.5868375558999395,-7.376014745796347,-7.887403529964471,0
3.393359706739089,9.783571968525033,-8.326348702140415,-10.488363850681495,11.225102658990565,0.08289721230312258,0.4678651936573608,1.4304273991131142,-10.041126725203263,-9.257091818129512,0
3.146065100939957,10.910816696849858,-11.426242429281738,-9.68620507693566,10.322216857891155,-0.14051887563317822,1.159452223015271,3.7908235957568897,-6.950729253436751,-8.61093891336554,0
5.882753908614485,13.314625543619705,-12.034504389472593,-10.282049498662332,10.434395982991884,0.6828711035992706,-0.3684189300873737,4.095082666427441,-7.717337981884382,-10.641089137382842,0
5.58110862530717,7.764490506539676,-11.344153899466038,-9.86110767578633,11.103845190365153,0.07294260663076246,-2.300837286775951,2.3570698965017285,-6.631134310241698,-8.741580106327586,0
8.090997283587365,6.85068642770485,-14.597012446856716,-10.612785293373301,11.233300513228848,0.4107286922073955,-2.6779441810476747,2.5455506170538267,-7.272789430187526,-7.294380172067926,0
7.82213699745424,8.022272078539787,-15.3818693853449,-10.341684017805443,9.589590712047245,0.13963583056341267,-9.401706565339651,2.2894270288509753,-9.99546954999661,-7.256491693843186,0
3.0220952710246367,7.100637268863337,-15.08455097619662,-9.162659707155504,9.472544351518312,-0.2076243297041767,-2.3651081604390543,3.598429913544895,-6.098764742201044,-3.567212481006892,0
6.9180857267027065,6.806226738309778,-16.36057355812657,-10.147531347409865,8.947472157388912,-2.4119103594200357,-2.701194941579605,3.044705723652324,-4.9111379187583815,-5.958579649398468,0
16.18513206639279,7.284698103641753,-13.799419518405777,-9.63832110743096,18.65453706217648,-1.5290115605813999,-1.087122595045028,6.009909263310144,-3.3112504127993425,-5.710907029133393,0
6.1167831543535405,3.910210034169314,-15.552708489460626,-9.938600943675494,-4.174548737655828,-0.49805650103407223,-2.205378856790369,2.5350832520096955,-5.497364300304249,-6.821940983124272,0
5.319364620306842,3.409694696946795,-13.166070169689387,-10.122422526604602,5.00077565018899,0.426713861825025,0.9604072595596398,2.6956939779432285,-4.414813225871787,-4.955808616598877,0
6.146020298590363,1.7050013702432796,-8.78053927823958,-9.983682262621144,6.479953126651221,0.48142680338210275,-0.4542949530833815,1.2901158791482579,-8.052921347445583,-3.9976787328069108,0
4.384058895716725,2.746312297677295,-11.487148004004684,-12.080161256764818,6.92478769411013,0.525055162672605,1.568357866109823,1.1861736157149079,-5.222914384818038,-6.049646847653936,0
2.2417276983491066,1.8971256258800135,-7.585897641244415,-9.958488039486214,4.448928865033878,0.7966847193094115,1.934599051246162,1.1542325081261415,-6.6865365687624365,-7.176171412707459,0
4.428658815080519,-0.9721575618848193,-8.862313011950988,-8.927157043719733,2.731706218231116,0.4613476028967677,2.727859358100392,2.7505776384615213,-5.1531806122688035,-7.9939097238410035,0
6.393577073488457,0.3715139816023826,-8.030025096177985,-9.740411739247067,1.6841042428182775,-0.6234381875521297,2.776956333865486,6.678898701295662,-6.1217145701850395,-7.891210229690216,0
4.034868790640239,-2.189074227552204,-6.299403393159566,-9.389562486675743,0.8270343772602482,-1.3116986623199198,4.001658306282462,2.1529492028394004,-6.835167973235044,-9.37453607413084,0
10.987932882159672,-1.3762920819269362,5.592018764466751,-9.433605396448561,2.9563928286665986,-0.6570502357017832,5.475443684782935,1.0489297966043112,-5.437055830107638,-6.667430719419871,0
3.7069250565321448,-1.3569555483613687,-3.258836587802617,-9.9371340519892,3.1467146436840854,-0.8137778081244085,4.010565576131441,2.19089669758789,-6.29338877579144,-4.940789013121316,0
5.822887392196156,2.2209599332496412,-3.5326867407646447,-11.17356115803105,3.4044735820742216,0.8263100728964138,5.481876272377276,4.586982526150232,-6.604216530390779,-7.472977817102185,0
3.3549985945210334,-0.3718992699214194,-4.801714587689183,-8.490046022344718,3.1635809656355733,-0.8228471742702914,5.602841393052665,1.529144376824565,-7.053434312603425,-6.212307496963031,0
2.831050763613407,1.744681829667177,-7.2460474731538485,-9.39364105027727,2.5502699115545946,-0.125594716558912,2.236494528485051,2.4648394868199737,-4.596124148273927,-7.818686424459156,0
2.068280113592098,0.13492450766608965,-8.743870790578535,-10.271551702715083,4.359054860712165,0.29628605081945225,2.2351964949417775,3.4696183294080614,-5.455755251283476,-7.480248423007588,0
2.0500626662050596,1.163571313994165,-6.983755353395412,-11.470536586021378,3.4507538141567866,1.8061465226072209,2.9591900859481735,1.2078163754847726,-6.416721869841393,-7.174454593978266,0
0.29712474549881196,2.61736119463405,-11.449660730818223,-10.716987244067466,5.781451529639691,0.98981690945338,0.7238789462894905,0.3814893154141856,-3.308788295287234,-2.0271379447571647,0
-0.6886748455292591,3.2695572454709763,-10.975882927982958,-9.919272486862633,5.097858404877513,-0.775255336293629,-0.7260579032545513,3.5902631948231054,-6.605261834639471,-6.373257027087241,0
1.459882301771778,-7.2761805443784,-12.379302598639082,-10.898182108706358,6.7068894063009425,-0.9554952429633337,-0.14480007696009345,0.6113480115047187,-7.829388713162534,-8.420359691582787,0
0.5126947070159884,4.166090988069345,-13.869378381847778,-9.851010355730123,5.352314467657526,0.3634593937718325,-1.8601545041845342,1.726268766292753,-5.095889602108185,-8.015326646724043,0
0.8850838539169983,7.80483661723493,-15.679358859043464,-8.243588858495157,16.652390264097736,1.3810279092835946,-2.7859483584006672,1.2359226144905942,-6.302353463473719,-7.174821710347385,0
-0.5714287883823723,8.846457275237821,-16.671102377753463,-10.430051016772023,7.5867090525374365,1.3243443497133018,-3.858708305138267,4.171775917730032,-4.765763126343101,-6.905583195186858,0
-1.1833443337668146,7.747420939371962,-18.840049331704254,-9.062244750045219,7.058390908961115,0.1217031314347625,-3.262953837743805,1.382639069919999,-5.1816913145089964,-7.314688218599868,0
-2.4518533788703456,5.490378474374225,-16.130397872243332,-10.099359692941835,7.35169365920488,-0.8790024770695233,-2.578522783740463,0.2169102386305779,-8.72360079054455,-8.125613896634556,0
2.0554161797956736,6.876013598573365,-16.386496332725702,-9.991055705257219,8.69869624733768,0.6370878192472009,-3.098844965269085,4.6517613873262835,-5.639767564027613,5.066434567632327,0
-2.130405342980311,9.28973791698749,-16.543550358148735,-9.82644639581372,11.091791137992553,0.31651854611555047,-2.3831097946951854,4.129844829448858,-7.638318503696458,-9.46757044211931,0
-5.17191716937096,9.962500450640455,-8.201443963321271,-10.155620593862826,14.632455217390653,0.18136795366900724,-0.4869240903278821,3.1647606065044633,-8.896021596284491,-7.73609806157717,0
-5.434139836404524,19.536582593765566,-7.2785041690533445,-9.646164983358057,15.894890940249994,-0.23418018054840295,-0.3784790620662631,3.4252525075625533,-0.32863036343900465,-8.680552696739195,0
-5.888564560243884,9.052316771546467,-9.725971951210218,-9.114184012397319,16.71232451539973,-2.4307186678699204,0.029701205158956023,0.7242824032511479,-5.800307300121618,-7.394670512288835,0
-2.8661733970805314,11.259510106928285,-10.734648439981234,-10.359179288194374,13.872628131022363,-0.10122430726694642,3.2671453584092354,1.4466664512183898,-4.073850296504875,1.4896437862383696,0
-3.236518166794693,10.476145511842791,-10.317743905854734,-10.412106813657182,16.26861530402773,-0.8342175761394702,3.5905015876470205,3.374640674200528,-6.486369997796619,-9.159367349230013,0
-4.15969649413422,13.271251101278965,-7.581934544786494,-10.00266810831876,15.96279405204816,-0.8718146845468638,3.5492694817875132,2.4476652794852845,-7.220636843970926,-8.12641932732455,0
-0.6038341771647828,13.353680225626569,-6.66981684271251,-9.652478931115418,14.72775525377523,0.9440119510649314,3.0740498610343545,2.0017267871287867,-8.468244848622643,-11.314685369859278,0
-3.2642785067577575,10.18085604918293,-3.7283975446075397,-10.876737473732156,12.915600407229793,0.06293047358486772,4.249074305366071,1.328740878494897,-7.083638004252565,-10.230331151815518,0
-5.296147747011896,10.874635677218839,-4.912424245150186,-9.402939656206787,11.924849499580372,-1.6351380135542957,5.246607197522453,0.7880630219339204,-6.545260545364298,-9.054673665060678,0
-4.493564111024825,7.585469851009714,-6.873533555165127,-12.19229586500379,12.223871855923765,0.44492713832512687,4.90706306012471,3.666742629304135,-11.317991225980322,-6.693794930404136,0
-4.406438294912664,6.315640710521743,-5.861618402310345,-10.998071037713009,13.122350558935853,0.2793037273881978,4.2868564775382545,3.7937584790874257,-8.938964983101588,-11.910445243581272,0
-3.490871509389553,5.5546232745238235,-6.587219270143661,-8.718742056974879,11.976981547647679,-0.7008696639413339,3.429015899732935,-2.8952140191471925,-2.3745054175842037,-9.163532745784732,0
-4.8079861231194405,4.2160573221758355,-9.678521372833918,-10.427587752024593,12.325868982885865,-0.8741044916710801,4.757310079226939,3.978923450053146,-5.21360292179528,-7.396283991703579,0
-5.477309878011584,5.021420177237596,-8.110042418465229,-10.20104109952327,11.414413771915957,0.9844745248271215,0.42987027203059713,1.252614837364639,-5.801834402993419,-14.414141799285389,0
-6.345751359467252,3.76063765274179,-8.61651478728015,-10.366968195541725,9.282959277613486,-0.13360317486382323,1.3588503647416157,3.195892503894015,-1.7696241204406924,-7.2204067789518005,0
-7.986930295531649,2.6248479806997866,-9.2833315775734,-9.201339632626127,7.05705088696422,-0.044478131338975546,-0.6157045089782132,0.49083262131903926,-1.875426592368532,-5.389547693728046,0
-4.542431818383901,5.301828656544101,-10.610834086120228,-9.626916772207696,3.244140061914735,0.29508860102214346,-0.9815242619435919,2.0233628536430603,-5.149329915162618,-12.54743880293446,0
3.8683778685682606,1.3620782229528436,-12.983604031597537,-9.737328196095497,4.362212095083738,0.05814208098371018,-2.8098621085835456,5.013422007634807,-7.520738823335208,-12.331072076807422,0
-5.128934831503871,1.9283827192926992,-16.26678628430655,-8.97259297231333,4.903421564175517,-0.01134867040673082,3.709819779134465,2.673202956582585,-6.814145701946728,-14.183370177704663,0
-5.395312796782139,1.6424334778702263,-16.663097211233687,-11.407760942567377,4.79080421312838,-0.06690258904891305,-1.2517621458262314,1.5910386603251558,-2.7126899505725452,-15.841557430149987,0
-4.801098235091622,2.036531579942168,-18.46221380604304,-9.873894952368339,3.747083412490608,-1.0266420218501504,-7.223057688759937,4.512113270645925,-5.370829206974898,-13.55531580307919,0
-6.209538279525512,0.07501137499919486,-17.759355842195546,-9.721489118859603,10.474409980367039,0.7168990272369402,-2.55037412617771,0.4769434765997098,-6.6642801797907625,-12.268294770085344,0
-4.326821204104223,1.6566542441647196,-11.909053350805943,-8.330745736899265,-6.090223638443163,0.5832792472273562,-1.6725466353609788,2.008289321967504,-7.34449536922468,-11.34955637884318,0
-4.110525783896464,-0.8353527872441385,-13.227822456753279,-8.872605172278437,5.456311797947456,1.5516566907878246,-1.1370309560423175,1.9859193099854575,-4.372495771744469,-9.033995965586875,0
-4.891111306307514,0.43562580886420954,-12.903088733289323,-9.799148439429482,5.556385096727869,0.9227266063478303,-1.4319156894511473,3.8528894777648652,-6.574156405156739,-10.362413683406853,0
-4.33022557269301,0.15544520283932806,-0.32290273865022634,-9.175217813512472,5.956791814492012,1.0174956679053195,-0.3313993925701039,2.6974294661828706,-4.058850582619193,-13.420952340376852,0
-1.0334380489417927,-4.260981992146431,-8.477816131001418,-9.431731435732365,4.515374498791215,1.0106048998771113,0.5788893650115203,3.4218088504483553,-4.422969718065534,-12.348601404582338,0
-2.450292589892274,-0.8134791533135748,-8.62223193886579,-9.693342334048985,4.4753596659044685,-7.323076402085794,2.8031651060425835,1.7992130655756737,-7.796911737890973,-12.941546231347697,0
-5.885983662569552,1.8962282359229508,-20.69334026580607,-10.340468520046594,4.49971896359131,-0.8775799488104132,2.477913866054676,2.913830215183249,-8.214393675851907,-12.481673683813984,0
-4.882514662435584,3.6556698910915775,-10.111226659424567,-9.049340830749996,7.159080069601373,-1.0735256698198037,3.630339052444632,-1.1153650292731045,-7.903699000501518,-15.976104005643872,0
-2.5947007608731036,-9.583029866257476,-6.032861464999776,-10.52582156317663,7.480535153925517,1.477871931085576,4.927633395755844,3.4632332728660247,-8.015007766094117,-15.08409295860893,0
0.8025216321228442,1.3390410567479836,-6.496089057102327,-8.076615523276539,5.452511624052665,1.566244792234349,3.8778088909659085,2.961096593439371,-7.363575873603211,-13.667580708579088,0
0.6721954709459609,5.03349232221267,-7.384786363784376,-10.37393853036569,6.629685118020503,1.9310050003741406,3.7610571776570048,4.521281704541714,-9.026933837624986,-15.213264556233291,0
0.9970146991242758,5.15981990105532,-7.9940344945166455,-9.105887190296382,7.172126909047513,0.8850178692803068,4.4350026573506085,2.014369006327316,-7.939656730462284,-14.702377074562484,0
0.7966000650763758,7.104240401801722,-7.8010505807412205,-10.561360649765835,10.830533958576003,1.880770032778437,3.560631951348733,3.726254004322495,-5.567723869563478,-15.973294886367345,0
-0.6818302677311974,7.717943047073156,-7.155533064404556,-10.633225499070242,11.57934666354582,1.587072844082618,3.488878722758699,1.3831211665266818,-8.678209076769638,-13.635187565583678,0
0.44524551183028316,8.259223577329351,-4.389358311583947,-11.618659400671847,12.279409886825595,0.21976714892010007,0.8413696156518753,4.3094152468524225,-4.220116333988321,-14.023103304524133,0
1.2139977026550663,-1.6718339617216653,-4.732890921152649,-9.678416095634732,12.988281563622149,1.2433759080876479,3.453526036976544,3.824065090382181,-5.706715096509998,-14.856235957790581,0
0.006886987518078591,7.706308367762194,-10.454630753587018,-9.621603663986326,11.98510620425489,0.2772228535921474,0.892032020376421,2.0550682571198733,-6.454466857220238,-15.222059781697926,0
0.9847997613173733,12.087436695249743,-12.822404976871715,-10.398510784541543,13.498467677498871,-0.4839745891379981,7.203875836225774,2.207979359210115,-5.1501230341524336,-15.831640014479897,0
2.1640833497266305,15.431267170178593,-11.573985766445231,-8.885020333528512,13.467570989993359,0.2820341250796399,-2.5911164548011882,2.5326651968123945,-5.952215183626779,-16.971100609703882,0
2.9272745853443287,14.96394960969861,-11.085677936560321,-11.10817274826289,14.092833455606767,0.3011474151909856,-1.7688690203649278,0.1623414115961288,-4.448891557605419,-17.442620276682604,0
1.932300187381733,11.37429071284634,-15.929969278344238,-11.49459760044659,14.450210474737634,1.6917803464739034,-1.0438990891129893,2.753640869619762,-7.926331980155535,-14.11418114779567,0
0.9738413558940535,8.678865444811429,-14.550843044698988,-10.996499853864584,14.404222939231488,1.2503891018783777,-2.5257320881742946,1.5177197244583671,-5.953298347597341,-15.238465771150628,0
4.423297153833173,10.487505852167466,-16.117369610522037,-9.303345709915174,13.63162703232953,0.3076737173424503,-2.6333900943201702,0.030040924328953,-6.864256416488282,-14.872655254151532,0
7.041303365681906,12.450155470460487,-14.634099083536045,-9.506378405216962,15.2251849696886,0.4532314528186967,-3.0346774449605975,4.387595548834277,1.913586320193887,-14.670412652408741,0
6.424641120947987,8.687877134092737,-0.7609768795940663,-9.71220653008979,14.703975830153256,-0.004340285560335222,-3.388150209566165,3.96636717076265,-6.708278459983981,-16.420211808333534,0
