Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,CURRENT_FAILURE
-19.98415054492461,-12.609640274335053,17.33807041573145,13.432666655278924,-4.133312833661414,19.160626193061685,8.685899187520386,-9.212126793211974,-12.122076003586274,-6.151295087106793,-18.46319282560018,14.695854524728936,16.74640619714999,-20.20709802180739,-7.6822804202341235,0
-19.31716771090901,-11.501674980380757,15.560284004069524,14.350924184592188,-1.4596580014495375,22.2276727291822,7.652842638723453,-8.769390958902278,-13.566155516992035,-3.0431356537257295,-18.579341794331402,11.04488048795391,19.789013993354416,-4.312903029918207,-8.02845536200949,0
-19.39636302610454,-10.317568855094638,16.924777338816604,16.283517312809728,-3.780108897484125,22.20044019852542,7.114911744656455,-6.1743975076817,-13.582209946080013,-4.703176529126941,-16.85099132590843,11.93112864025828,16.72497385123943,-17.543198808783192,-10.803090264467723,0
-19.40712786363993,4.179206349742092,16.160596577670738,14.165541542524487,-5.863134821620409,25.413808351007386,14.092068424062525,-11.559181431951336,-12.589566837794886,-4.443335803414034,-17.060508847307073,12.003225723816147,19.04820144344749,-15.53628546996577,-8.772911829242332,0
-20.94474599940904,-7.364988561197309,18.18218751887474,17.488479851772706,-8.333344168875534,26.704806110428013,15.757610448734845,-8.115932647035102,-17.05689507337601,-3.962250965765479,-1.4285854432978997,15.669726227189164,17.69915958957968,-15.029524600788363,-6.694142561195907,0
-21.602036558850656,-11.467524559306376,18.931872720651363,15.619321491879834,-3.6698210178231503,25.82072278699327,13.421407155722118,-13.010616669591425,-12.381934991195655,-1.3483605258168072,-15.894377053704767,15.533077449819686,17.05964929098849,-14.619587133773615,-5.7010030859282,0
-18.441661313820696,-10.166533039843216,20.21009283397938,18.715936971586174,-5.736256075931155,27.113220098651343,16.873509344603583,-9.309176362155094,-9.641740222948142,-17.443535157997324,-15.439063128433434,12.700334370781237,19.2610020880546,-11.762715523124607,-4.288932039346028,0
-19.093327079249313,-8.817440300663046,21.67398493427598,21.242927802948046,-8.415788140798224,27.33811732473895,22.595742278024893,-11.041919730346194,-12.777465197813756,-4.30961818115633,-14.068962351787718,10.831532433206714,18.442522620993362,-13.543710145530781,-4.07261307455552,0
-19.480084341791386,-6.434444969657887,19.519015940991483,20.22625702661013,-9.064047986859622,24.926268085983008,16.035826937296765,-9.786140409735546,-8.65797618703148,-2.22103358019774,-15.006380819491323,11.118995506698846,16.666258459319714,-11.670915115493903,-3.57502070270023,0
-18.802054169381883,-7.398414444650241,17.863577238191326,22.560527813983164,-10.239476436078332,24.631853583448454,11.292502180598394,-6.599998538244393,9.049734479946395,-1.4462306868565116,-12.992707727347016,12.443346284055986,17.151478046442154,-10.173228402826679,-3.391449420824719,0
