Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,CURRENT_FAILURE
3.3090760319446564,3.188334687628689,7.457093903687524,-7.97766118743838,0.8269335636670005,-8.230714093578934,-0.5017908509602866,-7.586983285038996,9.477689206472897,-3.350064426734061,10.630341818280423,0
5.344588604599883,1.446749113904243,10.817896424616224,-6.872048286338098,2.7243781564207254,-8.845997471540528,-1.7746845814360492,-7.932413123854757,7.372616284197061,-2.185908031073936,11.234395821507185,0
5.363891755676028,-1.7708949742637974,6.419553986901207,-5.6821060555330485,4.029054815318764,-11.06329281174413,-2.089231937015435,-7.3907338094824,8.010782457688464,-1.4004717082857432,11.360875462764294,0
5.949151419625085,2.121513751474924,6.143119274447374,-5.202073581023685,4.453684249396081,-12.4619439938499,1.2049774332263605,-8.080307368331217,10.705353757419083,-2.7114960007419415,13.09509314339032,0
2.3740515100792035,6.8440840954001665,13.306046420731274,-4.979335734801044,4.371574550536695,-11.171646291121606,1.5195284666923672,-8.085005188191973,8.778346152876544,-4.264238295063051,11.88528750781893,0
3.6716323238329225,4.773324114815582,9.43770419895081,-5.032616209564546,3.513866249152102,-12.80363727962757,-1.8162869233056682,-8.887430967745445,9.674508936816876,-3.7322612693104533,11.540194539579593,0
5.109320016525019,5.0633338264469305,12.03494112073496,-6.626964111205954,6.706294562627809,-7.539778585432644,1.1221159965080658,-7.8221171304992945,7.699697358599082,-3.3495455082496632,10.758592814996321,0
4.0653591573779915,6.123560212491367,9.325492368154599,-6.614141640079431,6.720398623305007,-7.908644947989467,2.144101433406976,-8.351451267584848,8.459080157848655,-4.381762316120026,10.747635284654832,0
2.6181482121210298,5.917769009929963,9.004944953037773,-6.714854797971789,8.172397700111903,-6.984769398995642,-0.1127227626065681,-8.138272185774703,8.301181045654252,-2.945897537506896,10.01248951827733,0
2.798070914182251,5.115161094748859,12.036781508839363,-6.465472024646353,8.007682021577418,-10.111184850979521,0.27758746349889085,-7.201867918814061,7.043396107253882,-1.9471459681864896,9.633909161479172,0
5.483086729856915,3.271943563118229,8.343527836591786,-7.450150879042396,7.1128692013058945,-9.842493611882254,-0.6031522031800796,-7.981518835209157,10.961975085171327,-2.1578936756190736,10.183360095167014,0
4.073427472940559,4.72495787937807,5.39112374833202,-6.292649514903572,17.375247058962195,-12.496231284560267,0.8936573698650296,-9.502824634556486,9.311207703607769,-3.600279121139122,2.3838377367464094,0
6.409505786463247,4.7297169313630985,8.126382441902855,-5.847561599766123,7.923886528903545,-12.037976443353037,0.7681073901278819,-8.149542345444464,10.263367746093603,-1.1041917050687837,9.693627884497932,0
4.726915407935124,0.9410774305028009,10.083227052512067,-7.01312287293999,8.615116100481622,-11.23523346197323,1.738338036841546,-7.779666366709048,10.954817518842821,-1.7963067850431582,9.198497513088682,0
3.8879419698108086,0.34779231258614685,10.014130075541823,-6.232698075103967,7.818105356122715,-12.266129397535503,1.3073939397591525,-7.08900312280356,9.013603853515335,-4.272242256867208,9.557161069140868,0
3.353697905948604,1.9734852092386936,8.288538930614692,-6.582276265814941,8.958390440015958,-9.61606591751635,3.610670185663393,-7.146923511619067,8.610439172185972,-3.700811083996477,9.780040725477027,0
2.918593729375356,2.228010577245576,11.212046237600477,-7.329428475946937,8.7055201513573,-8.47321280397387,1.547245013951353,-8.505702228587202,7.8818283899293,-3.5658607466951824,9.592304443441435,0
3.4546909832057233,0.9077430348196429,8.655795391440758,-7.977529743460826,8.202005109146144,-12.242934672127312,-0.33271667183851594,-7.957498951816807,8.4778258091477,-2.0323741088790253,8.143921250639968,0
3.5229410085511255,0.2467448244634437,8.233102173398748,-6.357693168427126,9.375260275187275,-10.27371588280311,0.7996903612102573,-8.352981614672661,8.649853686796916,-3.575131266126579,8.277650989397632,0
5.66588190623802,2.0522523601741107,7.863547602586651,-6.135468285075521,7.29359145886361,-7.433284552460597,2.8046919573487386,-8.678843723341314,10.254044645433957,0.9549641162189486,7.387120567326452,0
2.9329127645361996,-1.3379773435078117,9.2811153700132,-6.16137007360484,8.003407253089575,-9.512848270803335,3.165952654337534,-7.392036583102007,9.696887024435668,-2.2812875202514733,7.460303368222465,0
4.675900630443472,-0.49976016160513814,7.1436221750539115,-7.449410507352176,7.444173500776841,-8.548505973577438,2.7625138976333337,-6.755963176132168,10.650080302101188,-5.081038322006375,6.475538467588187,0
4.1145027626555395,0.7006531964415071,8.640477800747117,-7.415534874726545,6.575162518413479,-12.073847528337945,1.306545620933929,-5.8991121995603795,6.730899195563589,-3.771110107650883,9.431195448025328,0
4.7362755507192835,3.5252330623671044,4.307817567881719,-6.278838893421532,6.922494669758364,-10.17969460857924,0.3069942348302934,-7.319234345541518,9.246604192050727,-3.0197148461412353,15.849846363096539,0
3.918294684274964,1.380910376388566,10.14797005021066,-5.816864423998468,7.726033849033933,-13.421048491497075,-1.1937693460088297,-6.325153766847325,8.998718240488195,-1.9272688374293527,8.291026045495743,0
2.749990458445155,2.385171734044441,10.271646616267589,-6.56891763093793,6.394115332593165,-10.711435765785714,-0.7983976956593732,-7.0850083588643,9.06787334387751,-0.33068859645343407,9.697763178116311,0
3.742255116762211,4.386814654005674,9.806593009703965,-6.622299281121882,6.2321414183972905,-11.251330554501678,0.1315325727683878,-6.635558690377218,9.480100510941218,-4.65239365680611,9.506213470233616,0
5.188701696983657,5.6943346400785275,10.493863292755622,-6.968928991344428,4.62165725406678,-8.877803942740705,0.7913189674728747,-8.356594761452428,10.473436658396919,-2.1878418839631837,10.993399819704313,0
5.305660904448628,4.2782720300403865,6.930331702852012,-6.945309475201736,6.631126747747941,-8.058812185247413,0.8366994724226009,-7.4069629434223705,10.364239268389323,-2.1500585719891045,8.331104131925553,0
3.6847065426761727,5.633740429709646,9.707436096659764,-6.3559310659186385,4.223589158690411,-5.275778579863378,2.5587313652117216,-7.3247502417301185,12.03788165575278,-3.176365705977061,8.70338533982188,0
