Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,CURRENT_FAILURE
-20.40230961202527,-14.669491224498907,12.478911024529063,18.994360263141125,-6.870916085,17.991944746800783,7.866024945491098,-7.59580933367561,-12.895001596378851,-19.330985748138033,-17.293463122426736,13.190289693916522,40.58554079515166,-19.28373518894488,3.546828306685092,0
-20.356682252059823,-10.899913182901704,9.192781397851169,4.031776622444388,-5.301094108948196,20.631324202224636,11.75786919712885,-13.207677913337829,-10.565467727266089,-3.8646077491041098,-13.966615736463506,12.181421045408909,18.07839577362015,-18.084155153804293,-10.103822086765721,0
-19.43778049991488,-5.276847787037921,12.050908802746712,-0.2505355216280094,-7.326814856223432,21.37076582085376,9.117274295440282,-7.642014747430091,-9.290849828081502,-2.7591066737494265,-15.967504969463471,10.23329135255041,17.918010338650074,-16.384641396919353,-10.821144132937238,0
-21.713089358878552,-5.272374264932484,15.13855610415496,16.762443107214843,-6.779793525616567,23.570699912357817,13.70525981311545,-13.637630613022168,-10.69400358294874,-4.563909312621847,-17.296517344441007,11.926179385350133,19.21952525113667,-14.779206879557572,-11.471770112162748,0
-20.45327747642059,-6.219262716423493,15.035116787190645,21.579004455847887,10.940510511625076,26.281852353337527,13.204380503857937,-12.21033839912933,-12.728351768475001,-3.6681274446159793,-14.953174219321975,10.748043282136095,20.77553411206929,-14.100127793985882,-12.4489719655205,0
-20.958758890853385,-2.9565295327190446,14.325560223194639,21.96186835241116,-6.139153783341841,26.834412715587998,14.537495121678718,-6.888672189386738,-12.740471392428846,-8.860059286294732,-16.033454234541054,12.974619300436146,19.74046655551201,-12.479752925878696,-9.779301968206969,0
-19.581894978584067,-6.440534873073176,13.403768469482735,20.46641295492224,-9.806357618849468,23.98182724523166,9.692496745870642,-9.603708807720773,-10.800718391832184,-4.636512899912735,-15.973649079946117,12.808292936802921,18.842973472478246,-10.2128274547507,-5.265569542431203,0
-20.965554418449,-10.450273976779748,14.224201865548315,17.75225725620588,-11.018068312675009,28.825410464247344,10.178352164104663,-4.910883857549546,-10.313576522970141,-2.2234791924483908,-14.175361268322696,10.380472504964207,17.322449481573088,-12.538756250518382,-7.652726280475656,0
-18.941203773910534,-9.79652866713513,14.197252626179246,23.042427575088166,-8.33030226562363,26.249373455323997,11.227078359236689,-10.102053208466845,-6.868992078538568,-2.7089882844977966,-15.957100100968688,13.571841878319672,13.365743160307515,-12.90304827759063,-7.972754657440839,0
-21.669084962082533,-8.480784421651997,12.15408785731644,20.552672400614604,-7.500999313809122,25.81669339878405,10.111919067581457,-7.457717471738228,-5.561014259465099,-6.885415666589138,-29.328912544789105,12.05749713020241,16.064554694135964,-14.825173390216099,-8.865468498050259,0
