Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,CURRENT_FAILURE
-6.306136793241743,-12.051462883773224,-8.292150178284913,-6.8435156842617975,-3.520430494644807,0
-6.037239658111822,-6.826885422800843,-9.060569393571111,-6.084793983230564,-3.4452408661134295,0
-6.516320922028121,-3.9840294029198384,-9.878724137830293,-6.475399099841325,-5.457859179014425,0
-2.9934159149808366,-9.421063201778678,-9.640278229796268,-6.609833561664842,-5.538900224740113,0
-0.14369437474480584,-11.762985045194366,-7.698968053512124,-7.176186334436121,-6.178389911480659,0
-2.8741462704047755,-11.239634953819326,-11.708277436040913,-7.4753456492339545,-6.436696486421364,0
-8.372023248194415,-8.387527954715821,-12.611337365858983,-5.270214191889817,-7.638940918276001,0
-2.6412480569050354,-6.929340103469275,-9.714216386367712,-5.364491696041335,-3.541489319280613,0
0.24149815812995357,-5.551153148989184,-7.853859240771563,-4.639933723288927,-6.643050694092249,0
-1.0188200569985766,-6.316275860313789,-10.823779014446568,-3.5275563784799857,-5.243156317649617,0
-2.2418835945541815,-6.074234474051536,-7.819969576863942,-4.610600318569721,-2.7446134153329957,0
-1.9918682941209331,-7.551628886311303,-7.065535981094435,-4.286857479117142,-5.507692670676688,0
-3.7323016475280126,4.164693812773884,-9.76108409001376,-3.968926716955615,-4.217396598830232,0
-3.152861037796622,-7.549769009455994,-9.02665433399138,-3.7533125122041966,-3.8587927042889714,0
-2.334728834891813,-7.453719756803825,-9.950286508232486,-5.067133444609807,-4.353206367901807,0
-5.846884512237349,-7.4408430359662505,-6.898226678600529,-3.635057467692441,-5.7211461639101175,0
-4.894978063162255,-14.641272597048449,-9.22629584677109,-2.4394642694925577,-7.399209498118925,0
-6.477587747420921,-7.354377099735635,-8.74201005011069,-2.143623503746422,-4.515156086536075,0
-7.859583141335094,-6.844366433156514,-10.26112147130543,-3.9843351221302936,-5.033393011687653,0
-4.924890061361119,-6.590482659593548,-8.003974063603984,-4.225764290864611,-4.945319117860455,0
-7.317191063851828,-4.386875610722866,-10.60640895139363,-3.2249385670319866,-4.711370477452666,0
-3.354019053093231,-5.927703392173436,-10.554994332878747,-1.9554640940752446,-6.805311720422415,0
-7.732038892686808,-1.9359476206898316,-11.962534176723747,-3.7190483250716015,-6.114552584828806,0
-9.192031864864303,-9.427685459968586,-8.999932767809517,-1.9410024271679929,-4.887807191891547,0
-7.878794565070468,-8.548652112276713,-9.41857498291108,-1.7758162934152442,-5.843287602828437,0
-9.509712432767161,-10.209276754630043,-9.88745452221252,-0.21837792468721506,-5.619926905600761,0
-11.036250710660301,-7.649413274587927,-8.436513085819414,1.1495479337592531,-6.858509225412536,0
-14.060885701887884,-6.110646351354137,-8.064053226494151,-0.08776296795795813,-3.349023680196611,0
-9.525231395086232,-11.030168409916984,-7.38648598119522,0.7115140915490161,-4.737333526939222,0
-9.24628992357869,-6.515020946737129,-7.851747798237053,-0.4585822385410432,-6.652574758882693,0
-10.71673860020204,-10.442703857158584,-10.433405455812242,0.45509141232977646,-7.54629736548587,0
-12.832069071583529,-9.385540605167693,-8.61888235587344,-1.8869743779013155,-5.6110685215913145,0
-10.83313310451867,-11.998264084356132,-7.725042048995189,-2.0737639831817987,-11.50433318004972,0
-9.340338452453596,-9.347277791445563,-13.729767436545272,-1.8413814162652522,-3.8023746885499645,0
-13.305019936065378,-10.645207221863888,-7.261196457541411,-1.2060523536676215,-6.8590798166484745,0
-1.377878585780568,-10.714347176894972,-9.547618914710625,-0.5990879612773434,-9.098119612375271,0
-9.366600270588998,-12.387333993314595,-8.292664191729257,0.22071240948328263,-5.1824699426147465,0
-5.748282162123468,-13.409813464095283,-10.691907564218582,-0.33493344981869977,-5.924387678119537,0
-11.433385090179256,-12.430948564248471,-10.204402049540729,-0.34054140656424914,-5.766658509878932,0
