Sensor1,Sensor2,Sensor3,Sensor4,CURRENT_FAILURE
-1.4793236028903531,1.584404315926688,-1.8396146734180914,3.363775923562362,0
-1.2322095965963116,0.5637036742138867,-0.36698701025448655,1.0489637657209083,0
-1.0972733124023843,1.1215836394736514,-2.0785869250334446,2.5440386559981087,0
-1.796925552908532,1.5959907852534958,-0.7596637084029527,2.4711770860186246,0
-1.2494761604571112,2.943556196836707,-0.044832167500444775,4.908234171159899,0
-0.758021535800016,2.3741172475393855,0.8665464184453588,1.7595429670951732,0
-1.9363161424991717,2.5070801094947837,1.2611677090773685,1.5584211534020949,0
-2.264209547152536,1.089858480819184,-4.763870846621943,2.9575355454692223,0
-2.9793586566741985,0.6809144608328699,0.4856151087299182,1.4245938346968556,0
-2.8530769571625845,1.3772970947101095,0.7393530431502142,1.4929709458300404,0
-2.5807436544566635,0.9837085185174759,-2.545563620698779,2.5341595575918165,0
-2.3743316702825887,0.6132412238527551,0.6231545765846217,2.0326221555863735,0
-1.5457014190977136,1.1931144979945223,2.6690392466549984,2.328461205192872,0
-1.4850412532242205,1.4292851158835835,-0.8140281742801725,2.877036621737313,0
-0.9673313162903256,2.6247482109467475,1.1150026410478364,2.089247245504654,0
-2.742949425961433,0.1359861732671468,0.19014950999659802,2.0700682553177665,0
-2.61321650579304,0.5612891353512475,1.5183419572585946,1.17932216226818,0
-2.077252843304637,0.7174513739102073,-1.324979899956339,1.203240103945396,0
-1.963310190919161,1.5250573064727422,1.449904923739689,1.6758312782736655,0
-2.2335363169076645,1.168715518671937,-1.181540569484713,1.3375675546290817,0
-1.6624276537336766,2.0269090817665742,-3.598153625707625,3.768216308213196,0
0.0024348091783070736,1.9853105377820688,-2.0645240527689306,1.6969341691856497,0
-1.982977530739555,2.8940705204879658,-3.1143161794263703,3.282518746450325,0
-0.9562010911947143,0.7179908071810398,-2.7001853575907755,2.254013368470297,0
-3.446103806152916,0.811653123148999,0.5136953580060286,2.0712913279016356,0
-1.926712815883332,1.1600726457929555,-2.2376496288982985,1.9242725772077256,0
-1.4958480905813167,1.6366319875081439,-6.0479542324615245,2.0216759634872186,0
-1.9608476534873798,0.39945315835105855,-2.3071085263614592,2.1145736246619324,0
-1.7641602248184287,1.261270361352631,-3.0015827930648014,3.2315868571045807,0
-1.4654576126687788,1.9103568955614252,-3.6926652907381032,1.8537629468118948,0
-2.099323263374954,2.320360475012937,-5.150122142655379,2.7788667763388735,0
-1.9778110325839802,2.297866552567921,-2.8682564509988406,1.725983354398532,0
-2.631273835694655,1.7573057340604863,-4.010163190034204,2.349948674451784,0
-2.069300421020128,2.0745805535242545,-4.6545456841558845,2.9326691155829954,0
-2.652595221831263,-0.06997513072670003,-4.063855756516044,2.6322172518662157,0
-1.7426611181660208,-0.7805191467191728,-1.9391095064743675,1.9999926953108491,0
-2.2848797198372317,0.9468190133059622,-4.777094014745323,0.7649838029021154,0
-1.7081314766481162,1.5687852124255892,-3.279376200153607,1.5990852797521626,0
-2.081094141381016,0.5117110483290428,-1.526521978673264,1.6213230147769913,0
-1.9117216424868522,2.4783800070960287,-1.4827737394758722,2.590821744792789,0
-2.127375532980855,1.3136243269326766,-0.7115351705671438,5.119726586477164,0
-1.7667057608519465,0.7363633419067427,-0.25979240133603276,2.20346470091848,0
