Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,CURRENT_FAILURE
-4.459142111004176,-5.665993084345848,-7.636050030039283,-3.616536449403173,-6.748306997610558,0
-7.250828476068335,-2.6603767287428033,-5.894222568644558,-5.493168632657514,-7.206857107231769,0
-4.460498693646795,-2.8634386142963972,-5.794992132650243,-4.6686433389872635,-5.994599529546835,0
-3.3485421935969653,-8.6471560017103,-4.792760736350606,-3.1051657187874753,-5.624633889944154,0
-5.247080682908365,-5.822868893234059,-3.815667649997426,-5.822872479178292,-6.005846349033854,0
-6.405835489968206,-4.330297861889694,-5.522637425679705,-6.124694844814739,-5.268401191131602,0
-4.646564640612836,-2.339616841050462,-4.182657788545096,-3.488245549658364,-5.827028294818838,0
-4.1170932845331825,-4.115113099897387,-5.157269816352241,-6.923923431704408,-4.73895124908971,0
-1.753337153766629,-4.424535848297657,-4.689721581265619,-3.938872493585008,-3.3503049719799125,0
-0.7649480921899419,-6.709767060480121,-4.1276403069785115,-5.895876727165756,-4.11128765845329,0
-5.725155700153605,-1.9075940954736024,-3.7217758019749194,-4.272351022077413,-3.3291568498607456,0
-8.993001982658285,-5.576918880321694,-1.0062575027920406,-5.636355931495155,-4.069479437151161,0
-3.273693410972683,-3.7727154422001665,-2.8389252032595724,-4.050029419965532,-3.9572196335993124,0
-4.147059524635505,-5.909469296968955,-2.3069539436111715,-5.3036989718351935,-3.811084383608391,0
-4.7267311534427385,-3.0680965466259567,-1.9133693423530027,-3.509105066542686,-5.77078841868051,0
-2.133582567285096,-5.243724933650242,-3.04479427117003,-4.3787563044469024,-5.993429937947836,0
-0.5636758863213152,-1.3753869982628917,-4.087957956353895,-2.9215182070962933,-4.631883687214179,0
-0.636729986171066,-4.535486982777811,-1.5608295452894247,-5.010262256370105,-4.08222494563893,0
-3.7681071351207076,-4.068509089228649,-2.0205824500648717,-2.720885862798363,-6.859798903969779,0
-8.987377728500842,-4.650324772678143,-3.3868968890088755,-5.408472050870075,-6.482385400770407,0
-0.47426365517354396,-3.738236998106933,-4.290167995202136,-3.2063538565751015,-6.172966743330418,0
-1.1845878267606231,-2.5011707971573447,-3.4725731343300685,-4.42514671483893,-6.162956735721043,0
-2.279013353490072,-4.433288162787689,-5.0459373022967675,-5.168819034910498,-9.54565092482622,0
-2.0046272750233096,-4.613826778397891,-3.8526849252605686,-4.846577925698813,-7.525807607150156,0
0.8335968145147699,-2.6351422040583117,-2.292480083296347,-5.557056961340841,-7.821691640735421,0
-2.9539599744472804,-5.144221187128707,-5.8865210471203,-6.825444672226524,-7.5001212644538064,0
-6.172215571009202,-3.3561158640271493,-5.6816898626816155,-6.3483858390408825,-8.60739848143838,0
-0.31990174131333937,-5.3006355437320805,-5.206980064666464,-6.058593601543647,-9.473064376499957,0
