Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,CURRENT_FAILURE
-4.429911719238606,-4.225035183366021,-4.8083869362346086,-2.8310305124264685,-7.76109347502877,0
-4.0105136313782905,-6.320680090637978,-7.994037916540978,-4.336478747290867,-5.462989909451929,0
-6.097275514734427,-4.410308506646304,-4.797151709782193,-4.665817424859661,-6.894876291446851,0
-1.8863827759283383,-2.9552499947366306,-6.463029352388837,-4.931975058998011,-6.320149820220619,0
-2.292596832880245,-6.238166154611613,-5.978882491551432,-4.367703591089593,-5.616108481959652,0
-0.9688976188520733,-7.079865974184376,-4.259562297063023,-4.349443950184093,-3.5619283547363656,0
-2.7195689771551073,-4.236717730640133,-3.0818425074136493,-6.245673668851925,-3.692768433672462,0
-3.9613053234055995,-5.88722813872037,-2.0107680130429415,-5.771498572060107,-4.593039754238482,0
-3.882885993638297,-6.160749893480772,-2.518895043725686,-3.7761195955797975,-4.96611813239131,0
-2.024415111252738,-5.561165528753586,-3.028582890558344,-5.901652916039066,-4.498916048217616,0
-3.2274112500679144,-4.075838545770254,-0.9414863839074297,-2.4158474855721472,-4.918126048997151,0
-6.086959266279483,-4.189956116474568,-2.4579998048611613,-5.852628179913476,-5.013851870352333,0
-2.8754281750319666,-4.834971390685694,-1.709925784558686,-5.3574420188071885,-4.094464433287398,0
-3.6711528731731686,-5.488422784864611,-2.6439606575259336,-4.183300209733693,-3.5823748824250448,0
-1.3210768298798423,-5.7415545499864855,-1.684419637157713,-4.7320859858685385,-3.7506329586125084,0
-6.294522444866978,-3.5511887329926517,-0.14548581835865138,-4.2454361131941845,-4.722068732437634,0
-4.729582106635757,-6.676887745156819,-3.029471264324544,-5.347613757599627,-7.904765790565652,0
-3.29834107746694,-4.859978383499282,-0.5903319232228643,-5.105444307887564,-5.370885567923,0
-5.080268446870338,-6.097229916926305,-1.5637558349352636,-4.411274447563932,-5.873375240673761,0
-3.100890537724252,-5.720544568920656,-3.6718723236730946,-4.28332378086216,-3.9468643798762826,0
-6.134648086585944,-5.970227160945072,-3.0850972524411118,-3.8636645746561054,-6.948182611253631,0
-4.268856512443032,-2.2978193278709225,-2.981308810437509,-7.216538302808317,-7.467742623463363,0
-6.010122507422391,-4.344897220722379,-3.7275724394000447,-4.920571831060022,-6.711593163512441,0
-4.674178439185748,-5.394186284063056,-1.2453393633384953,-4.2591795439268365,-7.130761014751566,0
