Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,CURRENT_FAILURE
-20.12667304079574,-10.822505228491053,12.609566043428629,11.836719935924187,-5.9385115120752285,18.970890990649675,10.062980556034546,-13.741180907692648,-9.021677789273621,-7.698983890922495,-19.358717926286708,10.98822236489984,15.86442469642801,-17.07406842691343,-6.415090015348106,0
-18.861289531669584,-9.091181266680156,11.532828076552608,15.193426576974012,-7.099968191398218,21.510774255456052,11.217756550913602,-3.999438716317629,-0.6668101874729686,-9.23322131016981,-16.655331910325533,13.772446190077783,17.28455410838445,-14.201583797553775,-5.499233686184261,0
-21.183950932678073,-8.196934592218971,13.516578484017849,17.78813983261907,-5.915906884503251,23.91795637041866,5.392198472744894,-9.059762871766452,-13.556241228756567,-4.8230149407785285,-1.5645067303244158,13.773565365986537,20.04866959271966,-0.17619022815347307,-5.528171525287798,0
-19.39966426746762,-10.609005700802932,17.033402390744275,23.907385771757575,-6.279849312123603,25.61143015562845,6.128381188501493,-8.329083212433591,-13.067210677027585,-5.801280474967435,-18.20544622938496,14.465465363084487,16.670610369865805,-14.384123817827184,-3.023164063887485,0
-19.574361607838686,-13.814881549083312,1.5206138298361012,21.63612954053324,-4.409249748989849,25.58960669822356,9.730110511085876,-4.47183790780175,-11.517740780669605,-4.826893878872712,-15.94263500254335,11.116217317798878,17.98173116131287,-13.60905406291999,-1.0347627629948253,0
-21.38256408371012,-8.540193709659912,18.222154192771722,25.326680752138987,-8.989417225130282,25.821343270273132,17.38504779866344,-8.888491557006207,-8.112868211567395,-0.390818266251296,-15.227150249262722,13.60608234018433,17.95927115527468,-11.826688067078084,-0.22980391309054493,0
-21.160292914238532,-5.88033648375608,21.659582898387836,29.072501271740133,-8.721860671384224,25.584344444881875,16.051911067497013,-14.247948660308051,-6.021953517973574,-3.5969731953793636,-13.538840764962945,11.570399673209973,15.959683666440796,-10.126159535339255,-0.9789036259027499,0
-19.651794882754835,-6.114718947316973,19.410364477251143,23.50758828375001,-5.911341438603561,23.38665040102566,12.604609151871973,-9.760946451388113,-5.741859004097607,-6.4882445372856985,-13.690177599003846,12.845878680110623,17.578612713617314,-9.29212149713138,-5.238296620046649,0
-19.542723923082598,-6.3465968904911705,17.28106842342331,21.298477303025496,-3.9622686652674695,23.552909211576065,13.937243021886655,-8.59715593385651,-21.010352839498484,-3.286221494801748,-14.138802571922527,13.009192152491392,15.269212803074225,-9.016983627986757,-3.594149962380234,0
-17.690901954209817,-6.045352004500401,15.739126006424964,22.860867518067213,-4.8916297854707995,22.542704800817273,17.68035090521171,-3.5476822532833543,-10.371585830392283,-5.707843545084625,-14.267959196215463,11.016705642565181,18.590646674349774,-10.106146010435035,-4.171154500595627,0
