Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,CURRENT_FAILURE
0.6822668981011035,-12.16416643431661,1.1290632768745845,11.906006679435649,-8.147940241830637,-17.030183649480943,-16.581399713373163,-0.8697027340479857,-6.199098831298959,-4.816130331312095,-3.900062288972303,-12.956430549031117,0
3.638114593828277,-14.724840362277149,0.7227403583668468,12.06365837829546,-8.470671592337126,-11.563309499414007,-12.233801986709219,-3.602537785583459,-5.4080882136501875,-5.031538373288615,-1.3315306761895496,-12.091165496815728,0
6.652379237488437,-18.420376878368256,1.9233289965973333,11.487841838834898,-8.959405947086506,-10.728500403837904,-11.26258111419525,-3.3280530447229784,-5.7784579567236785,-8.73046551739148,0.5439697483937977,-14.560396579790607,0
3.2824240785776206,-17.07540743001972,7.4665132947486805,12.091919031002679,-8.997310932032487,-10.408378012430088,-10.515400656871932,-1.5457987375037148,-6.88269366989865,-3.8733985575070555,0.6275621798946839,-14.171109217361693,0
5.4882853605159285,-18.63927476758504,4.849635622470571,10.896582445463915,-8.399313005232344,-8.747183510220058,-12.511087905403995,-3.2731328865149694,-6.466801847839661,-2.831015896905507,0.22221850951223732,-15.585865435266367,0
7.023853662122048,-17.139049322234055,3.7044098228541102,10.359879889188676,-9.447318927952455,-9.037817999016221,-17.348830029763842,-2.1770420799473245,-6.231974831977108,-2.694177031229717,1.0093246055490939,-15.976369561237842,0
4.133059777975972,-15.921440525452073,4.353028798633094,9.782101881669663,-9.44627415909222,-8.037606085500126,-16.83240715920993,-13.438181590427217,-7.351546862325334,-5.220049590500388,4.601927820079032,-13.64857178048312,0
5.579568356730966,-16.826412708119594,2.4838274828801303,9.76575171610014,-8.622307228464761,-10.631190726572958,-15.98810795357242,-2.0466413540309363,-10.785111403684102,-5.489996383111499,3.9057115535583864,-12.758680074874324,0
9.672258353543102,-17.013966021770667,1.198865125221635,9.997297089535317,-8.992105956657184,-5.207976104198936,-14.864845841344538,0.8444534041689098,-6.781003848408409,-3.295994588285669,2.3328858855065535,-13.807747411309382,0
11.065427490317273,-14.406872649783734,2.797805062894481,10.119784453724263,-8.718662284266568,-7.316705854026763,-17.917270299646347,-1.1502104313787125,-10.250435949217376,-4.686392330871804,1.2336841888541907,-15.713685007245372,0
