Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,CURRENT_FAILURE
-6.834482042520094,5.834721873788291,-16.143114443527985,6.741111906100083,-6.633605294430974,4.494396951359345,16.844447646517963,-9.276347672363782,0.963434439385773,17.544864435439692,-5.8501032982757515,-3.8004722730431797,16.10665174938045,0
-6.148083435223336,4.502177167642909,-16.052000207285413,6.534735108731281,-4.720979744835279,4.499320712878099,19.29385855239672,-7.762731656338776,3.190986768464717,18.231401319961687,-7.613600892215342,-3.078882027993885,15.678158559409315,0
-4.923913187025767,5.037772966939123,-12.616950989837084,4.938294010768469,-2.9000690437835006,-1.5546518492527408,17.272426240833052,-8.07505860689088,3.3071204378513945,18.73649893856032,-5.780935327615908,-5.659569028758831,17.79795896544862,0
-5.361777386974454,3.586216416504452,-10.698425130829218,4.565727363612078,0.8134427612759918,1.9266090146590111,19.637282998038305,-8.818619827323255,4.4997311872674715,17.858411187332962,-7.168417526328101,-3.333431976521262,15.293557251102197,0
-3.7464373945813225,4.271775153364986,-9.456145055704479,1.8401260354520543,-1.3990620497908477,4.511209037358604,18.181983956149463,-7.126200884307937,5.705144403500332,19.485243340994096,-3.007835176094819,-7.235390971209581,19.15974879197679,0
-3.187729931348826,0.13354718960094836,-7.47896544870536,2.9389707681206083,0.8399027874236964,1.0937630889283945,19.112546416821118,-7.216075926405657,4.91692490348417,22.324714774168697,-4.211377620585913,-7.156370353450734,15.07634284858839,0
-3.352057005622622,1.8759023167297162,-8.999483522993026,7.6800691995080985,-1.0727588855467083,1.4866719316477206,18.603970832454557,-7.64365326647726,5.6485491398329915,22.450356435116515,-7.484233777656846,-0.2797956820309988,25.349382401017024,0
-3.0627102606017775,4.057115763409848,-10.603224651756706,6.11880874688815,0.18799582995130493,2.6185586495532087,19.91255306781054,-6.552987562562768,6.573179767328644,23.295709905995317,-10.678141337088022,-1.9476016773251104,20.244355316232113,0
-2.074854654945621,2.690930112767402,-12.271114921670677,3.700151487271603,-1.578097421875936,6.284535296712736,18.847171722168955,-4.938120825874485,3.693658234665757,24.417885910896874,-4.41037214758064,0.9756514739277413,23.344117265090695,0
-2.617178387009989,1.9584872393813986,-12.04881673240221,4.175066990129768,0.4931156811937676,1.8075007806921954,19.793770487159787,-4.951964659730821,3.998591112385345,23.01998022898667,-4.8660477225690135,-2.8388667287882487,17.221690881196274,0
-0.6468376447395268,1.4343920706215854,-9.649934904480846,1.9021039799955162,-10.03003577501811,4.882886660235278,17.972742797869916,-2.7008315389334103,8.733273323922198,25.939342856730253,-4.205399143199679,0.1490029699038421,20.147465814560615,0
-1.3094639761605544,1.6365076938364815,-10.088219291086096,2.260698448371114,-1.7788896346231327,3.5079475521806645,18.987082980581256,-2.9439643428845925,3.647030778211769,21.995335193698985,-3.2147639990377583,-0.2463506017715721,17.27525699736666,0
-1.3000932305173516,0.7670477135313201,-6.718550281930712,5.841064738179698,-2.2900509055061646,1.5817717589879594,19.979379132094493,-3.4973646620616825,2.243041330039987,23.063618185498555,-3.459458076607561,-10.972152599274477,22.406009822064572,0
-0.737687900661985,3.3113640752376483,-7.417695743627576,4.929505307325441,-7.629641408525798,3.5735993032056568,20.381673852476748,-3.5549724307852104,3.0167428814296535,22.290479660898733,-6.362582691178599,4.477192940360518,17.894545222097488,0
-3.591610808387146,4.274219713670279,-11.246953302304108,1.1016302190848286,-9.761314959057184,4.368060873128973,20.445635204072204,-2.788855764297369,0.8245819494577323,20.57506519183884,-3.4092709673249186,-0.9964167679595,17.527759198094472,0
-2.750709583411564,4.147824525676044,-10.02502710169994,3.138363395322324,-9.152935713428802,1.1603374744659947,20.5615241307259,-1.5545466271358457,0.62984050977298,18.752402354864618,-2.426992483857756,0.9324772859367224,18.505738858097313,0
-0.8939284160883776,5.504281104051244,-14.589144756479392,4.538991467942967,-8.866996622278345,4.744877670450332,21.46520182066122,-1.2327248007407545,-0.7507810310201903,18.95086405681818,-1.2892971355279954,2.7338844555624586,20.311326558437838,0
-1.3562305124699883,0.5315935075638127,-10.753034129570416,4.425515516935935,-14.154571458655491,2.9215711169577085,19.768531679650145,-1.2771799301569982,-1.100337380095071,21.02859241605076,-5.088822278678218,3.5325383281561087,15.769037822002062,0
-2.5041385733869665,0.9183785213749869,-12.759466915697894,5.56050535804919,-11.49817010598171,-4.293116198873214,19.85030087954348,-0.7326272079769811,-0.27306122532156185,17.708391074477163,-2.53545117548668,1.4698174973036733,18.570383972276883,0
-2.665303437093469,0.5554372068260678,-15.099307100148232,7.07681762011498,-13.05584564080415,0.6683453609137429,19.70770829264242,-1.9826690196057164,-1.527716858775594,18.72910261986033,-2.9028877062828613,-3.425107619295998,15.27635931546507,0
-4.46402192161789,1.3573698421076137,-17.35578517972262,6.509963683405687,-12.061753074648674,-1.6203840971839099,22.557085425997002,-2.7812631442633116,-0.5635842077550324,19.576319472264842,-6.712012551443422,-2.1578423250383665,7.069993495542253,0
-3.718269006177877,2.415538650728956,-18.584919023789624,6.563367916449598,-8.805357199227252,-0.6904299883052116,21.46942723332624,-2.091915884626958,1.5823070611764187,15.220509144365172,-6.630423282962443,2.9186124814727923,13.015136002544596,0
-13.124338374491956,3.7834143619320812,-19.861528169862858,6.773383269907082,-8.812589174055837,-1.5498002136214686,20.837950085049467,-1.3464600977144743,0.649453588438875,15.727206664638512,-6.779194262937044,-0.5175547274170107,14.495142237600412,0
-4.758637832487754,1.6154202272050506,-21.053441558430155,6.162490825819392,-6.2637468775771445,2.497642141490866,19.755667056122697,-1.246203570532395,0.5809719235268183,15.838936248333983,-3.97217505122657,-1.0676596872158504,14.461324781733412,0
-4.216911575998592,1.9082876442553205,-20.63814609606361,4.802875387243763,-4.076814566491038,5.612830906272831,21.421655608964556,-1.6082922562407274,0.4213485341406278,15.002087959148128,-3.1508391363112542,2.669996023365518,14.079024388131891,0
-4.602419546554248,5.192322219059941,-21.83651640539594,5.914905084236399,-3.57232865779053,3.778682168532419,22.07189046735506,-3.457191512880029,1.986007733091464,16.41928786072893,-6.9996238553823,19.43868363965842,12.957441700270913,0
-3.112703275715432,4.527308881445607,-21.59714070968576,2.0174092601874922,-2.660164621177339,6.535383546709295,20.053462767961726,-4.166091589963711,4.274200355516916,11.647450655083068,-6.225390030507465,3.6613893721418753,13.012446889444067,0
-3.7623459405571023,3.6497196447023987,-26.020159168665014,0.5007287089975865,-0.5225803756231086,5.605364853596608,21.59298011470371,-4.657786861036522,3.7264524055753068,12.429028629693734,-8.440633786188553,1.7401704846079662,11.802953914407222,0
-5.453591428352939,6.439944367697952,-23.60420964679209,2.627626917839032,2.329219040799732,5.0735623349749215,20.810838305981175,-3.3362833436242862,5.007493595342632,11.636504923562798,-8.6657124303195,5.633176798616403,3.8224800022620933,0
-5.413079049044828,4.502493888159091,-22.44686703383386,2.4170938382172276,3.780286681083143,2.644463542529812,20.957535453408163,-4.560189969393606,5.214902336945167,9.021648549576643,-3.6735867137157436,2.074359942054271,10.259087432308378,0
-3.0708626671590524,3.7542008808059872,-23.803924358911484,4.334741950824475,-5.1303353401495375,0.08574178378147046,20.394603908355528,-3.002291955617411,5.9006737775575715,10.596678721004704,-7.664637753385277,3.47132858470927,11.04525684896324,0
-4.346446610131986,5.653897491007218,-21.416110528391016,6.080467388877635,2.5192907231956703,0.8077404079539996,22.426433425962824,-3.6839317297441503,6.56800737142291,9.6693023205986,-6.266998007045148,0.9724020816385228,12.29747333545533,0
-3.402976201133689,3.219595434728847,-20.622669748848487,4.597176269635184,0.654402402771387,3.0875274612436394,21.015407666911404,-3.4406553783673397,6.013862559308059,10.013660130843505,-12.014231956965123,0.5267795255639727,7.650619759440651,0
-4.490080406318201,2.452655580164558,-20.99572713477042,3.7959271121546423,2.4339033516430555,1.3425598512541834,22.7632156645873,-6.248919995590608,4.456641516780518,11.758177651782145,-8.648990386408668,-0.0996741780794681,12.620710509130575,0
-5.548410683148758,1.263402984816996,-22.780818704846016,2.887906857155574,-1.7187061933645034,5.083677295311053,20.368718155330203,-6.1619168518835945,3.061679010849799,10.137380215744765,-7.76230680529056,1.3085432364084757,13.627613838797451,0
-6.83407955695996,2.4283444244122068,-21.83207852408493,1.1470021640461212,-4.550492614465671,0.7666318493190574,21.183940391524686,-7.565539752678688,8.003941914217407,13.62065083088988,-5.9016491432933975,-0.12453161322181971,10.995963973798492,0
