Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,CURRENT_FAILURE
7.482003232657952,4.607136363289683,-4.234478321178108,7.77861976276713,-11.921111932829412,-11.267316995511312,0
9.083184358114332,4.116878182474304,-4.369733183165783,5.049713764225352,-8.279710027048232,-7.147644595643951,0
9.38564553068945,1.304466189629299,-1.8219153331619946,6.8861922393957595,-10.151943243077454,-14.057876313988013,0
6.759133705132337,4.874219716720162,-3.487955164068288,8.130397261957857,-11.726648312978787,-14.093749684638215,0
10.097063235369431,-1.6679029831708472,-2.6400159692718668,5.092210256787738,-12.615858238183609,-12.812810134288563,0
7.9435155643494895,3.028979475315606,-1.2655289126019147,6.564842747808855,-9.912785895106158,-12.044486702752408,0
8.046934026958844,1.6155617442355874,-2.4361570388943456,7.158293576874936,-8.262632421952299,-9.604024877219224,0
7.1743605647341395,6.404326136925988,-1.7271927888079606,8.115929797669173,-9.521862551888704,-11.57296466287672,0
8.952233297443119,0.7054639766160309,-4.038526612822231,5.890723597248545,-6.745712831858687,-13.705606735833989,0
10.186612469823674,2.2464668237415033,-3.264547489675156,8.502037420369126,-8.529166161025667,-10.892884994874994,0
7.411932462835005,-2.074189997958546,-3.794661044407188,7.707303736034946,-11.79083507939655,-9.468859772323828,0
7.333637984826934,4.369716402521213,-0.720312096604199,8.573489165055191,-8.791740568398787,-11.290856581393925,0
7.776930428768503,-0.07504760566563795,1.1738216318873835,10.062631068077879,-4.584751991161744,-13.210572245570852,0
9.467512854791265,5.41786714372591,0.6976606369120395,7.434364299312429,-8.12765245686798,-13.141524821216475,0
8.241723985689955,4.926894092709786,0.032572989205628566,7.586435701530906,-8.354926457025812,-13.8828519060707,0
7.384872301261608,2.2890837304930263,-3.888561688204364,6.243513410768448,-8.38413749622555,-13.112150420270154,0
7.807072349866294,4.688298551710027,-4.842981801038805,7.851876784642113,-4.978973183492597,-8.501358391640101,0
10.983452262229918,2.247200780609946,-3.9069803051303644,6.355236048816625,-8.595325279136345,-11.594611179454269,0
18.57098794706437,1.7764049902403434,-2.8650019989329296,6.426907195173289,-4.581354639735773,-12.039910508107427,0
8.789666461281875,2.1916235854771107,-3.0940923600197596,8.61102441456994,-5.671257062577288,-12.449777873324468,0
5.906505795291961,0.8692712833582539,-4.76130674473565,7.800210752281095,-8.260159879505816,-13.943678249796116,0
6.664232854999255,2.5032354862490465,-3.9524673857541552,8.817431691828356,-5.41376774555578,-12.624720404022625,0
7.596093758253711,3.1121409410464254,-3.792755249059197,5.9826353782316275,-7.1714157500451865,-6.9625354395051335,0
8.677477027920206,2.0181516342812764,-3.1190120702264235,7.6098281291266945,-4.435479294697235,-11.97688488230556,0
9.813937542237081,3.1145600123842203,-5.340507636557624,6.011136325939847,-5.685567290904843,-10.692059360529322,0
8.845363253838153,-1.3126976228950602,-6.475270928463759,7.483802442105739,-1.7328542862546303,-9.980580928590129,0
11.857404872412005,2.109979883795077,-6.872010969816609,7.482049954164967,-7.005340340936307,-12.365986325701721,0
8.736916855997636,1.6723400439228298,-7.792570421520503,6.688935547581727,-4.957526801498696,-13.220615997800616,0
6.631847925673332,0.7017716944081649,-6.894133729586625,7.872809953786953,-4.517405681944847,-9.468318384218467,0
6.398357381733939,2.8783480158103654,-6.195160672840284,6.142819091298648,-7.866827061798254,-9.300604272263065,0
10.417396336784108,1.361649863920144,-5.4101244408468965,7.677005906341945,-6.117321449317433,-9.829666453450638,0
12.721700393990687,3.682461960250026,-7.14448082031036,8.152535924296384,-5.351203928990772,-7.050653235585302,0
5.649978898539667,0.3716134349927418,-6.2347499801256525,6.420666230845159,-6.294997922022216,-10.16349223980544,0
10.034487504090016,4.608355330778705,-4.745852964076166,8.095028666663893,-7.300138442495093,-12.739875636190572,0
8.448920059041347,6.196750202724488,-6.590693653461515,8.844420613841063,-7.9434319892748695,-12.146856650908479,0
7.303759693545141,4.114387988709392,-6.573634571894855,8.153083999988361,-6.104785776865258,-15.090348722237355,0
8.024430846578632,1.026732740944822,-7.7961023984751545,8.856607852860678,-7.210789766278987,-14.04725882100524,0
6.111404812771026,3.2682590664464928,-5.308125234410343,7.30693092339247,-7.517088808436272,-13.863434643280996,0
6.856378958995342,2.7504553543627863,-5.892996076663172,6.740214008077426,-8.492590631818032,-10.987682412862195,0
5.148022749054443,0.5435701041071963,-6.440357112769462,9.664984695955127,-5.564772303164143,-13.753049968398624,0
7.243473337197378,0.13722544917864754,-2.5072673956143134,8.406234573488607,-6.002809578265042,-11.265777682925979,0
8.067227883871627,-1.105416923882491,-3.2882838773298912,5.997699437660463,-4.422158757909319,-9.801651338102197,0
6.844153214407977,3.6599384547034397,-2.4923577668129955,9.970135591772006,-8.32917133484152,-10.272760465325339,0
8.719709233050597,4.7676011590557525,-3.8730466139933464,9.375567079567753,-8.336196688530606,-9.160082522695106,0
8.449366065980872,1.206858715546417,-3.4415491996932834,8.028084508708787,-5.994631736911476,-10.433671903629353,0
5.502228079770869,-0.9235964030588728,0.5257338642498457,8.724300925697124,-6.430801616900005,-8.413990964704062,0
7.565769609134949,-4.650809526176607,-2.60470319646174,8.052511022897246,-7.445442713047621,-8.831156454463574,0
8.004908862824054,-3.7102851994375032,-0.4204350789282003,6.659464825525623,-10.125063995715163,-11.503157900900545,0
6.542776214219942,1.6559306673366412,-1.659515339920715,8.154087704333362,-9.824003365242312,-12.15110176940693,0
6.747132927561345,4.720603047765407,-2.7286509939872436,8.441296811956427,-5.592143769943082,-14.942855710631006,0
9.524651239164971,1.5874803882430024,-1.9740786129827463,6.3628347624937565,-9.633030621011088,-7.471852582637676,0
7.001647316961555,1.2962161459197308,0.6884982450288124,8.03793299027086,-7.063794684180466,-12.490774665850008,0
10.388822874243658,5.175040459107647,0.16387385245115382,5.489960071581255,-10.307884386795548,-13.724948366193308,0
6.55366460600887,2.212948648083487,-3.0769005206324618,6.798083588757116,-6.472296417513285,-17.4607607302611,0
9.010570678402775,1.4162367749985498,-1.2022313033583505,8.325674069055363,-12.806624755317866,-12.886303793971518,0
8.195894489466568,2.1058087827395293,0.2066951746674257,8.282737316913742,-10.260392559759351,-15.475378976786565,0
8.320300115936842,5.810443086371239,-2.3846446929290868,8.019239101608632,-9.548327414454599,-11.902940827994756,0
5.668648899415703,0.41972012759526356,-4.14295264795124,8.029383804160949,-10.83312629854534,-9.0083711194428,0
9.088681103375917,-0.5800418892915722,-2.3169547019663437,7.334680690082213,-8.566271928285367,-11.097105666233189,0
11.132884007624568,0.05883938738834682,-3.41787822873101,7.6030724061017025,-10.507392741900606,-10.933379803804657,0
7.016267119785204,0.03439208665719118,-4.352914299822164,6.73961693724566,-12.657819630347076,-13.256500509447436,0
7.500023655641794,-4.716283341141272,-5.131322110920118,6.719885850406015,-11.06437543897077,-12.029691171147672,0
6.522156599060271,-0.22680163505632023,-8.345860463301934,6.237969124425098,-12.364822825145769,-12.480360055316169,0
7.168621840216247,0.13690718383543787,-6.6781176210736355,9.128442402351576,-11.846689582093031,-7.955941645656514,0
10.434729425783623,-0.7563714730490523,-5.848094502107974,8.209954001495568,-12.097439293847923,-12.75422400395127,0
7.71880171004223,2.1806705873419387,-8.012977558465117,5.972404489350394,-13.407459107632178,-12.462367444644249,0
5.465262009102366,2.7770171001129995,-5.721175480743716,9.162998550456418,-11.387141880539131,-15.426074951363747,0
7.639408549180335,6.688377217988355,-3.6487038648931125,8.91147475942688,-13.339117573336416,-12.798122703698361,0
8.493621934979375,2.0746161236406957,-3.3560088125313285,8.654301599301258,-13.30945166683843,-9.605039748336845,0
8.498551299808845,2.521556380838473,-7.970937395017112,8.380283727727685,-11.20806768995823,-8.266424289343789,0
7.178849396491206,-0.9356003685743348,-5.707552878305342,6.053352149962147,-14.358579118247727,-8.316114953857735,0
6.862345618207659,-0.41209646635383,-7.424316338670932,7.055264353937588,-2.719389244443283,-11.666605732019947,0
4.421504171606316,0.6380059993743785,-9.773450060886915,7.674692908675064,0.4038212006800581,-9.061554376850582,0
8.491726461960651,1.1824187925312313,-8.291305407115734,7.698477931592897,-3.5473004273956175,-11.739615809427496,0
4.737969754707972,4.008942149839498,-4.3914320955597805,7.2090037142819785,-14.145391317136633,-11.112907279846437,0
7.886410728765165,4.473482291641562,-4.486869533397282,7.014644082981912,-13.858180471114816,-11.58466325903145,0
10.846823216947598,-0.7529860984431354,-5.807596221437768,6.433666659585432,-12.479162836326838,-15.48658323920765,0
7.445178675879925,1.2508197410746322,-3.5393432719710343,7.249309055364548,-18.930006924354874,-12.612971880258641,0
4.962099859486474,3.133606513432065,-2.360350994307495,5.875744378715182,-13.496645138557538,-14.728158268191706,0
9.726721499647367,9.273698163384458,-1.5925649967625768,5.765409205372193,-18.171760423582363,-12.730101380262148,0
7.546801227151037,3.3537751695388742,-2.858355154234922,7.566186472637189,-15.139264157079332,-14.685457774888674,0
8.716767253091323,0.4610666069207865,-1.1136334635406961,6.0217899244792505,-16.60220622765812,-11.719540804374821,0
8.293456935344656,8.866452391489885,-3.581735931854031,6.24118110363616,-15.55491531664673,-12.371835508169731,0
12.102643765031456,2.067399544226001,-2.1684923854988867,7.256142450809643,-16.1810499686928,-13.017510676126118,0
8.31056235741239,2.927197653340796,-0.6215286551420909,7.955695301747646,-14.551930045930476,-9.068285128908258,0
7.908856170184219,1.5898135555262565,-1.0794050209208432,7.3506094080639945,-20.419353930646643,-13.739690101786158,0
7.24365695521262,10.753255677684939,-1.9498994068100006,5.444879781615644,-16.746427178048734,-15.473887310798414,0
8.618554200782281,1.3572196272025472,-2.0444492695550585,8.010228385498717,-15.986025752128917,-5.478490344071805,0
6.476904799069056,1.806055291554848,-3.2991955405994817,5.303563983951436,-15.37874004677589,-10.459502285721832,0
6.851364764807552,6.342870165355885,-5.366202946873587,9.157153491476556,-15.77305327760849,-12.33472256106988,0
9.502564457443393,0.7179623725309124,7.746502951725651,7.543572698149971,-18.007383003249814,-10.572861352496766,0
3.7184576649977243,0.9781768959808461,2.4834269943405016,6.8816594809239895,-15.234279262839557,-13.021209365425985,0
10.243553416355605,-0.8993706747658776,-0.773089409275862,7.574423972468322,-21.557832923109984,-13.478442036529662,0
7.315859873332215,4.199742484931585,-2.134890547268948,7.062966768135705,-17.163620276771454,-15.08962831738861,0
5.748561458364953,1.0925278790333344,-0.34163538998671883,7.564037379888919,-15.816921543042596,-15.635347860118138,0
7.587002717536709,2.5617912135094194,1.514654336653796,8.789403520176412,-14.346555984380903,-9.145516138296479,0
2.624051444594506,-2.428791476116018,-3.346022416245199,8.722954941181944,-17.25808487115469,-13.88309401050716,0
10.043996909054602,3.841611700250773,-3.0702283304108877,5.36601834607595,-15.817968886482381,-9.555840776853241,0
6.504368588545734,2.5717917354447946,-4.416747241156178,7.0841517919227215,-17.24192008919897,-9.262846357311098,0
