Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,CURRENT_FAILURE
-6.6360895378120155,4.189350976248125,1.6206747449165546,-10.689619754712453,-16.800419153389974,-13.92107035278871,0
-4.879404324886309,4.13056517363675,2.0305618557141525,-9.00742726121312,-15.594715208193422,-14.87813690392031,0
-6.370128422340079,8.137240463354814,3.999120085773132,-12.761265192890255,-16.720632511649494,-8.765896515839103,0
-4.923079686575858,6.667480910028351,4.046140543419665,-7.342927272632603,-16.65770665764315,-9.149596713073917,0
-5.732491934019747,7.452591003019853,2.9755619771662705,-14.56502695472772,-17.300629885874493,-10.398520300813985,0
-4.64745035649257,6.7447805230270355,3.745062523887357,-11.142024997504352,-16.952359128280776,-2.8537201347621677,0
-5.778848205996462,9.683308791442702,3.009394511702112,-11.840639963534391,-17.80457201573202,-4.555053776776872,0
-5.431732570304275,9.481565812453523,3.443818108371634,-8.8266813468956,-16.365847423161004,-3.8254778205124333,0
-5.684031167393516,10.561764264091586,4.836010028548547,-7.54229282523416,-16.731423936663663,-0.571480597865305,0
-4.813775487846262,14.95158297906184,6.352287866108036,-10.471767660759447,-16.017641663780118,-5.708930419521116,0
-5.400610963914775,11.068344396991687,-2.2542659345217118,-10.448486076003537,-17.776815332833387,-3.170137390646336,0
-3.9806315969638812,12.064497769958791,5.776588898448846,-10.963183895426624,-16.797819356581158,0.031559273772922225,0
-5.958327196825278,9.027018685633108,6.936102909675654,-9.429851517291633,-18.504363329599453,0.7252277614467042,0
-6.167574897210181,11.05637488993718,7.694878257709274,-12.440012975271975,-16.969764660186833,-3.4786964876885174,0
-5.083915028381136,7.755358897315882,6.3329291462087465,-9.78083980065473,-17.145993444954616,-4.898771500133946,0
-5.317227899115696,9.369417365593833,6.2437999354333655,-11.005037056747259,-17.05964360478564,-8.557980131387621,0
-2.709684909193859,9.444322494756271,6.9117529402077995,-10.520779308240613,-15.465528255328426,-11.296970135644736,0
-1.2516422218502279,7.011354146200972,7.513638310510637,-9.705609729538613,-16.172952702873797,-11.164480673267859,0
-5.201895941152751,6.733637502890059,8.363551181770493,-10.376358501306996,-15.472746590944816,-9.369217086027236,0
-8.135033363058579,4.3491987482646035,9.461855857712285,-6.524621391684753,-15.703822560686962,-10.287469920511526,0
-4.627715511562729,3.4509507444473133,9.201987952240664,-14.136848314954124,-16.864614196610813,-10.20725565456682,0
-5.429054026544633,2.505921739398188,6.954518230405617,-12.447116629699892,-16.245345814289333,-10.072282448991059,0
-3.790959481233086,3.0851506750884004,7.137810207950269,-11.420120705602804,-17.37001835682452,-8.74916290661422,0
-4.486513703635623,0.6378628578651411,8.229775761058887,-12.745690689563862,-18.66785185235862,-14.348116018826214,0
-3.532180195169091,-1.578490876041279,8.934783107699001,-9.55156434642957,-18.76153591345991,-19.32530779378464,0
-3.653869049564225,1.1557430192539544,7.166419377706656,-12.069554351133945,-18.40310150434051,-18.3115150168874,0
-7.347301795957011,0.20779428592133287,5.629134839693424,-10.381237225451923,-14.182932937043626,-18.4975258542024,0
-2.5392218829713133,-0.9474770398834288,5.798071287146573,-12.946817148501118,-15.998351804311048,-16.391152521343336,0
-4.208678977658909,-0.71781989731008,5.984912176672595,-12.553522750425621,-17.45995161099467,-19.24297508815941,0
-6.11154795004548,-0.08836715821643093,5.025569635581834,-11.180864465781836,-18.7625801990144,-16.93139077581978,0
-6.008457476507115,-3.0921577220636474,6.220913629746716,-11.204182988412112,-18.65917216814705,-16.41453996132808,0
-5.538626033785405,-3.1825187465356954,5.396010011242456,-9.687422294976123,-18.425741428244613,-15.51585777537652,0
-7.665143292846012,-0.8191382013310091,5.04237284482441,-8.83185082493178,-17.922489821804657,-15.19743323304101,0
-6.841826726196334,-0.24477050029950087,4.693731120911064,-11.82178355287067,-16.53803363635742,-14.243025294996816,0
-8.805850732306192,-0.7232146986076504,5.243964736520447,-10.597376379255724,-15.572207872524821,-16.473703517936276,0
-7.740333512876721,1.4957798606836485,5.596210720172238,-9.702548798231753,-16.026139162353605,-14.465147529497862,0
-8.494494463874652,-1.8563663870641802,3.8385758053893775,-12.502243662250532,-15.883423258290195,-16.92332733412159,0
-8.773804950031113,0.21456031667451303,2.3355778688161553,-7.814542015597347,-16.814207732702382,-14.811862769942026,0
-6.855432168858477,-0.04864728077082425,3.420168725941726,-12.1950647866892,-18.12280098083712,-13.284771799461492,0
-9.373109934252227,4.738447688518168,3.7662299350671,-11.638820136448725,-17.995561980060955,-13.080373061889588,0
-10.49935724839915,3.2036392160080496,2.3624985813130523,-7.926176768835273,-17.947761252529606,-10.61380820312302,0
-16.1044119325927,5.255707304151787,1.1301008954970082,-13.896317992874598,-18.68014405450032,-7.86916336380434,0
-9.995062799370048,6.348692350191695,0.9496932527722677,-11.780222755579139,-16.212577080363396,-9.147935073968648,0
-11.144458525345598,6.486977266357544,-0.7609944847998085,-12.311738582610324,-17.559085029177133,-5.856123818994671,0
