Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,CURRENT_FAILURE
0.6450074812213247,-1.725029199122646,2.1323435636734023,-1.325896785893074,-0.21919413865859771,0
-0.37849789446403614,-1.767456352906814,1.6530090447648815,0.07445558906043537,-1.0038633012287463,0
-1.6414604860642568,-0.25793802939940813,4.551350863659746,0.5255986917887738,-1.976260456944824,0
-0.23011231649809738,-0.2162086474066527,2.5437290069700347,0.749411221613023,-1.6055446909794555,0
-1.3581800013662138,-0.43393538010791183,3.266856375704943,1.466945312077421,-1.6335483623224025,0
-2.10795994124949,-0.934286071047048,1.4990758161516191,-0.5904831925938233,-0.14720422542612543,0
-1.1036639786488256,-0.24905264661888482,2.168289033394171,-0.3534998039467914,1.3347450305340702,0
-0.8008089311320296,0.2696091003628305,1.3984624125329979,0.8829673550152041,0.2656261575581641,0
0.5404121879021451,-0.376948761168733,2.738842325226707,1.130572812641575,0.3893234791088777,0
-0.6171343218943806,-0.05697343071654104,2.4887763495775,1.3035341561885752,-0.2339022227820624,0
-0.7431600442250823,1.1601561014138606,3.6155057843495775,0.9772666021436391,-0.7982491641038361,0
0.40708593291207595,0.5849280902021412,3.0665760920848637,0.9873318849335615,0.41839983886372745,0
-1.100033048519202,1.6053393856012812,1.188888720449489,0.8291254016712547,-0.6591490792620334,0
-0.0573671193744687,1.0505368003225266,-0.0022468061268900996,1.6891919650956426,-0.5098646769514179,0
-0.7575429346014271,0.39639936722538194,2.3954368615813793,0.9317052035786657,0.19569324432028595,0
0.03888118616053471,0.5801768555701031,1.712899252098065,-0.5600354918048072,-1.5223145327627607,0
-0.8059526307365705,0.34320324675019453,2.4473373508144514,-1.174443662877473,0.5516496337100112,0
-1.504988904448103,1.9346127766054944,1.5939832239748601,0.21690913468618872,1.7055473783078465,0
0.0270600733808799,1.4546907210898996,2.5145855473717122,-0.5631113802499648,2.2581911838226043,0
-1.0078690138511126,0.3088957760019605,1.1049280981260026,1.412071509829316,2.396939990957155,0
0.20725325504002312,0.09177488991748106,0.4912263303046487,-0.5276052095989499,0.9274831634987579,0
-1.978339235774436,-0.25622404516720043,0.29098730498572545,1.6553299322114226,0.6998249540517347,0
-0.805965836979229,-0.06701096119858857,0.2972091468532758,0.14908279492924642,0.9374477183168655,0
-1.3720112162000322,0.4141049765512807,2.533826035487294,3.150731133767334,1.765655307887449,0
-1.0170681248638784,0.1393514401087871,3.8914033098707717,0.3920377615049575,3.0951913712472994,0
-1.5180147110327094,-1.6673730410091878,2.6515019827240827,2.14236796800764,1.256536831298145,0
-1.3358685167793862,-2.4164364614447136,1.79700210319981,-1.4840621788265895,1.700538277082241,0
-0.26565877056504517,-1.5222127967996333,2.5666424678708832,-1.2111376058921555,0.1767092985205042,0
-0.7231404582224237,-1.6273463144216591,2.967142732932432,-0.6776932958180467,0.753439714462978,0
0.12264152498419989,-0.8462460351287493,4.41866855130378,2.5087314316686444,0.953805144301636,0
-1.2137595141472217,-0.3026033697797838,3.2086306559756403,-2.920524468113013,3.7556479197612167,0
-0.9122006338953934,-0.6395404882356656,4.0846977568815594,0.5719515411569818,1.8421246007248833,0
-1.3734856809403595,0.23512646484626093,2.4557514807790275,1.476670112676409,2.7321289500050954,0
-0.9413293185152882,-0.07016271821291764,1.8635261150700053,-0.6594456991170417,2.711498224860401,0
-1.7547438964615705,-1.0065732109149987,2.7005214488397646,-1.6562466174010437,3.352167317860715,0
-1.2391681949023552,-0.19217702661378816,2.6909007382208223,-1.094142585665501,2.606747391060857,0
-1.2132706310150565,-1.2016582322766471,1.926204875807552,1.1281295498757369,1.9579034559492419,0
-0.07206545907325757,-1.7450808033617498,0.8603057454033451,-0.2661819348103828,1.1651968530695056,0
0.05700727921288917,-1.4711790456479503,-1.1544367787549734,0.9533863351450524,-0.18868547857489748,0
0.04856660449662453,-1.4942345683979144,1.2249097494608052,-0.13523568628404362,0.9189571201005668,0
-0.8670325793512607,-2.0606961432985784,1.5152510335987237,-0.2046311937439383,0.6085350051115924,0
-1.704928327070183,-2.9758500579347134,2.142935469720814,-1.1578161797206525,1.4251607778736464,0
-0.487924009142767,-0.5319635073851805,1.2858713784089737,-1.4227802811778618,1.9475475976997774,0
-1.4040332670868674,-2.2176183185134497,2.286908762109481,-0.7057659355819458,1.3628909924676613,0
-1.097871000542268,-2.54178680720588,1.725848281200979,-2.8309313273248384,-0.10569273198984341,0
-1.1597364088242317,-2.530065172330091,0.43926242504977875,1.633083235110202,-0.43328359356847024,0
-0.28918911366786615,-4.036204727180798,1.9069654484923815,-1.0368830112561427,-0.2303615210288834,0
-0.6399546099529009,-2.941192546033493,2.0356553234958614,-0.14610428036054302,0.5934106542074178,0
-0.38945610865467467,-2.132758229716515,3.5179581565864666,-1.8196298830092517,-1.2747048698379386,0
-0.46195010720424834,-1.5004225008923444,1.584852502130007,-0.023205990572541704,0.7400587290700924,0
